root_seed,condition,memory_index,cosine,mse,topk,identity
51005,no_plasticity,8,0.27709573830776185,0.10000000149011612,0.2,0.0
51005,no_plasticity,9,0.23473694394772052,0.10000000149011612,0.2,0.0
51005,no_plasticity,10,0.22929719398975293,0.10000000149011612,0.2,0.0
51005,no_plasticity,11,0.13772055699057092,0.10000000149011612,0.0,0.0
51005,no_plasticity,12,0.1720966925411376,0.10000000149011612,0.0,0.0
51005,no_plasticity,13,0.22191301165377364,0.10000000149011612,0.2,0.0
51005,no_plasticity,14,0.14187312802107402,0.10000000149011612,0.0,0.0
51005,no_plasticity,15,0.2383248776910179,0.10000000149011612,0.0,0.0
51005,no_plasticity,16,0.06965546334380597,0.10000000149011612,0.0,0.0
51005,no_plasticity,17,0.18604029856541943,0.10000000149011612,0.0,0.0
51005,no_plasticity,18,0.2958226409298201,0.10000000149011612,0.2,0.0
51005,no_plasticity,19,0.21678773467616327,0.10000000149011612,0.0,0.0
51005,no_plasticity,20,0.14001638588235082,0.10000000149011612,0.0,0.0
51005,no_plasticity,21,0.4464996682683145,0.09999999403953552,0.4,1.0
51005,no_plasticity,22,0.3763051582787367,0.10000000149011612,0.4,0.0
51005,no_plasticity,23,0.2349027161361685,0.10000000149011612,0.0,0.0
51005,no_plasticity,24,0.2374379442643753,0.10000000149011612,0.0,0.0
51005,no_plasticity,25,0.09924066432804933,0.10000000149011612,0.0,0.0
51005,no_plasticity,26,0.26651666787688433,0.10000000149011612,0.2,0.0
51005,no_plasticity,27,0.11566661181144165,0.10000000149011612,0.0,0.0
51006,aligned,0,0.8310323187922335,0.04410016909241676,0.8,1.0
51006,aligned,1,0.7817301512318113,0.05816976726055145,0.6,1.0
51006,aligned,2,0.8668614896764061,0.03272220864892006,0.8,1.0
51006,aligned,3,0.6284304086953159,0.06063012778759003,0.6,1.0
51006,aligned,4,0.7674704026549403,0.04397028312087059,0.8,1.0
51006,aligned,5,0.9052403460788483,0.02202291414141655,1.0,1.0
51006,aligned,6,0.7574781029026969,0.05221397429704666,0.8,0.0
51006,aligned,7,0.869576284455665,0.032223377376794815,1.0,1.0
51006,aligned,8,0.524894952065935,0.10009782761335373,0.4,0.0
51006,aligned,9,0.9730515615494713,0.005399118177592754,1.0,1.0
51006,aligned,10,0.6764449001742733,0.06039083003997803,0.6,1.0
51006,aligned,11,0.9723903959245163,0.0054477304220199585,1.0,1.0
51006,aligned,12,0.6684251283705376,0.06605469435453415,0.6,1.0
51006,aligned,13,0.7701959779739829,0.05178450047969818,0.6,1.0
51006,aligned,14,0.8801191012180747,0.027647467330098152,1.0,1.0
51006,aligned,15,0.7418693417910565,0.05126403644680977,0.8,1.0
51006,aligned,16,0.8226976947189982,0.036958254873752594,0.8,1.0
51006,aligned,17,0.8183858208078494,0.04292137548327446,0.6,1.0
51006,aligned,18,0.9037645099862966,0.020802311599254608,0.8,1.0
51006,aligned,19,0.8597585462111114,0.026085902005434036,0.8,1.0
51006,aligned,20,0.7510377189297034,0.07138685882091522,0.8,1.0
51006,aligned,21,0.8975535527962967,0.023907475173473358,1.0,1.0
51006,aligned,22,0.7299412945574785,0.060655079782009125,0.8,1.0
51006,aligned,23,0.6917499813491063,0.06209779158234596,0.6,0.0
51006,aligned,24,0.6489445469884382,0.07952460646629333,0.6,0.0
51006,aligned,25,0.7788707223870878,0.043227847665548325,0.8,1.0
51006,aligned,26,0.9242148992717656,0.016687924042344093,1.0,1.0
51006,aligned,27,0.8179777059054164,0.034546490758657455,0.8,1.0
51006,fixed_permutation,0,0.3335551357362455,0.21878060698509216,0.2,1.0
51006,fixed_permutation,1,0.21856587624512114,0.19328519701957703,0.0,0.0
51006,fixed_permutation,2,0.0529507863334359,0.21002084016799927,0.0,0.0
51006,fixed_permutation,3,0.08001075688311217,0.11302616447210312,0.2,0.0
51006,fixed_permutation,4,0.16274370417252598,0.22251154482364655,0.2,0.0
51006,fixed_permutation,5,0.24151603568133614,0.2926879823207855,0.0,0.0
51006,fixed_permutation,6,0.1917646131580639,0.3038983643054962,0.0,0.0
51006,fixed_permutation,7,0.08486787729095797,0.21244966983795166,0.0,0.0
51006,fixed_permutation,8,0.37243250042982556,0.20800475776195526,0.2,0.0
51006,fixed_permutation,9,5.467594350825478e-08,0.2516220211982727,0.0,0.0
51006,fixed_permutation,10,0.0586029452242398,0.20030193030834198,0.0,0.0
51006,fixed_permutation,11,0.021952946823630633,0.2383263260126114,0.0,0.0
51006,fixed_permutation,12,0.200662531682789,0.15539930760860443,0.2,0.0
51006,fixed_permutation,13,0.4370131153882786,0.17409038543701172,0.4,1.0
51006,fixed_permutation,14,0.38483884421945463,0.15876860916614532,0.4,1.0
51006,fixed_permutation,15,0.01027441235081073,0.2119780033826828,0.0,0.0
51006,fixed_permutation,16,0.37190034023819923,0.15320990979671478,0.4,1.0
51006,fixed_permutation,17,0.13063688439173857,0.2930932343006134,0.2,0.0
51006,fixed_permutation,18,0.06691183121626049,0.18364551663398743,0.0,0.0
51006,fixed_permutation,19,0.1814539471352913,0.18411895632743835,0.2,0.0
51006,fixed_permutation,20,0.2652289148633792,0.23990601301193237,0.2,0.0
51006,fixed_permutation,21,0.17023425743571768,0.24459578096866608,0.2,0.0
51006,fixed_permutation,22,0.03375386190150845,0.16466380655765533,0.0,0.0
51006,fixed_permutation,23,0.193849679261757,0.27290067076683044,0.0,0.0
51006,fixed_permutation,24,0.2586598322344511,0.18204836547374725,0.2,0.0
51006,fixed_permutation,25,0.4820033812125813,0.1067841500043869,0.4,1.0
51006,fixed_permutation,26,0.17385246865105167,0.19294069707393646,0.2,0.0
51006,fixed_permutation,27,0.029033114826925544,0.16145145893096924,0.0,0.0
51006,matched_decoder,0,0.8310323019708364,0.04410018026828766,0.8,1.0
51006,matched_decoder,1,0.7817301363120686,0.05816977471113205,0.6,1.0
51006,matched_decoder,2,0.8668614835621697,0.03272220864892006,0.8,1.0
51006,matched_decoder,3,0.6284303976456177,0.06063012778759003,0.6,1.0
51006,matched_decoder,4,0.7674704401037374,0.04397027939558029,0.8,1.0
51006,matched_decoder,5,0.9052403278397565,0.022022919729351997,1.0,1.0
51006,matched_decoder,6,0.7574780902225182,0.05221397802233696,0.8,0.0
51006,matched_decoder,7,0.8695763140527003,0.03222336620092392,1.0,1.0
51006,matched_decoder,8,0.5248949748768897,0.10009783506393433,0.4,0.0
51006,matched_decoder,9,0.9730515742617756,0.005399115849286318,1.0,1.0
51006,matched_decoder,10,0.6764449315748436,0.06039082631468773,0.6,1.0
51006,matched_decoder,11,0.9723903975796656,0.0054477304220199585,1.0,1.0
51006,matched_decoder,12,0.6684251475289165,0.06605469435453415,0.6,1.0
51006,matched_decoder,13,0.7701959377463952,0.05178451165556908,0.6,1.0
51006,matched_decoder,14,0.8801190977857816,0.0276474691927433,1.0,1.0
51006,matched_decoder,15,0.7418693704523599,0.05126402899622917,0.8,1.0
51006,matched_decoder,16,0.8226976943634042,0.036958251148462296,0.8,1.0
51006,matched_decoder,17,0.8183858606451647,0.04292136803269386,0.6,1.0
51006,matched_decoder,18,0.9037645103316658,0.020802311599254608,0.8,1.0
51006,matched_decoder,19,0.8597586067979515,0.02608588896691799,0.8,1.0
51006,matched_decoder,20,0.751037719456789,0.07138685882091522,0.8,1.0
51006,matched_decoder,21,0.8975535428489162,0.023907477036118507,1.0,1.0
51006,matched_decoder,22,0.7299413238255629,0.06065506860613823,0.8,1.0
51006,matched_decoder,23,0.6917499883291,0.062097787857055664,0.6,0.0
51006,matched_decoder,24,0.6489445922414306,0.07952460646629333,0.6,0.0
51006,matched_decoder,25,0.7788707026781081,0.04322785511612892,0.8,1.0
51006,matched_decoder,26,0.9242148431834843,0.016687937080860138,1.0,1.0
51006,matched_decoder,27,0.8179776885873623,0.034546494483947754,0.8,1.0
51006,random_content,0,0.19520959030025165,0.20562578737735748,0.0,0.0
51006,random_content,1,0.0004931649152262238,0.19336393475532532,0.0,0.0
51006,random_content,2,0.00010864241182501771,0.19035835564136505,0.0,0.0
51006,random_content,3,2.081165122707609e-05,0.15052062273025513,0.0,0.0
51006,random_content,4,0.2561722714990245,0.12999816238880157,0.2,0.0
51006,random_content,5,0.31881755871558565,0.14703696966171265,0.2,0.0
51006,random_content,6,0.23708845407574358,0.19595138728618622,0.2,0.0
51006,random_content,7,0.30558823427247866,0.13700926303863525,0.2,0.0
51006,random_content,8,0.20349315260586218,0.15463091433048248,0.2,0.0
51006,random_content,9,0.13000928474432352,0.15213912725448608,0.2,0.0
51006,random_content,10,4.639230972773605e-05,0.1832495480775833,0.0,0.0
51006,random_content,11,0.18811509842978566,0.17335228621959686,0.2,0.0
51006,random_content,12,0.011933893040281215,0.2203672081232071,0.0,0.0
51006,random_content,13,0.5054480765882106,0.10110709816217422,0.4,0.0
51006,random_content,14,0.12296854468777325,0.17778630554676056,0.0,0.0
51006,random_content,15,0.4329256792552531,0.10419522970914841,0.4,0.0
51006,random_content,16,0.41696113218358316,0.11008802056312561,0.4,0.0
51006,random_content,17,0.21354294931729875,0.15890337526798248,0.2,0.0
51006,random_content,18,0.1847058766507586,0.16205106675624847,0.2,0.0
51006,random_content,19,0.20349558922683844,0.14390568435192108,0.2,0.0
51006,random_content,20,0.2160460952847226,0.16519765555858612,0.2,0.0
51006,random_content,21,0.32165481323550604,0.16030891239643097,0.2,0.0
51006,random_content,22,0.21931566178979428,0.14315994083881378,0.2,0.0
51006,random_content,23,0.22419548337599596,0.15226872265338898,0.2,0.0
51006,random_content,24,0.001435269175583312,0.22798946499824524,0.0,0.0
51006,random_content,25,0.00044210399048756036,0.17998863756656647,0.0,0.0
51006,random_content,26,0.09386711362781304,0.13573607802391052,0.2,0.0
51006,random_content,27,0.18738890398754712,0.17691613733768463,0.2,0.0
51006,no_plasticity,0,0.21908449018328935,0.10000000149011612,0.0,0.0
51006,no_plasticity,1,0.052857680815215566,0.10000000149011612,0.0,0.0
51006,no_plasticity,2,0.13871038007112882,0.10000000149011612,0.2,0.0
51006,no_plasticity,3,0.2887209932274928,0.10000000149011612,0.2,0.0
51006,no_plasticity,4,0.1159408776527397,0.10000000149011612,0.0,0.0
51006,no_plasticity,5,0.1256863519709744,0.10000000149011612,0.0,0.0
51006,no_plasticity,6,0.10141472897754882,0.10000000149011612,0.0,0.0
51006,no_plasticity,7,0.12786293222899223,0.10000000149011612,0.0,0.0
51006,no_plasticity,8,0.18263668957805063,0.10000000149011612,0.0,0.0
51006,no_plasticity,9,0.1349563285208793,0.10000000149011612,0.0,0.0
51006,no_plasticity,10,0.3884677216527435,0.10000000149011612,0.2,0.0
51006,no_plasticity,11,0.5321118984209667,0.09999999403953552,0.4,1.0
51006,no_plasticity,12,0.143525743020182,0.10000000149011612,0.2,0.0
51006,no_plasticity,13,0.14308183508493588,0.10000000149011612,0.0,0.0
51006,no_plasticity,14,0.24809042939139317,0.10000000149011612,0.0,0.0
51006,no_plasticity,15,0.11074888167807376,0.10000000149011612,0.0,0.0
51006,no_plasticity,16,0.1170204442309193,0.10000000149011612,0.0,0.0
51006,no_plasticity,17,0.14479852317734737,0.10000000149011612,0.0,0.0
51006,no_plasticity,18,0.06918824312230132,0.10000000149011612,0.0,0.0
51006,no_plasticity,19,0.14204799483775604,0.10000000149011612,0.0,0.0
51006,no_plasticity,20,0.2945359381329058,0.10000000149011612,0.2,0.0
51006,no_plasticity,21,0.44610815300471746,0.09999999403953552,0.4,0.0
51006,no_plasticity,22,0.27589500029545677,0.10000000149011612,0.2,0.0
51006,no_plasticity,23,0.12246809131064959,0.10000000149011612,0.0,0.0
51006,no_plasticity,24,0.19225752288874748,0.10000000149011612,0.2,0.0
51006,no_plasticity,25,0.14883792297465437,0.10000000149011612,0.0,0.0
51006,no_plasticity,26,0.12064261185745126,0.10000000149011612,0.0,0.0
51006,no_plasticity,27,0.3925187237557155,0.09999999403953552,0.4,0.0
51007,aligned,0,0.9387035945667457,0.013000008650124073,1.0,1.0
51007,aligned,1,0.8375007945200212,0.04074881970882416,0.8,1.0
51007,aligned,2,0.534431418283731,0.07262597233057022,0.6,0.0
51007,aligned,3,0.8404171204018832,0.041345253586769104,0.8,1.0
51007,aligned,4,0.735640536309194,0.07743892818689346,0.4,1.0
51007,aligned,5,0.6060734512895178,0.070641428232193,0.6,0.0
51007,aligned,6,0.6925976458652888,0.07505489140748978,0.8,1.0
51007,aligned,7,0.8229625886035221,0.03825189918279648,0.8,1.0
51007,aligned,8,0.8866037881883081,0.026086613535881042,0.8,1.0
51007,aligned,9,0.8531338844953874,0.02923937514424324,0.8,1.0
51007,aligned,10,0.8780865868289419,0.027429204434156418,0.8,1.0
51007,aligned,11,0.7954283481400992,0.041245125234127045,0.8,1.0
51007,aligned,12,0.8369213789306431,0.0424160398542881,1.0,1.0
51007,aligned,13,0.8467511100538366,0.03945106640458107,1.0,1.0
51007,aligned,14,0.7505077628853526,0.04740661010146141,0.6,1.0
51007,aligned,15,0.7128985945320416,0.05961660295724869,0.6,1.0
51007,aligned,16,0.7600361187679696,0.05131903663277626,0.8,1.0
51007,aligned,17,0.7926593224135496,0.04095130041241646,0.8,1.0
51007,aligned,18,0.6611478893189,0.061442408710718155,0.6,1.0
51007,aligned,19,0.8071227523923911,0.049031421542167664,0.8,1.0
51007,aligned,20,0.8153637780288693,0.05032119154930115,1.0,1.0
51007,aligned,21,0.8642099850610248,0.030587714165449142,0.8,1.0
51007,aligned,22,0.5730723349448896,0.06761011481285095,0.6,0.0
51007,aligned,23,0.8016175320876496,0.04439762607216835,0.8,1.0
51007,aligned,24,0.7784464562369231,0.05919139087200165,0.8,1.0
51007,aligned,25,0.6172299521990203,0.0619143582880497,0.8,1.0
51007,aligned,26,0.7817309311611899,0.06338469684123993,0.8,1.0
51007,aligned,27,0.6936794332333277,0.06318353861570358,0.6,1.0
51007,fixed_permutation,0,0.14753169249680367,0.20614975690841675,0.2,0.0
51007,fixed_permutation,1,0.2542458310125789,0.26053133606910706,0.0,0.0
51007,fixed_permutation,2,0.00046217721552903004,0.13206380605697632,0.0,0.0
51007,fixed_permutation,3,0.0003188918780024574,0.33119678497314453,0.0,0.0
51007,fixed_permutation,4,0.34395725475253935,0.160418301820755,0.2,0.0
51007,fixed_permutation,5,0.2761011858660556,0.1634349673986435,0.2,0.0
51007,fixed_permutation,6,0.2779189650891835,0.1786796599626541,0.2,0.0
51007,fixed_permutation,7,0.33871732634178736,0.16175119578838348,0.4,0.0
51007,fixed_permutation,8,0.20020365561410006,0.2012408971786499,0.2,0.0
51007,fixed_permutation,9,0.4830647672607383,0.10177908837795258,0.4,0.0
51007,fixed_permutation,10,0.060785291844018624,0.23564329743385315,0.0,0.0
51007,fixed_permutation,11,0.04790639788941154,0.19880062341690063,0.0,0.0
51007,fixed_permutation,12,0.10181844087781097,0.21051238477230072,0.0,0.0
51007,fixed_permutation,13,0.2611939535340911,0.2033693641424179,0.2,0.0
51007,fixed_permutation,14,0.027300419029816156,0.20745521783828735,0.0,0.0
51007,fixed_permutation,15,0.2079324849157614,0.1535300612449646,0.2,0.0
51007,fixed_permutation,16,0.020432725540367527,0.20206497609615326,0.0,0.0
51007,fixed_permutation,17,0.1830998474545273,0.18524903059005737,0.2,0.0
51007,fixed_permutation,18,0.2088632435291985,0.15057308971881866,0.2,0.0
51007,fixed_permutation,19,0.474127401141752,0.14991332590579987,0.4,1.0
51007,fixed_permutation,20,0.14758192717054028,0.2481623888015747,0.2,0.0
51007,fixed_permutation,21,0.18979126415036748,0.1711702197790146,0.2,0.0
51007,fixed_permutation,22,0.0007535891119624218,0.15640859305858612,0.0,0.0
51007,fixed_permutation,23,0.4186788253298537,0.13667964935302734,0.4,1.0
51007,fixed_permutation,24,0.27088705184046186,0.1867523044347763,0.2,0.0
51007,fixed_permutation,25,0.26895383795741,0.11559291929006577,0.2,0.0
51007,fixed_permutation,26,0.38891759401184406,0.2175927609205246,0.4,0.0
51007,fixed_permutation,27,0.2339024697560849,0.17774856090545654,0.2,0.0
51007,matched_decoder,0,0.9387035721865727,0.013000015169382095,1.0,1.0
51007,matched_decoder,1,0.8375007954447808,0.04074881598353386,0.8,1.0
51007,matched_decoder,2,0.5344313344143734,0.07262598723173141,0.6,0.0
51007,matched_decoder,3,0.8404171240621108,0.041345253586769104,0.8,1.0
51007,matched_decoder,4,0.7356405125241117,0.07743894308805466,0.4,1.0
51007,matched_decoder,5,0.6060733918668589,0.070641428232193,0.6,0.0
51007,matched_decoder,6,0.6925976980922733,0.07505487650632858,0.8,1.0
51007,matched_decoder,7,0.8229626540523158,0.038251884281635284,0.8,1.0
51007,matched_decoder,8,0.8866037863494991,0.026086613535881042,0.8,1.0
51007,matched_decoder,9,0.8531339219822293,0.029239367693662643,0.8,1.0
51007,matched_decoder,10,0.8780866089429337,0.02742919884622097,0.8,1.0
51007,matched_decoder,11,0.7954283496177875,0.041245125234127045,0.8,1.0
51007,matched_decoder,12,0.8369213448589767,0.0424160473048687,1.0,1.0
51007,matched_decoder,13,0.8467511330831615,0.039451055228710175,1.0,1.0
51007,matched_decoder,14,0.7505077607463522,0.04740661010146141,0.6,1.0
51007,matched_decoder,15,0.7128986360393647,0.05961659550666809,0.6,1.0
51007,matched_decoder,16,0.760036129890054,0.05131903290748596,0.8,1.0
51007,matched_decoder,17,0.7926593542108532,0.04095128923654556,0.8,1.0
51007,matched_decoder,18,0.661147884401027,0.061442404985427856,0.6,1.0
51007,matched_decoder,19,0.8071227670157939,0.04903142526745796,0.8,1.0
51007,matched_decoder,20,0.8153638037100077,0.050321176648139954,1.0,1.0
51007,matched_decoder,21,0.8642099174556058,0.030587730929255486,0.8,1.0
51007,matched_decoder,22,0.5730723613598404,0.06761009991168976,0.6,0.0
51007,matched_decoder,23,0.8016175183880688,0.044397637248039246,0.8,1.0
51007,matched_decoder,24,0.7784464727639034,0.05919138342142105,0.8,1.0
51007,matched_decoder,25,0.6172298886263019,0.061914362013339996,0.8,1.0
51007,matched_decoder,26,0.7817309130298394,0.06338471174240112,0.8,1.0
51007,matched_decoder,27,0.6936794306884828,0.06318353861570358,0.6,1.0
51007,random_content,0,0.33479180424072613,0.1351538896560669,0.2,0.0
51007,random_content,1,0.1883081884551244,0.16369670629501343,0.0,0.0
51007,random_content,2,0.1861802873396323,0.15627221763134003,0.2,0.0
51007,random_content,3,0.20352654567658113,0.11814344674348831,0.2,0.0
51007,random_content,4,0.27648357544883767,0.13635371625423431,0.2,0.0
51007,random_content,5,0.18899592661032444,0.17111480236053467,0.2,0.0
51007,random_content,6,0.01017362129613493,0.1911957859992981,0.0,0.0
51007,random_content,7,0.24906079582202176,0.13320855796337128,0.2,0.0
51007,random_content,8,0.253108091916392,0.11851189285516739,0.2,0.0
51007,random_content,9,7.362983655196466e-05,0.17615367472171783,0.0,0.0
51007,random_content,10,0.19741348428371566,0.15989701449871063,0.2,0.0
51007,random_content,11,0.44427793682359074,0.10033483803272247,0.4,0.0
51007,random_content,12,0.03278748033332257,0.120966337621212,0.0,0.0
51007,random_content,13,0.3775978315733885,0.10447828471660614,0.4,0.0
51007,random_content,14,0.11437884396400959,0.13160289824008942,0.2,0.0
51007,random_content,15,0.36151373617895266,0.09522683173418045,0.6,0.0
51007,random_content,16,0.30416034035616385,0.1196758821606636,0.2,0.0
51007,random_content,17,0.0007396700519176437,0.13124051690101624,0.0,0.0
51007,random_content,18,0.0488857612213025,0.16598133742809296,0.0,0.0
51007,random_content,19,0.5459053364321903,0.10059037059545517,0.6,0.0
51007,random_content,20,0.3565564960959904,0.12130464613437653,0.4,0.0
51007,random_content,21,0.6137881449729665,0.06568832695484161,0.6,0.0
51007,random_content,22,0.06607676078471718,0.18402718007564545,0.0,0.0
51007,random_content,23,0.0031600265576473656,0.15360094606876373,0.0,0.0
51007,random_content,24,0.12538234065013015,0.15742181241512299,0.2,0.0
51007,random_content,25,0.19590196084600636,0.1574818640947342,0.2,0.0
51007,random_content,26,0.010144696227529884,0.17323368787765503,0.0,0.0
51007,random_content,27,0.042533604501476925,0.15649425983428955,0.0,0.0
51007,no_plasticity,0,0.3406034305858294,0.10000000149011612,0.2,0.0
51007,no_plasticity,1,0.2987854678042451,0.10000000149011612,0.2,0.0
51007,no_plasticity,2,0.33475195248242495,0.10000000149011612,0.2,0.0
51007,no_plasticity,3,0.08603769259209815,0.10000000149011612,0.0,0.0
51007,no_plasticity,4,0.25688454199936944,0.10000000149011612,0.0,0.0
51007,no_plasticity,5,0.15391719096526701,0.10000000149011612,0.0,0.0
51007,no_plasticity,6,0.16659984258982397,0.10000000149011612,0.0,0.0
51007,no_plasticity,7,0.2274653674922089,0.10000000149011612,0.0,0.0
51007,no_plasticity,8,0.3799485757866959,0.10000000149011612,0.2,0.0
51007,no_plasticity,9,0.37445010057280614,0.10000000149011612,0.2,0.0
51007,no_plasticity,10,0.16860755773092925,0.10000000149011612,0.0,0.0
51007,no_plasticity,11,0.20320643712235642,0.10000000149011612,0.0,0.0
51007,no_plasticity,12,0.4166322099335421,0.09999999403953552,0.4,1.0
51007,no_plasticity,13,0.17447203194235097,0.10000000149011612,0.0,0.0
51007,no_plasticity,14,0.3801875490529985,0.09999999403953552,0.4,0.0
51007,no_plasticity,15,0.1370966164811928,0.10000000149011612,0.0,0.0
51007,no_plasticity,16,0.15944801431750494,0.10000000149011612,0.0,0.0
51007,no_plasticity,17,0.2105540555693898,0.10000000149011612,0.2,0.0
51007,no_plasticity,18,0.222122697324579,0.10000000149011612,0.0,0.0
51007,no_plasticity,19,0.2510991198364573,0.10000000149011612,0.0,0.0
51007,no_plasticity,20,0.19780761269876287,0.10000000149011612,0.0,0.0
51007,no_plasticity,21,0.16674427615922746,0.10000000149011612,0.0,0.0
51007,no_plasticity,22,0.2577370069597713,0.10000000149011612,0.2,0.0
51007,no_plasticity,23,0.4131874073442037,0.09999999403953552,0.2,0.0
51007,no_plasticity,24,0.09229353842643642,0.10000000149011612,0.0,0.0
51007,no_plasticity,25,0.15584861950766032,0.10000000149011612,0.0,0.0
51007,no_plasticity,26,0.14189162404926575,0.10000000149011612,0.0,0.0
51007,no_plasticity,27,0.2271691857481001,0.10000000149011612,0.0,0.0
51008,aligned,0,0.9666542957605186,0.006562400609254837,1.0,1.0
51008,aligned,1,0.9102440052520483,0.019045598804950714,0.8,1.0
51008,aligned,2,0.9569135798246878,0.008454234339296818,1.0,1.0
51008,aligned,3,0.8118445190559271,0.04953200742602348,1.0,1.0
51008,aligned,4,0.687189109526819,0.05926429107785225,0.6,1.0
51008,aligned,5,0.862313140260001,0.025908464565873146,0.8,1.0
51008,aligned,6,0.7240640560180034,0.0475788414478302,0.6,1.0
51008,aligned,7,0.8485672982534044,0.03456329181790352,0.8,1.0
51008,aligned,8,0.7555394204313004,0.052981991320848465,0.8,1.0
51008,aligned,9,0.8725162708263888,0.028526119887828827,0.8,1.0
51008,aligned,10,0.8231478502137268,0.03613214194774628,0.8,1.0
51008,aligned,11,0.7034930790026901,0.05451902374625206,0.8,1.0
51008,aligned,12,0.9314174707032193,0.013968480750918388,1.0,1.0
51008,aligned,13,0.6734839771641534,0.07205390185117722,0.6,1.0
51008,aligned,14,0.8093093373352653,0.04359530285000801,0.8,1.0
51008,aligned,15,0.9730990727229933,0.005323386285454035,1.0,1.0
51008,aligned,16,0.7715150323974524,0.04104664921760559,0.8,1.0
51008,aligned,17,0.8202890885377365,0.032713718712329865,0.8,1.0
51008,aligned,18,0.7277359896048297,0.04814745485782623,0.6,1.0
51008,aligned,19,0.6934762693469274,0.05549958348274231,0.6,1.0
51008,aligned,20,0.811501490497243,0.03772923722863197,0.6,1.0
51008,aligned,21,0.9041159794392775,0.01832820102572441,0.8,1.0
51008,aligned,22,0.8540532010057986,0.027082020416855812,0.8,1.0
51008,aligned,23,0.6168678575888539,0.06424877047538757,0.6,1.0
51008,aligned,24,0.7754276004664372,0.04615224525332451,0.8,1.0
51008,aligned,25,0.8224791269458342,0.033775895833969116,0.8,1.0
51008,aligned,26,0.8078996393710536,0.040026016533374786,0.8,1.0
51008,aligned,27,0.6926270513702077,0.055756665766239166,0.6,1.0
51008,fixed_permutation,0,0.0661004207408017,0.20406198501586914,0.0,0.0
51008,fixed_permutation,1,0.31943240279811974,0.13573387265205383,0.2,0.0
51008,fixed_permutation,2,0.3513406353501708,0.14214947819709778,0.4,0.0
51008,fixed_permutation,3,0.16201465954481226,0.18358677625656128,0.0,0.0
51008,fixed_permutation,4,0.013037588272225568,0.22532464563846588,0.0,0.0
51008,fixed_permutation,5,0.249385807539946,0.12721683084964752,0.2,0.0
51008,fixed_permutation,6,1.1829698084198601e-05,0.21407276391983032,0.0,0.0
51008,fixed_permutation,7,0.10611811197331428,0.18370380997657776,0.0,0.0
51008,fixed_permutation,8,0.08466898704489832,0.23456616699695587,0.0,0.0
51008,fixed_permutation,9,0.06272388639416375,0.22034978866577148,0.0,0.0
51008,fixed_permutation,10,0.2087091071329833,0.15207625925540924,0.2,0.0
51008,fixed_permutation,11,0.02802555377914314,0.16532768309116364,0.0,0.0
51008,fixed_permutation,12,0.2218248248611094,0.1570054590702057,0.2,0.0
51008,fixed_permutation,13,0.39697601356270806,0.1257891207933426,0.4,1.0
51008,fixed_permutation,14,0.15462269426793293,0.18041115999221802,0.0,0.0
51008,fixed_permutation,15,0.3961070434238199,0.14644934237003326,0.4,0.0
51008,fixed_permutation,16,0.2816418084551542,0.1300225406885147,0.4,0.0
51008,fixed_permutation,17,0.039114506267659284,0.17079006135463715,0.0,0.0
51008,fixed_permutation,18,0.26240675455625506,0.12734003365039825,0.2,0.0
51008,fixed_permutation,19,0.24994218808635701,0.1655540019273758,0.2,0.0
51008,fixed_permutation,20,0.1717131366655603,0.18229107558727264,0.2,0.0
51008,fixed_permutation,21,0.3062565866259683,0.12362499535083771,0.2,0.0
51008,fixed_permutation,22,0.001301319107230599,0.15533925592899323,0.0,0.0
51008,fixed_permutation,23,0.0031412890152075724,0.15669876337051392,0.0,0.0
51008,fixed_permutation,24,0.003965099676986121,0.17920809984207153,0.0,0.0
51008,fixed_permutation,25,0.010563377890044773,0.14040380716323853,0.0,0.0
51008,fixed_permutation,26,0.14700200296738672,0.17474642395973206,0.2,0.0
51008,fixed_permutation,27,0.0033110688115408253,0.14193524420261383,0.0,0.0
51008,matched_decoder,0,0.9666543289115354,0.00656239315867424,1.0,1.0
51008,matched_decoder,1,0.9102439580829063,0.01904560811817646,0.8,1.0
51008,matched_decoder,2,0.9569136050663154,0.008454229682683945,1.0,1.0
51008,matched_decoder,3,0.8118445438057676,0.049532003700733185,1.0,1.0
51008,matched_decoder,4,0.6871890831086308,0.059264298528432846,0.6,1.0
51008,matched_decoder,5,0.8623131723399534,0.025908460840582848,0.8,1.0
51008,matched_decoder,6,0.7240640591339182,0.0475788339972496,0.6,1.0
51008,matched_decoder,7,0.8485673056488338,0.03456329181790352,0.8,1.0
51008,matched_decoder,8,0.7555394291847343,0.052981991320848465,0.8,1.0
51008,matched_decoder,9,0.8725162852017972,0.02852611243724823,0.8,1.0
51008,matched_decoder,10,0.8231478277022647,0.036132145673036575,0.8,1.0
51008,matched_decoder,11,0.7034931148703777,0.05451902002096176,0.8,1.0
51008,matched_decoder,12,0.9314175030757531,0.013968473300337791,1.0,1.0
51008,matched_decoder,13,0.6734839589867139,0.07205390185117722,0.6,1.0
51008,matched_decoder,14,0.8093093366148422,0.04359530285000801,0.8,1.0
51008,matched_decoder,15,0.9730990473902684,0.005323390942066908,1.0,1.0
51008,matched_decoder,16,0.7715150430541684,0.04104664921760559,0.8,1.0
51008,matched_decoder,17,0.8202890254899884,0.03271372616291046,0.8,1.0
51008,matched_decoder,18,0.7277359724593054,0.04814745858311653,0.6,1.0
51008,matched_decoder,19,0.6934762652968799,0.05549958720803261,0.6,1.0
