root_seed,unit,spatial_stability,cue_modulation
51010,29,0.41336697340011597,0.1435026377439499
51010,30,0.28958866000175476,0.17030778527259827
51010,31,0.218684121966362,0.10755916684865952
51010,32,-0.2460889369249344,0.14110291004180908
51010,33,0.6604692339897156,0.1731548309326172
51010,34,0.1928381323814392,0.16313453018665314
51010,35,0.11523613333702087,0.10019053518772125
51010,36,-0.28930240869522095,0.21948248147964478
51010,37,0.11827276647090912,0.11547303944826126
51010,38,0.5400623083114624,0.11199677735567093
51010,39,0.36606088280677795,0.16307763755321503
51010,40,-0.10067000240087509,0.12871699035167694
51010,41,0.021361984312534332,0.11650624871253967
51010,42,-0.1662813425064087,0.11648810654878616
51010,43,0.21224182844161987,0.17853523790836334
51010,44,0.015630563721060753,0.2091599702835083
51010,45,0.6056469678878784,0.15672048926353455
51010,46,0.21413488686084747,0.13705717027187347
51010,47,-1.8546619082787573e-26,5.152228539018646e-20
51010,48,-0.39675453305244446,0.4925272762775421
51010,49,0.14302045106887817,0.16224192082881927
51011,0,0.21450158953666687,0.13622528314590454
51011,1,0.5785393714904785,0.1095256358385086
51011,2,0.5881179571151733,0.11716911196708679
51011,3,0.555020809173584,0.07074225693941116
51011,4,0.5008041262626648,0.18730324506759644
51011,5,0.3953861892223358,0.15471237897872925
51011,6,0.7622998952865601,0.12737217545509338
51011,7,0.3471415936946869,0.1537599414587021
51011,8,-0.14045289158821106,0.13655118644237518
51011,9,0.5971673727035522,0.08971879631280899
51011,10,0.719014048576355,0.04657221958041191
51011,11,-0.22592298686504364,0.23914268612861633
51011,12,0.29082050919532776,0.10095753520727158
51011,13,-0.49496325850486755,0.6086224317550659
51011,14,-0.29617393016815186,0.28915274143218994
51011,15,0.20679733157157898,0.12198100984096527
51011,16,-0.05790547654032707,0.03097522258758545
51011,17,0.03977261856198311,0.1429356038570404
51011,18,-0.1485670953989029,0.1689647138118744
51011,19,0.05763530358672142,0.18500787019729614
51011,20,0.1590537428855896,0.18448828160762787
51011,21,0.4958600699901581,0.15694326162338257
51011,22,-0.06940330564975739,0.08007465302944183
51011,23,0.14898395538330078,0.09853339940309525
51011,24,0.5048238039016724,0.08605242520570755
51011,25,0.31136831641197205,0.17360539734363556
51011,26,-0.2613249719142914,0.3608753979206085
51011,27,0.5031390190124512,0.1413680911064148
51011,28,0.23931030929088593,0.23569577932357788
51011,29,0.4997899532318115,0.2010287046432495
51011,30,0.14985665678977966,0.1903536468744278
51011,31,0.5675012469291687,0.08515777438879013
51011,32,0.5026821494102478,0.11878390610218048
51011,33,0.03503463417291641,0.1295870989561081
51011,34,0.552157998085022,0.12272323668003082
51011,35,-0.21893753111362457,0.12997062504291534
51011,36,0.5325085520744324,0.18463455140590668
51011,37,-0.3471533954143524,0.41913333535194397
51011,38,-0.30619069933891296,0.40023288130760193
51011,39,0.6805678606033325,0.16221556067466736
51011,40,-0.16561166942119598,0.2127109318971634
51011,41,0.1284089982509613,0.2255527675151825
51011,42,0.37460967898368835,0.19546563923358917
51011,43,-0.02861543744802475,0.21720895171165466
51011,44,0.010899425484240055,0.051537804305553436
51011,45,0.2827003598213196,0.1992792934179306
51011,46,-0.2649272382259369,0.27258366346359253
51011,47,0.4331680238246918,0.11634153127670288
51011,48,0.22581322491168976,0.15062735974788666
51011,49,-0.1427789032459259,0.2028302252292633
51012,0,-0.13287518918514252,0.12064266949892044
51012,1,0.1333189457654953,0.14169533550739288
51012,2,-0.2805023491382599,0.21362371742725372
51012,3,-6.761715539011126e-19,8.003844605688419e-16
51012,4,0.1979220062494278,0.22294853627681732
51012,5,-0.1960705667734146,0.16235210001468658
51012,6,0.48843348026275635,0.14115020632743835
51012,7,-0.040556445717811584,0.14062736928462982
51012,8,-0.21366997063159943,0.15476611256599426
51012,9,0.47599130868911743,0.04920937493443489
