experiment,seed,encoder_validation_mse,plasticity_rule,key_mode,dropped_fraction,mask_index,dropped_units,lec_cue_accuracy,lec_mec_cosine,mec_position_accuracy,mec_cue_accuracy
lec_degradation,51009,0.0007880854536779225,base,dense,0.9,4,22,0.5,0.14455603063106537,,
mec_degradation,51009,0.0007880854536779225,base,dense,0.9,4,22,,,0.02,0.5
lec_degradation,51009,0.0007880854536779225,base,dense,0.9,5,22,0.5,0.14455603063106537,,
mec_degradation,51009,0.0007880854536779225,base,dense,0.9,5,22,,,0.02,0.5
lec_degradation,51009,0.0007880854536779225,base,dense,0.9,6,22,0.5,0.14455603063106537,,
mec_degradation,51009,0.0007880854536779225,base,dense,0.9,6,22,,,0.02,0.5
lec_degradation,51009,0.0007880854536779225,base,dense,0.9,7,22,0.5,0.14455603063106537,,
mec_degradation,51009,0.0007880854536779225,base,dense,0.9,7,22,,,0.02,0.5
lec_degradation,51009,0.0007880854536779225,base,dense,0.9,8,22,0.5,0.14455603063106537,,
mec_degradation,51009,0.0007880854536779225,base,dense,0.9,8,22,,,0.02,0.5
lec_degradation,51009,0.0007880854536779225,base,dense,0.9,9,22,0.5,0.14455603063106537,,
mec_degradation,51009,0.0007880854536779225,base,dense,0.9,9,22,,,0.02,0.5
lec_degradation,51009,0.0007880854536779225,base,dense,0.9,10,22,0.5,0.14455603063106537,,
mec_degradation,51009,0.0007880854536779225,base,dense,0.9,10,22,,,0.02,0.5
lec_degradation,51009,0.0007880854536779225,base,dense,0.9,11,22,0.5,0.14455603063106537,,
mec_degradation,51009,0.0007880854536779225,base,dense,0.9,11,22,,,0.02,0.5
lec_degradation,51009,0.0007880854536779225,err2,normal,0.0,0,0,1.0,0.9250624775886536,,
mec_degradation,51009,0.0007880854536779225,err2,normal,0.0,0,0,,,0.66,1.0
lec_degradation,51009,0.0007880854536779225,err2,normal,0.0,1,0,1.0,0.9250624775886536,,
mec_degradation,51009,0.0007880854536779225,err2,normal,0.0,1,0,,,0.66,1.0
lec_degradation,51009,0.0007880854536779225,err2,normal,0.0,2,0,1.0,0.9250624775886536,,
mec_degradation,51009,0.0007880854536779225,err2,normal,0.0,2,0,,,0.66,1.0
lec_degradation,51009,0.0007880854536779225,err2,normal,0.0,3,0,1.0,0.9250624775886536,,
mec_degradation,51009,0.0007880854536779225,err2,normal,0.0,3,0,,,0.66,1.0
lec_degradation,51009,0.0007880854536779225,err2,normal,0.0,4,0,1.0,0.9250624775886536,,
mec_degradation,51009,0.0007880854536779225,err2,normal,0.0,4,0,,,0.66,1.0
lec_degradation,51009,0.0007880854536779225,err2,normal,0.0,5,0,1.0,0.9250624775886536,,
mec_degradation,51009,0.0007880854536779225,err2,normal,0.0,5,0,,,0.66,1.0
lec_degradation,51009,0.0007880854536779225,err2,normal,0.0,6,0,1.0,0.9250624775886536,,
mec_degradation,51009,0.0007880854536779225,err2,normal,0.0,6,0,,,0.66,1.0
lec_degradation,51009,0.0007880854536779225,err2,normal,0.0,7,0,1.0,0.9250624775886536,,
mec_degradation,51009,0.0007880854536779225,err2,normal,0.0,7,0,,,0.66,1.0
lec_degradation,51009,0.0007880854536779225,err2,normal,0.0,8,0,1.0,0.9250624775886536,,
mec_degradation,51009,0.0007880854536779225,err2,normal,0.0,8,0,,,0.66,1.0
lec_degradation,51009,0.0007880854536779225,err2,normal,0.0,9,0,1.0,0.9250624775886536,,
mec_degradation,51009,0.0007880854536779225,err2,normal,0.0,9,0,,,0.66,1.0
lec_degradation,51009,0.0007880854536779225,err2,normal,0.0,10,0,1.0,0.9250624775886536,,
mec_degradation,51009,0.0007880854536779225,err2,normal,0.0,10,0,,,0.66,1.0
lec_degradation,51009,0.0007880854536779225,err2,normal,0.0,11,0,1.0,0.9250624775886536,,
mec_degradation,51009,0.0007880854536779225,err2,normal,0.0,11,0,,,0.66,1.0
lec_degradation,51009,0.0007880854536779225,err2,normal,0.25,0,6,1.0,0.8258223533630371,,
mec_degradation,51009,0.0007880854536779225,err2,normal,0.25,0,6,,,0.48,1.0
lec_degradation,51009,0.0007880854536779225,err2,normal,0.25,1,6,1.0,0.8556129336357117,,
mec_degradation,51009,0.0007880854536779225,err2,normal,0.25,1,6,,,0.5,1.0
lec_degradation,51009,0.0007880854536779225,err2,normal,0.25,2,6,1.0,0.8809176683425903,,
mec_degradation,51009,0.0007880854536779225,err2,normal,0.25,2,6,,,0.36,1.0
lec_degradation,51009,0.0007880854536779225,err2,normal,0.25,3,6,1.0,0.8322015404701233,,
mec_degradation,51009,0.0007880854536779225,err2,normal,0.25,3,6,,,0.5,1.0
lec_degradation,51009,0.0007880854536779225,err2,normal,0.25,4,6,1.0,0.8666418194770813,,
mec_degradation,51009,0.0007880854536779225,err2,normal,0.25,4,6,,,0.32,1.0
lec_degradation,51009,0.0007880854536779225,err2,normal,0.25,5,6,1.0,0.8143743872642517,,
mec_degradation,51009,0.0007880854536779225,err2,normal,0.25,5,6,,,0.46,1.0
lec_degradation,51009,0.0007880854536779225,err2,normal,0.25,6,6,1.0,0.8601235151290894,,
mec_degradation,51009,0.0007880854536779225,err2,normal,0.25,6,6,,,0.44,1.0
lec_degradation,51009,0.0007880854536779225,err2,normal,0.25,7,6,1.0,0.7902488708496094,,
mec_degradation,51009,0.0007880854536779225,err2,normal,0.25,7,6,,,0.28,1.0
lec_degradation,51009,0.0007880854536779225,err2,normal,0.25,8,6,1.0,0.8440207839012146,,
mec_degradation,51009,0.0007880854536779225,err2,normal,0.25,8,6,,,0.3,1.0
lec_degradation,51009,0.0007880854536779225,err2,normal,0.25,9,6,1.0,0.8548960089683533,,
mec_degradation,51009,0.0007880854536779225,err2,normal,0.25,9,6,,,0.46,1.0
lec_degradation,51009,0.0007880854536779225,err2,normal,0.25,10,6,1.0,0.8361911773681641,,
mec_degradation,51009,0.0007880854536779225,err2,normal,0.25,10,6,,,0.26,1.0
lec_degradation,51009,0.0007880854536779225,err2,normal,0.25,11,6,1.0,0.8451895713806152,,
mec_degradation,51009,0.0007880854536779225,err2,normal,0.25,11,6,,,0.4,1.0
lec_degradation,51009,0.0007880854536779225,err2,normal,0.5,0,12,1.0,0.8009411692619324,,
mec_degradation,51009,0.0007880854536779225,err2,normal,0.5,0,12,,,0.26,1.0
lec_degradation,51009,0.0007880854536779225,err2,normal,0.5,1,12,1.0,0.7776303291320801,,
mec_degradation,51009,0.0007880854536779225,err2,normal,0.5,1,12,,,0.2,1.0
lec_degradation,51009,0.0007880854536779225,err2,normal,0.5,2,12,0.5,0.7920253872871399,,
mec_degradation,51009,0.0007880854536779225,err2,normal,0.5,2,12,,,0.1,1.0
lec_degradation,51009,0.0007880854536779225,err2,normal,0.5,3,12,1.0,0.8117588758468628,,
mec_degradation,51009,0.0007880854536779225,err2,normal,0.5,3,12,,,0.12,1.0
lec_degradation,51009,0.0007880854536779225,err2,normal,0.5,4,12,1.0,0.7696774005889893,,
mec_degradation,51009,0.0007880854536779225,err2,normal,0.5,4,12,,,0.2,1.0
lec_degradation,51009,0.0007880854536779225,err2,normal,0.5,5,12,1.0,0.7938586473464966,,
mec_degradation,51009,0.0007880854536779225,err2,normal,0.5,5,12,,,0.24,1.0
