root_seed,condition,from_lap,to_lap,cue_changed,tuning_similarity
51007,swap,3,4,False,0.8146248459815979
51007,swap,4,5,False,0.8265254497528076
51007,swap,5,6,False,0.8133367896080017
51007,swap,6,7,False,0.8158205151557922
51007,swap,7,8,False,0.8110454678535461
51007,swap,8,9,False,0.8462856411933899
51007,swap,9,10,False,0.8408946394920349
51007,swap,10,11,True,0.4499310255050659
51007,swap,11,12,False,0.8277782201766968
51007,swap,12,13,False,0.8270329236984253
51007,swap,13,14,False,0.8540107011795044
51007,swap,14,15,False,0.8463467359542847
51007,swap,15,16,False,0.8644778728485107
51007,swap,16,17,False,0.8702283501625061
51007,swap,17,18,False,0.8794069886207581
51007,swap,18,19,False,0.8560364246368408
51007,swap,19,20,False,0.8407789468765259
51007,swap,20,21,True,0.43981510400772095
51007,swap,21,22,False,0.8423171043395996
51007,swap,22,23,False,0.8541417717933655
51007,swap,23,24,False,0.8232470750808716
51007,swap,24,25,False,0.8492867350578308
51007,swap,25,26,False,0.8504005670547485
51007,swap,26,27,False,0.8276125192642212
51007,swap,27,28,False,0.8157220482826233
51007,swap,28,29,False,0.8267868757247925
51007,swap,29,30,False,0.851176381111145
51007,swap,30,31,True,0.4548196494579315
51007,swap,31,32,False,0.7838382720947266
51007,swap,32,33,False,0.8378353118896484
51007,swap,33,34,False,0.8593727350234985
51007,swap,34,35,False,0.8328742980957031
51007,swap,35,36,False,0.8482955694198608
51007,swap,36,37,False,0.8319441080093384
51007,swap,37,38,False,0.8570937514305115
51007,swap,38,39,False,0.8727198243141174
51007,swap,39,40,False,0.8344293832778931
51007,no_swap,1,2,False,0.7154372334480286
51007,no_swap,2,3,False,0.8106667995452881
51007,no_swap,3,4,False,0.8146248459815979
51007,no_swap,4,5,False,0.8265254497528076
51007,no_swap,5,6,False,0.8133367896080017
51007,no_swap,6,7,False,0.8158205151557922
51007,no_swap,7,8,False,0.8110454678535461
51007,no_swap,8,9,False,0.8462856411933899
51007,no_swap,9,10,False,0.8408946394920349
51007,no_swap,10,11,False,0.8361494541168213
51007,no_swap,11,12,False,0.8450226783752441
51007,no_swap,12,13,False,0.819684624671936
51007,no_swap,13,14,False,0.8499166369438171
51007,no_swap,14,15,False,0.8341146111488342
51007,no_swap,15,16,False,0.8344972133636475
51007,no_swap,16,17,False,0.8706982135772705
51007,no_swap,17,18,False,0.8806450366973877
51007,no_swap,18,19,False,0.8519328236579895
51007,no_swap,19,20,False,0.8581220507621765
51007,no_swap,20,21,False,0.8607257604598999
51007,no_swap,21,22,False,0.8559898138046265
51007,no_swap,22,23,False,0.8473466634750366
51007,no_swap,23,24,False,0.829468309879303
51007,no_swap,24,25,False,0.8594444394111633
51007,no_swap,25,26,False,0.8592265844345093
51007,no_swap,26,27,False,0.8261535167694092
51007,no_swap,27,28,False,0.8162214756011963
51007,no_swap,28,29,False,0.8355114459991455
51007,no_swap,29,30,False,0.8542364239692688
51007,no_swap,30,31,False,0.8711142539978027
51007,no_swap,31,32,False,0.8337295055389404
51007,no_swap,32,33,False,0.825267493724823
51007,no_swap,33,34,False,0.8423628807067871
51007,no_swap,34,35,False,0.8512114882469177
51007,no_swap,35,36,False,0.8547308444976807
51007,no_swap,36,37,False,0.8536559343338013
51007,no_swap,37,38,False,0.8456108570098877
51007,no_swap,38,39,False,0.8573183417320251
51007,no_swap,39,40,False,0.8396872878074646
51008,swap,1,2,False,0.7407989501953125
51008,swap,2,3,False,0.8448275923728943
51008,swap,3,4,False,0.8354747891426086
51008,swap,4,5,False,0.7875338792800903
51008,swap,5,6,False,0.755653440952301
51008,swap,6,7,False,0.7585786581039429
51008,swap,7,8,False,0.752991795539856
51008,swap,8,9,False,0.7606373429298401
51008,swap,9,10,False,0.7498950362205505
51008,swap,10,11,True,0.34831443428993225
51008,swap,11,12,False,0.7144810557365417
51008,swap,12,13,False,0.7576345205307007
51008,swap,13,14,False,0.7520320415496826
51008,swap,14,15,False,0.7842646241188049
51008,swap,15,16,False,0.7803024053573608
51008,swap,16,17,False,0.7659125328063965
51008,swap,17,18,False,0.7630494832992554
51008,swap,18,19,False,0.7748060822486877
51008,swap,19,20,False,0.787706732749939
51008,swap,20,21,True,0.34666088223457336
51008,swap,21,22,False,0.7542610168457031
51008,swap,22,23,False,0.7987673282623291
51008,swap,23,24,False,0.808952808380127
51008,swap,24,25,False,0.8003197312355042
51008,swap,25,26,False,0.8283830285072327
51008,swap,26,27,False,0.8065973520278931
51008,swap,27,28,False,0.7877537608146667
51008,swap,28,29,False,0.812166154384613
51008,swap,29,30,False,0.7986344695091248
51008,swap,30,31,True,0.4433736503124237
51008,swap,31,32,False,0.7589819431304932
