root_seed,key_mode,fraction,mask_index,output_cosine,identity,key_cosine,dropped_units
51004,dense,0.9,6,0.262855676082813,0.02,0.9999999999999999,45
51004,dense,0.9,7,0.262855676082813,0.02,0.9999999999999999,45
51004,dense,0.9,8,0.262855676082813,0.02,0.9999999999999999,45
51004,dense,0.9,9,0.262855676082813,0.02,0.9999999999999999,45
51004,dense,0.9,10,0.262855676082813,0.02,0.9999999999999999,45
51004,dense,0.9,11,0.262855676082813,0.02,0.9999999999999999,45
51004,identity,0.0,0,0.9473889145578634,0.86,1.0,0
51004,identity,0.0,1,0.9473889145578634,0.86,1.0,0
51004,identity,0.0,2,0.9473889145578634,0.86,1.0,0
51004,identity,0.0,3,0.9473889145578634,0.86,1.0,0
51004,identity,0.0,4,0.9473889145578634,0.86,1.0,0
51004,identity,0.0,5,0.9473889145578634,0.86,1.0,0
51004,identity,0.0,6,0.9473889145578634,0.86,1.0,0
51004,identity,0.0,7,0.9473889145578634,0.86,1.0,0
51004,identity,0.0,8,0.9473889145578634,0.86,1.0,0
51004,identity,0.0,9,0.9473889145578634,0.86,1.0,0
51004,identity,0.0,10,0.9473889145578634,0.86,1.0,0
51004,identity,0.0,11,0.9473889145578634,0.86,1.0,0
51004,identity,0.25,0,0.8961627131819274,0.7,0.8914501745333284,12
51004,identity,0.25,1,0.8826784548896598,0.62,0.904365058061725,12
51004,identity,0.25,2,0.9242125292346581,0.74,0.8991833839910968,12
51004,identity,0.25,3,0.7971347139900411,0.5,0.876195730038405,12
51004,identity,0.25,4,0.8334420033749156,0.66,0.8762025204457384,12
51004,identity,0.25,5,0.8828222019529433,0.78,0.8823178609358281,12
51004,identity,0.25,6,0.8555629931814487,0.58,0.8887174100081411,12
51004,identity,0.25,7,0.8629868036005456,0.58,0.9019110578667008,12
51004,identity,0.25,8,0.8681334747480696,0.68,0.879808829735498,12
51004,identity,0.25,9,0.8605848086869881,0.62,0.896659264732851,12
51004,identity,0.25,10,0.8692782138630778,0.6,0.8858872546631712,12
51004,identity,0.25,11,0.8404693592201353,0.66,0.8890355980047715,12
51004,identity,0.5,0,0.6976000726668227,0.22,0.7409320691025996,25
51004,identity,0.5,1,0.6428705250661596,0.3,0.7394916913995564,25
51004,identity,0.5,2,0.6635254939451091,0.32,0.7164740174984687,25
51004,identity,0.5,3,0.55651913509984,0.2,0.7335676305185064,25
51004,identity,0.5,4,0.5936981056095214,0.34,0.7275085162725474,25
51004,identity,0.5,5,0.7118443681951573,0.3,0.7580015840251864,25
51004,identity,0.5,6,0.6176156015917732,0.1,0.7348781932577712,25
51004,identity,0.5,7,0.5628414077927196,0.22,0.7482978998400326,25
51004,identity,0.5,8,0.6558562779555537,0.16,0.7281728503979931,25
51004,identity,0.5,9,0.6989378043098398,0.36,0.7496666345748956,25
51004,identity,0.5,10,0.6589047255957547,0.2,0.7514833607838147,25
51004,identity,0.5,11,0.6414205408037891,0.26,0.7449019244887859,25
51004,identity,0.75,0,0.42686076881951945,0.02,0.5955942533007427,38
51004,identity,0.75,1,0.4548303913435451,0.08,0.5859176646755072,38
51004,identity,0.75,2,0.43308934624049245,0.02,0.6293764677330241,38
51004,identity,0.75,3,0.4243670262138676,0.06,0.5899223397262554,38
51004,identity,0.75,4,0.417483505593884,0.04,0.6075559957661231,38
51004,identity,0.75,5,0.4055662863294544,0.06,0.5956764605679635,38
51004,identity,0.75,6,0.4672962497074066,0.06,0.6370281455996989,38
51004,identity,0.75,7,0.4308813226704369,0.04,0.5838201424681511,38
51004,identity,0.75,8,0.4277780383557194,0.04,0.5920123984418965,38
51004,identity,0.75,9,0.4122574681506357,0.06,0.6142689784813341,38
51004,identity,0.75,10,0.4261655155425641,0.12,0.620883800760814,38
51004,identity,0.75,11,0.44714905404999333,0.08,0.6413461318074364,38
51004,identity,0.9,0,0.36037823575495465,0.02,0.6355051080765091,45
51004,identity,0.9,1,0.3909986483700239,0.06,0.6401287059315541,45
51004,identity,0.9,2,0.3839482979401685,0.02,0.638605642333385,45
51004,identity,0.9,3,0.37862603011450774,0.02,0.6390326161841002,45
51004,identity,0.9,4,0.3755916360200288,0.02,0.6337188176504953,45
51004,identity,0.9,5,0.39744737376352857,0.02,0.6241917145967488,45
51004,identity,0.9,6,0.36870950057715013,0.02,0.6302192225581355,45
51004,identity,0.9,7,0.39057088432760695,0.04,0.6187985599576277,45
51004,identity,0.9,8,0.3650386425546791,0.02,0.6274545076117581,45
51004,identity,0.9,9,0.40627674228035204,0.04,0.6067545679537091,45
51004,identity,0.9,10,0.3924859669442,0.02,0.6266839280365349,45
51004,identity,0.9,11,0.3758952836860548,0.02,0.6309114712953109,45
51005,normal,0.0,0,0.954435613494377,0.66,1.0,0
51005,normal,0.0,1,0.954435613494377,0.66,1.0,0
51005,normal,0.0,2,0.954435613494377,0.66,1.0,0
51005,normal,0.0,3,0.954435613494377,0.66,1.0,0
51005,normal,0.0,4,0.954435613494377,0.66,1.0,0
51005,normal,0.0,5,0.954435613494377,0.66,1.0,0
51005,normal,0.0,6,0.954435613494377,0.66,1.0,0
51005,normal,0.0,7,0.954435613494377,0.66,1.0,0
51005,normal,0.0,8,0.954435613494377,0.66,1.0,0
51005,normal,0.0,9,0.954435613494377,0.66,1.0,0
51005,normal,0.0,10,0.954435613494377,0.66,1.0,0
51005,normal,0.0,11,0.954435613494377,0.66,1.0,0
51005,normal,0.25,0,0.8183128549893123,0.24,0.6691670193881251,12
51005,normal,0.25,1,0.8408376465861005,0.42,0.6561363961532243,12
51005,normal,0.25,2,0.8102374449016034,0.32,0.6897762060428977,12
51005,normal,0.25,3,0.8009675595171794,0.36,0.7034725949212175,12
51005,normal,0.25,4,0.7095604987751983,0.32,0.6083281634860057,12
51005,normal,0.25,5,0.7673818071629536,0.34,0.6413265514742753,12
51005,normal,0.25,6,0.858257941994564,0.32,0.7288839405328883,12
51005,normal,0.25,7,0.7728210000968894,0.26,0.6812689106376894,12
51005,normal,0.25,8,0.8765628767938203,0.3,0.7008739051017884,12
51005,normal,0.25,9,0.8380205472484222,0.34,0.6709487365144213,12
51005,normal,0.25,10,0.8758683299740779,0.3,0.7428404993526331,12
51005,normal,0.25,11,0.7638312898344392,0.38,0.713629004088573,12
51005,normal,0.5,0,0.6392927613875026,0.08,0.5107957823097314,25
51005,normal,0.5,1,0.6198808572983132,0.08,0.4703697443223129,25
51005,normal,0.5,2,0.7461162097140249,0.24,0.5918823495227877,25
51005,normal,0.5,3,0.7165580804497234,0.22,0.5183039325246461,25
51005,normal,0.5,4,0.639983138915789,0.18,0.4980360762380881,25
51005,normal,0.5,5,0.592575214964618,0.16,0.4869945094275755,25
51005,normal,0.5,6,0.45478602539177454,0.14,0.44265848951255704,25
51005,normal,0.5,7,0.6843983579309867,0.22,0.538305843487682,25
51005,normal,0.5,8,0.7896985150246758,0.2,0.5392146912622844,25
51005,normal,0.5,9,0.7243837584327625,0.26,0.5572358028956892,25
51005,normal,0.5,10,0.6400786191987787,0.18,0.5858900064668144,25
51005,normal,0.5,11,0.6062706198485188,0.16,0.5578056365894029,25
51005,normal,0.75,0,0.5124158854985597,0.08,0.35459342994967874,38
51005,normal,0.75,1,0.49705872397501616,0.14,0.4158532388438661,38
51005,normal,0.75,2,0.5604484961484696,0.08,0.44771163666008684,38
51005,normal,0.75,3,0.3652866105961138,0.1,0.39950930255416944,38
51005,normal,0.75,4,0.45741645417563054,0.0,0.3968261651554841,38
51005,normal,0.75,5,0.49446925509208695,0.06,0.3905681873867414,38
51005,normal,0.75,6,0.496090903517302,0.08,0.41468893320853817,38
51005,normal,0.75,7,0.494002325808801,0.1,0.4838775947244024,38
51005,normal,0.75,8,0.5774385411560836,0.12,0.4525089467102675,38
51005,normal,0.75,9,0.5058524460814349,0.12,0.43821521860955637,38
51005,normal,0.75,10,0.4256929825381793,0.06,0.43362992356244456,38
51005,normal,0.75,11,0.4985929745303161,0.06,0.36765266786784706,38
51005,normal,0.9,0,0.4407350550949698,0.08,0.38626581138124727,45
51005,normal,0.9,1,0.23966527629290116,0.04,0.3350077393671914,45
51005,normal,0.9,2,0.4269349284579853,0.02,0.37595996731707326,45
51005,normal,0.9,3,0.37289865832397856,0.04,0.36724559040309984,45
51005,normal,0.9,4,0.41618955584146305,0.08,0.3891961181710596,45
51005,normal,0.9,5,0.34351159948699156,0.04,0.3321782375451396,45
51005,normal,0.9,6,0.3349926653205538,0.06,0.3182214717295892,45
51005,normal,0.9,7,0.3192304854314199,0.04,0.3723720481371815,45
51005,normal,0.9,8,0.3562432253203122,0.04,0.3896188541879021,45
51005,normal,0.9,9,0.3571873749989997,0.06,0.3529557402746816,45
51005,normal,0.9,10,0.33069914776948584,0.02,0.40813166466236445,45
51005,normal,0.9,11,0.3305920814898819,0.04,0.37981741255580503,45
51005,shuffled,0.0,0,0.9505566580156128,0.76,1.0,0
51005,shuffled,0.0,1,0.9505566580156128,0.76,1.0,0
51005,shuffled,0.0,2,0.9505566580156128,0.76,1.0,0
51005,shuffled,0.0,3,0.9505566580156128,0.76,1.0,0
51005,shuffled,0.0,4,0.9505566580156128,0.76,1.0,0
51005,shuffled,0.0,5,0.9505566580156128,0.76,1.0,0
51005,shuffled,0.0,6,0.9505566580156128,0.76,1.0,0
51005,shuffled,0.0,7,0.9505566580156128,0.76,1.0,0
51005,shuffled,0.0,8,0.9505566580156128,0.76,1.0,0
51005,shuffled,0.0,9,0.9505566580156128,0.76,1.0,0
51005,shuffled,0.0,10,0.9505566580156128,0.76,1.0,0
51005,shuffled,0.0,11,0.9505566580156128,0.76,1.0,0
51005,shuffled,0.25,0,0.8328044759344462,0.4,0.6919203314644428,12
51005,shuffled,0.25,1,0.8365126291039986,0.48,0.6949519413535694,12
51005,shuffled,0.25,2,0.8129227530365045,0.46,0.712822904519497,12
51005,shuffled,0.25,3,0.8548520507875247,0.42,0.6809828732602214,12
51005,shuffled,0.25,4,0.8536333905148987,0.38,0.7241466359873938,12
51005,shuffled,0.25,5,0.8043681967199771,0.28,0.6636606368622328,12
51005,shuffled,0.25,6,0.8709826076266682,0.5,0.7294355672479753,12
51005,shuffled,0.25,7,0.8316729600602875,0.34,0.7180736171526102,12
51005,shuffled,0.25,8,0.8610110030805767,0.46,0.7739742604705993,12
51005,shuffled,0.25,9,0.8492141108354673,0.3,0.7346689507353122,12
51005,shuffled,0.25,10,0.8367775323454747,0.46,0.659197025049205,12
51005,shuffled,0.25,11,0.7251368005398294,0.28,0.6163415133577362,12
51005,shuffled,0.5,0,0.7384916359811696,0.16,0.49230932161384544,25
51005,shuffled,0.5,1,0.6850107035635092,0.28,0.553360311729397,25
51005,shuffled,0.5,2,0.5727009925749148,0.1,0.4526189026720271,25
51005,shuffled,0.5,3,0.8171481570808719,0.26,0.5199113719211343,25
51005,shuffled,0.5,4,0.5955504010917023,0.1,0.407098372738612,25
51005,shuffled,0.5,5,0.6929091649126643,0.24,0.550554367755457,25
51005,shuffled,0.5,6,0.6328318550029244,0.16,0.4886588105797935,25
51005,shuffled,0.5,7,0.7484507540921882,0.24,0.5949387730239077,25
51005,shuffled,0.5,8,0.6423168929432912,0.16,0.5041857161790122,25
51005,shuffled,0.5,9,0.7689584796087432,0.22,0.502442150496679,25
51005,shuffled,0.5,10,0.6844205352314383,0.18,0.5610961397485437,25
51005,shuffled,0.5,11,0.6588352861037741,0.2,0.5923860478176598,25
51005,shuffled,0.75,0,0.44071906121821003,0.1,0.4032889123732126,38
51005,shuffled,0.75,1,0.4753222079670696,0.1,0.470576914319863,38
51005,shuffled,0.75,2,0.3808056713473274,0.04,0.43543764650061745,38
51005,shuffled,0.75,3,0.6610401679453308,0.16,0.460161282617499,38
51005,shuffled,0.75,4,0.6482359186922863,0.14,0.42947478907443104,38
51005,shuffled,0.75,5,0.4370958769744414,0.06,0.3787695568031713,38
51005,shuffled,0.75,6,0.4574049315063097,0.06,0.3564171793477019,38
51005,shuffled,0.75,7,0.5571569517757786,0.06,0.43122328493259166,38
51005,shuffled,0.75,8,0.5265368965166948,0.02,0.4160317757543664,38
51005,shuffled,0.75,9,0.4475531634268733,0.04,0.47727622484885723,38
51005,shuffled,0.75,10,0.49546932738752153,0.06,0.4604141024652821,38
51005,shuffled,0.75,11,0.28527804957031355,0.04,0.41516074991593493,38
51005,shuffled,0.9,0,0.3731092664878994,0.04,0.36048223181203054,45
51005,shuffled,0.9,1,0.36336552055323884,0.06,0.4158842106893587,45
51005,shuffled,0.9,2,0.40290099260570905,0.1,0.3822276156783185,45
51005,shuffled,0.9,3,0.2453406173689533,0.02,0.31049871459523165,45
51005,shuffled,0.9,4,0.40087563467214965,0.06,0.4078420830094227,45
51005,shuffled,0.9,5,0.3376723684619442,0.04,0.31805833362630315,45
51005,shuffled,0.9,6,0.341823524195719,0.02,0.3755386731878416,45
51005,shuffled,0.9,7,0.41947600807065255,0.06,0.37224173292740226,45
51005,shuffled,0.9,8,0.3122875087430048,0.08,0.42844534802220885,45
51005,shuffled,0.9,9,0.3712924972597938,0.02,0.40387111154577293,45
51005,shuffled,0.9,10,0.3019312940886446,0.02,0.34242118748468164,45
51005,shuffled,0.9,11,0.3826971483815003,0.02,0.42130005890302175,45
51005,dense,0.0,0,0.26781525022725833,0.02,0.9999999999999999,0
51005,dense,0.0,1,0.26781525022725833,0.02,0.9999999999999999,0
51005,dense,0.0,2,0.26781525022725833,0.02,0.9999999999999999,0
51005,dense,0.0,3,0.26781525022725833,0.02,0.9999999999999999,0
51005,dense,0.0,4,0.26781525022725833,0.02,0.9999999999999999,0
51005,dense,0.0,5,0.26781525022725833,0.02,0.9999999999999999,0
51005,dense,0.0,6,0.26781525022725833,0.02,0.9999999999999999,0
51005,dense,0.0,7,0.26781525022725833,0.02,0.9999999999999999,0
51005,dense,0.0,8,0.26781525022725833,0.02,0.9999999999999999,0
51005,dense,0.0,9,0.26781525022725833,0.02,0.9999999999999999,0
51005,dense,0.0,10,0.26781525022725833,0.02,0.9999999999999999,0
51005,dense,0.0,11,0.26781525022725833,0.02,0.9999999999999999,0
51005,dense,0.25,0,0.26781525022725833,0.02,0.9999999999999999,12
51005,dense,0.25,1,0.26781525022725833,0.02,0.9999999999999999,12
51005,dense,0.25,2,0.26781525022725833,0.02,0.9999999999999999,12
51005,dense,0.25,3,0.26781525022725833,0.02,0.9999999999999999,12
51005,dense,0.25,4,0.26781525022725833,0.02,0.9999999999999999,12
51005,dense,0.25,5,0.26781525022725833,0.02,0.9999999999999999,12
51005,dense,0.25,6,0.26781525022725833,0.02,0.9999999999999999,12
51005,dense,0.25,7,0.26781525022725833,0.02,0.9999999999999999,12
51005,dense,0.25,8,0.26781525022725833,0.02,0.9999999999999999,12
51005,dense,0.25,9,0.26781525022725833,0.02,0.9999999999999999,12
51005,dense,0.25,10,0.26781525022725833,0.02,0.9999999999999999,12
51005,dense,0.25,11,0.26781525022725833,0.02,0.9999999999999999,12
51005,dense,0.5,0,0.26781525022725833,0.02,0.9999999999999999,25
51005,dense,0.5,1,0.26781525022725833,0.02,0.9999999999999999,25
51005,dense,0.5,2,0.26781525022725833,0.02,0.9999999999999999,25
51005,dense,0.5,3,0.26781525022725833,0.02,0.9999999999999999,25
51005,dense,0.5,4,0.26781525022725833,0.02,0.9999999999999999,25
51005,dense,0.5,5,0.26781525022725833,0.02,0.9999999999999999,25
51005,dense,0.5,6,0.26781525022725833,0.02,0.9999999999999999,25
51005,dense,0.5,7,0.26781525022725833,0.02,0.9999999999999999,25
51005,dense,0.5,8,0.26781525022725833,0.02,0.9999999999999999,25
51005,dense,0.5,9,0.26781525022725833,0.02,0.9999999999999999,25
51005,dense,0.5,10,0.26781525022725833,0.02,0.9999999999999999,25
51005,dense,0.5,11,0.26781525022725833,0.02,0.9999999999999999,25
51005,dense,0.75,0,0.26781525022725833,0.02,0.9999999999999999,38
51005,dense,0.75,1,0.26781525022725833,0.02,0.9999999999999999,38
51005,dense,0.75,2,0.26781525022725833,0.02,0.9999999999999999,38
51005,dense,0.75,3,0.26781525022725833,0.02,0.9999999999999999,38
51005,dense,0.75,4,0.26781525022725833,0.02,0.9999999999999999,38
51005,dense,0.75,5,0.26781525022725833,0.02,0.9999999999999999,38
51005,dense,0.75,6,0.26781525022725833,0.02,0.9999999999999999,38
51005,dense,0.75,7,0.26781525022725833,0.02,0.9999999999999999,38
51005,dense,0.75,8,0.26781525022725833,0.02,0.9999999999999999,38
51005,dense,0.75,9,0.26781525022725833,0.02,0.9999999999999999,38
51005,dense,0.75,10,0.26781525022725833,0.02,0.9999999999999999,38
51005,dense,0.75,11,0.26781525022725833,0.02,0.9999999999999999,38
51005,dense,0.9,0,0.26781525022725833,0.02,0.9999999999999999,45
51005,dense,0.9,1,0.26781525022725833,0.02,0.9999999999999999,45
51005,dense,0.9,2,0.26781525022725833,0.02,0.9999999999999999,45
51005,dense,0.9,3,0.26781525022725833,0.02,0.9999999999999999,45
51005,dense,0.9,4,0.26781525022725833,0.02,0.9999999999999999,45
51005,dense,0.9,5,0.26781525022725833,0.02,0.9999999999999999,45
51005,dense,0.9,6,0.26781525022725833,0.02,0.9999999999999999,45
51005,dense,0.9,7,0.26781525022725833,0.02,0.9999999999999999,45
51005,dense,0.9,8,0.26781525022725833,0.02,0.9999999999999999,45
51005,dense,0.9,9,0.26781525022725833,0.02,0.9999999999999999,45
51005,dense,0.9,10,0.26781525022725833,0.02,0.9999999999999999,45
51005,dense,0.9,11,0.26781525022725833,0.02,0.9999999999999999,45
51005,identity,0.0,0,0.9892052216753158,0.96,1.0,0
51005,identity,0.0,1,0.9892052216753158,0.96,1.0,0
51005,identity,0.0,2,0.9892052216753158,0.96,1.0,0
51005,identity,0.0,3,0.9892052216753158,0.96,1.0,0
51005,identity,0.0,4,0.9892052216753158,0.96,1.0,0
51005,identity,0.0,5,0.9892052216753158,0.96,1.0,0
51005,identity,0.0,6,0.9892052216753158,0.96,1.0,0
51005,identity,0.0,7,0.9892052216753158,0.96,1.0,0
51005,identity,0.0,8,0.9892052216753158,0.96,1.0,0
51005,identity,0.0,9,0.9892052216753158,0.96,1.0,0
51005,identity,0.0,10,0.9892052216753158,0.96,1.0,0
51005,identity,0.0,11,0.9892052216753158,0.96,1.0,0
51005,identity,0.25,0,0.913848733894412,0.8,0.8835594095871747,12
51005,identity,0.25,1,0.916831725364549,0.8,0.8773624673522086,12
51005,identity,0.25,2,0.922745346115984,0.88,0.887505468363438,12
51005,identity,0.25,3,0.9096644386830018,0.74,0.8811449431033965,12
51005,identity,0.25,4,0.8771020189998615,0.72,0.8719854766181203,12
51005,identity,0.25,5,0.8683514216360279,0.62,0.8690115639539846,12
51005,identity,0.25,6,0.951736147797342,0.88,0.8905376904113939,12
51005,identity,0.25,7,0.9238129395093145,0.76,0.8900542822904085,12
51005,identity,0.25,8,0.947308806436703,0.82,0.8928471790208115,12
51005,identity,0.25,9,0.9310212019812509,0.8,0.8830016546446791,12
51005,identity,0.25,10,0.9285785161200195,0.72,0.8991028433246028,12
51005,identity,0.25,11,0.9414454098119865,0.86,0.8893480620261675,12
51005,identity,0.5,0,0.8361176709780962,0.46,0.7645327698453172,25
51005,identity,0.5,1,0.8250558950368696,0.44,0.7490982004601662,25
51005,identity,0.5,2,0.7864186482926081,0.24,0.7478310175565981,25
51005,identity,0.5,3,0.7024145444469173,0.32,0.7214375208882867,25
51005,identity,0.5,4,0.8114636224469742,0.6,0.7528394839277176,25
51005,identity,0.5,5,0.8022621502989472,0.48,0.7639278020305929,25
51005,identity,0.5,6,0.7127865183662532,0.36,0.7352387757526596,25
51005,identity,0.5,7,0.7897540955874683,0.32,0.7494840121304791,25
51005,identity,0.5,8,0.8459884603443649,0.46,0.7633094153771834,25
51005,identity,0.5,9,0.7346814870173172,0.34,0.7273708133947623,25
51005,identity,0.5,10,0.7917374538488897,0.46,0.7489470945288424,25
51005,identity,0.5,11,0.7798592626153293,0.46,0.7432205112171197,25
51005,identity,0.75,0,0.619727197548932,0.2,0.6426440061135028,38
51005,identity,0.75,1,0.51122369035043,0.1,0.644169719850035,38
51005,identity,0.75,2,0.4975746861428766,0.12,0.610194970573447,38
51005,identity,0.75,3,0.43308330183287574,0.1,0.6581991963044871,38
51005,identity,0.75,4,0.6082381521109914,0.18,0.6430568024852304,38
51005,identity,0.75,5,0.39007566753594214,0.06,0.6302800430571796,38
51005,identity,0.75,6,0.42715796967406283,0.2,0.6227198067962779,38
51005,identity,0.75,7,0.5477279449294952,0.12,0.5941539525421483,38
51005,identity,0.75,8,0.6139281955559099,0.24,0.6476482021031059,38
51005,identity,0.75,9,0.5524314323902807,0.08,0.6331869891223865,38
51005,identity,0.75,10,0.5347420602831623,0.18,0.6481368387312534,38
51005,identity,0.75,11,0.5848146055311481,0.06,0.5844101244712081,38
51005,identity,0.9,0,0.39296494147594013,0.06,0.6072224375402773,45
51005,identity,0.9,1,0.32795104200968445,0.04,0.6269171339991562,45
51005,identity,0.9,2,0.32036993350234966,0.02,0.6424643028430016,45
51005,identity,0.9,3,0.3543126907348519,0.04,0.6315099545895878,45
51005,identity,0.9,4,0.3171895288711075,0.02,0.6306554538246503,45
51005,identity,0.9,5,0.3493878440088289,0.04,0.6281833907831336,45
51005,identity,0.9,6,0.451268656834967,0.08,0.5904677117941517,45
51005,identity,0.9,7,0.32781437087099624,0.04,0.6384216680388077,45
51005,identity,0.9,8,0.34898903959283134,0.04,0.6120836789235481,45
51005,identity,0.9,9,0.32367170501235365,0.04,0.635259605300417,45
51005,identity,0.9,10,0.31821882267143325,0.02,0.6282698167805444,45
51005,identity,0.9,11,0.3136434561881766,0.02,0.6365712382406583,45
51006,normal,0.0,0,0.9369560527086378,0.6,1.0,0
51006,normal,0.0,1,0.9369560527086378,0.6,1.0,0
51006,normal,0.0,2,0.9369560527086378,0.6,1.0,0
51006,normal,0.0,3,0.9369560527086378,0.6,1.0,0
51006,normal,0.0,4,0.9369560527086378,0.6,1.0,0
51006,normal,0.0,5,0.9369560527086378,0.6,1.0,0
51006,normal,0.0,6,0.9369560527086378,0.6,1.0,0
51006,normal,0.0,7,0.9369560527086378,0.6,1.0,0
51006,normal,0.0,8,0.9369560527086378,0.6,1.0,0
51006,normal,0.0,9,0.9369560527086378,0.6,1.0,0
51006,normal,0.0,10,0.9369560527086378,0.6,1.0,0
51006,normal,0.0,11,0.9369560527086378,0.6,1.0,0
51006,normal,0.25,0,0.8204307887733572,0.34,0.6739926415756199,12
51006,normal,0.25,1,0.8771597393398762,0.48,0.7471550896257341,12
51006,normal,0.25,2,0.777718320498115,0.26,0.7118066699042055,12
51006,normal,0.25,3,0.7948258149845063,0.22,0.6901759291364559,12
51006,normal,0.25,4,0.8288904158629812,0.3,0.7225876991854087,12
51006,normal,0.25,5,0.8151041345646552,0.4,0.6955735117672671,12
51006,normal,0.25,6,0.8247347119684786,0.3,0.6886958202653949,12
51006,normal,0.25,7,0.8315876967830161,0.42,0.759570837977267,12
51006,normal,0.25,8,0.8035997112232084,0.4,0.7746304419577354,12
51006,normal,0.25,9,0.8527587170911443,0.44,0.7786763932823273,12
51006,normal,0.25,10,0.8076705067916538,0.38,0.7888404944730533,12
51006,normal,0.25,11,0.7879609089486395,0.24,0.7326352048022897,12
51006,normal,0.5,0,0.6170769612399871,0.02,0.5238556094381865,25
51006,normal,0.5,1,0.690433536263063,0.22,0.610630933810984,25
51006,normal,0.5,2,0.562370614441393,0.06,0.5362366753529872,25
51006,normal,0.5,3,0.6472996833199628,0.12,0.4270450861094757,25
51006,normal,0.5,4,0.5725170027996213,0.14,0.5958174319855126,25
51006,normal,0.5,5,0.6423100243657069,0.18,0.5096189025585782,25
51006,normal,0.5,6,0.7361091632811926,0.3,0.5459825185420866,25
51006,normal,0.5,7,0.6406436862186442,0.12,0.5294119830898787,25
51006,normal,0.5,8,0.6958870116031032,0.14,0.5251115589376678,25
51006,normal,0.5,9,0.6663108380276583,0.2,0.5300342785847367,25
51006,normal,0.5,10,0.5780702460513165,0.12,0.49414450879342126,25
51006,normal,0.5,11,0.6668652826537886,0.3,0.5802860783489199,25
51006,normal,0.75,0,0.5903281512941381,0.08,0.471477357571832,38
51006,normal,0.75,1,0.31059516155190936,0.04,0.26904655142964673,38
51006,normal,0.75,2,0.4730438281795425,0.06,0.2997621457137896,38
51006,normal,0.75,3,0.5240519190008363,0.12,0.33495630792707315,38
51006,normal,0.75,4,0.5957406619544571,0.12,0.4104671590203124,38
51006,normal,0.75,5,0.42729556145949393,0.06,0.41740609745549023,38
51006,normal,0.75,6,0.5421399413765979,0.12,0.48711574082808895,38
51006,normal,0.75,7,0.46304912719004565,0.06,0.316972672886111,38
51006,normal,0.75,8,0.5498270405240807,0.1,0.5061352833233633,38
51006,normal,0.75,9,0.2911459477593016,0.04,0.4451473067852736,38
51006,normal,0.75,10,0.384163582832915,0.06,0.48087111443099706,38
51006,normal,0.75,11,0.3967265959073174,0.08,0.3937160731124525,38
51006,normal,0.9,0,0.31995146561971405,0.04,0.3818431552721322,45
51006,normal,0.9,1,0.3303191200258231,0.04,0.32109141413028586,45
51006,normal,0.9,2,0.31279480737055404,0.0,0.3948696295306721,45
51006,normal,0.9,3,0.23362097481540292,0.0,0.298502810101645,45
51006,normal,0.9,4,0.38950697200156426,0.02,0.45760864914551574,45
51006,normal,0.9,5,0.266136129976937,0.02,0.28541005469542846,45
51006,normal,0.9,6,0.33809117677849626,0.04,0.4059576466990429,45
51006,normal,0.9,7,0.26299735256024753,0.0,0.3785559268429931,45
51006,normal,0.9,8,0.27354623454456595,0.02,0.41530823899750663,45
51006,normal,0.9,9,0.2882670491736464,0.02,0.3856229052432413,45
51006,normal,0.9,10,0.3916314293204888,0.02,0.43758224055738393,45
51006,normal,0.9,11,0.35855860504741144,0.04,0.4474957518008834,45
51006,shuffled,0.0,0,0.9426435331724139,0.74,1.0,0
51006,shuffled,0.0,1,0.9426435331724139,0.74,1.0,0
51006,shuffled,0.0,2,0.9426435331724139,0.74,1.0,0
51006,shuffled,0.0,3,0.9426435331724139,0.74,1.0,0
51006,shuffled,0.0,4,0.9426435331724139,0.74,1.0,0
51006,shuffled,0.0,5,0.9426435331724139,0.74,1.0,0
51006,shuffled,0.0,6,0.9426435331724139,0.74,1.0,0
51006,shuffled,0.0,7,0.9426435331724139,0.74,1.0,0
51006,shuffled,0.0,8,0.9426435331724139,0.74,1.0,0
51006,shuffled,0.0,9,0.9426435331724139,0.74,1.0,0
51006,shuffled,0.0,10,0.9426435331724139,0.74,1.0,0
51006,shuffled,0.0,11,0.9426435331724139,0.74,1.0,0
51006,shuffled,0.25,0,0.7507792622244125,0.3,0.7022135388451803,12
51006,shuffled,0.25,1,0.8585004921373046,0.5,0.7962536920929041,12
51006,shuffled,0.25,2,0.8250844717164796,0.42,0.7285343598112067,12
51006,shuffled,0.25,3,0.8816070412571042,0.46,0.7818673808870662,12
51006,shuffled,0.25,4,0.8393887018818755,0.46,0.66955302451956,12
51006,shuffled,0.25,5,0.8188184817027435,0.48,0.727894055849533,12
51006,shuffled,0.25,6,0.7867765322930638,0.4,0.7840295654138957,12
51006,shuffled,0.25,7,0.8246432654153998,0.38,0.6544091543730173,12
51006,shuffled,0.25,8,0.8258927371907798,0.36,0.6660530020524281,12
51006,shuffled,0.25,9,0.821720996326404,0.46,0.714933307779787,12
51006,shuffled,0.25,10,0.8294253688730671,0.44,0.7091654304310165,12
51006,shuffled,0.25,11,0.8074808759087972,0.36,0.7681700607216594,12
51006,shuffled,0.5,0,0.7002533695878113,0.18,0.46921415325069965,25
51006,shuffled,0.5,1,0.6949778942564677,0.22,0.5703633270970468,25
51006,shuffled,0.5,2,0.6934612887030406,0.22,0.5744191780587733,25
51006,shuffled,0.5,3,0.6508742841142636,0.32,0.5023382857320029,25
