rule,seed,capacity,plasticity_label,ae_validation_mse,clean_pair_accuracy,degraded_pair_accuracy,collision_rate,recruitment_fraction,fraction_spatial,fraction_cue-general,fraction_cue-specific,fraction_mixed,fraction_neutral
base,53007,72,Instructive-driven,1.523302017858441e-08,0.1111111111111111,0.052083333333333336,0.8055555555555556,0.3,0.84,0.0,0.0,0.16,0.0
base,53007,73,Instructive-driven,1.523302017858441e-08,0.2328767123287671,0.1095890410958904,0.8082191780821918,0.3,0.84,0.0,0.0,0.16,0.0
base,53007,74,Instructive-driven,1.523302017858441e-08,0.21621621621621623,0.10135135135135136,0.8108108108108107,0.3,0.84,0.0,0.0,0.16,0.0
base,53007,75,Instructive-driven,1.523302017858441e-08,0.25333333333333335,0.09666666666666666,0.8133333333333334,0.3,0.84,0.0,0.0,0.16,0.0
base,53007,76,Instructive-driven,1.523302017858441e-08,0.19736842105263158,0.08223684210526316,0.8157894736842105,0.3,0.84,0.0,0.0,0.16,0.0
base,53007,77,Instructive-driven,1.523302017858441e-08,0.2597402597402597,0.09090909090909091,0.8181818181818181,0.3,0.84,0.0,0.0,0.16,0.0
base,53007,78,Instructive-driven,1.523302017858441e-08,0.2692307692307692,0.11217948717948718,0.8205128205128205,0.3,0.84,0.0,0.0,0.16,0.0
base,53007,79,Instructive-driven,1.523302017858441e-08,0.3924050632911392,0.12658227848101267,0.8227848101265822,0.3,0.84,0.0,0.0,0.16,0.0
base,53007,80,Instructive-driven,1.523302017858441e-08,0.4,0.13125,0.825,0.3,0.84,0.0,0.0,0.16,0.0
base,53007,81,Instructive-driven,1.523302017858441e-08,0.32098765432098764,0.08333333333333333,0.8271604938271605,0.3,0.84,0.0,0.0,0.16,0.0
base,53007,82,Instructive-driven,1.523302017858441e-08,0.2682926829268293,0.08231707317073171,0.8170731707317074,0.32,0.84,0.0,0.0,0.16,0.0
base,53007,83,Instructive-driven,1.523302017858441e-08,0.27710843373493976,0.09337349397590361,0.8192771084337349,0.32,0.82,0.0,0.0,0.18,0.0
base,53007,84,Instructive-driven,1.523302017858441e-08,0.2976190476190476,0.09523809523809523,0.8095238095238095,0.34,0.82,0.0,0.0,0.18,0.0
base,53007,85,Instructive-driven,1.523302017858441e-08,0.3058823529411765,0.09411764705882353,0.8117647058823529,0.34,0.82,0.0,0.0,0.18,0.0
base,53007,86,Instructive-driven,1.523302017858441e-08,0.29069767441860467,0.08430232558139535,0.813953488372093,0.34,0.82,0.0,0.0,0.18,0.0
base,53007,87,Instructive-driven,1.523302017858441e-08,0.28735632183908044,0.09195402298850575,0.8160919540229885,0.34,0.84,0.0,0.0,0.16,0.0
base,53007,88,Instructive-driven,1.523302017858441e-08,0.29545454545454547,0.09659090909090909,0.8181818181818181,0.34,0.82,0.0,0.0,0.18,0.0
base,53007,89,Instructive-driven,1.523302017858441e-08,0.29213483146067415,0.0898876404494382,0.8202247191011236,0.34,0.84,0.0,0.0,0.16,0.0
base,53007,90,Instructive-driven,1.523302017858441e-08,0.2777777777777778,0.09166666666666666,0.8222222222222222,0.34,0.82,0.0,0.0,0.18,0.0
base,53008,1,Instructive-driven,3.0185463018028713e-09,1.0,1.0,0.0,0.04,0.46,0.0,0.0,0.36,0.18
base,53008,2,Instructive-driven,3.0185463018028713e-09,1.0,0.875,0.0,0.08,0.94,0.0,0.0,0.02,0.04
base,53008,3,Instructive-driven,3.0185463018028713e-09,1.0,0.8333333333333334,0.0,0.1,0.96,0.0,0.0,0.02,0.02
base,53008,4,Instructive-driven,3.0185463018028713e-09,1.0,0.8125,0.0,0.12,0.92,0.0,0.0,0.08,0.0
base,53008,5,Instructive-driven,3.0185463018028713e-09,1.0,0.45,0.19999999999999996,0.12,0.92,0.0,0.0,0.06,0.02
base,53008,6,Instructive-driven,3.0185463018028713e-09,1.0,0.4166666666666667,0.33333333333333337,0.12,0.92,0.0,0.0,0.08,0.0
base,53008,7,Instructive-driven,3.0185463018028713e-09,1.0,0.39285714285714285,0.2857142857142857,0.14,0.92,0.0,0.0,0.04,0.04
base,53008,8,Instructive-driven,3.0185463018028713e-09,1.0,0.34375,0.25,0.18,0.94,0.0,0.0,0.04,0.02
base,53008,9,Instructive-driven,3.0185463018028713e-09,0.6666666666666666,0.2222222222222222,0.33333333333333337,0.18,0.92,0.0,0.0,0.06,0.02
base,53008,10,Instructive-driven,3.0185463018028713e-09,0.6,0.225,0.4,0.18,0.94,0.0,0.0,0.04,0.02
base,53008,11,Instructive-driven,3.0185463018028713e-09,0.2727272727272727,0.20454545454545456,0.36363636363636365,0.2,0.92,0.0,0.0,0.08,0.0
base,53008,12,Instructive-driven,3.0185463018028713e-09,0.25,0.1875,0.41666666666666663,0.2,0.92,0.0,0.0,0.08,0.0
base,53008,13,Instructive-driven,3.0185463018028713e-09,0.6153846153846154,0.19230769230769232,0.46153846153846156,0.2,0.94,0.0,0.0,0.06,0.0
base,53008,14,Instructive-driven,3.0185463018028713e-09,0.5714285714285714,0.17857142857142858,0.4285714285714286,0.2,0.92,0.0,0.0,0.08,0.0
base,53008,15,Instructive-driven,3.0185463018028713e-09,0.2,0.1,0.4,0.2,0.9,0.0,0.0,0.1,0.0
base,53008,16,Instructive-driven,3.0185463018028713e-09,0.25,0.09375,0.4375,0.2,0.9,0.0,0.0,0.1,0.0
base,53008,17,Instructive-driven,3.0185463018028713e-09,0.4117647058823529,0.08823529411764706,0.47058823529411764,0.2,0.9,0.0,0.0,0.08,0.02
base,53008,18,Instructive-driven,3.0185463018028713e-09,0.5,0.20833333333333334,0.5,0.2,0.9,0.0,0.0,0.08,0.02
base,53008,19,Instructive-driven,3.0185463018028713e-09,0.5789473684210527,0.21052631578947367,0.5263157894736843,0.2,0.92,0.0,0.0,0.06,0.02
base,53008,20,Instructive-driven,3.0185463018028713e-09,0.6,0.2625,0.5,0.24,0.9,0.0,0.0,0.08,0.02
base,53008,21,Instructive-driven,3.0185463018028713e-09,0.6190476190476191,0.17857142857142858,0.5238095238095238,0.24,0.9,0.0,0.0,0.08,0.02
base,53008,22,Instructive-driven,3.0185463018028713e-09,0.5454545454545454,0.17045454545454544,0.5,0.24,0.92,0.0,0.0,0.06,0.02
base,53008,23,Instructive-driven,3.0185463018028713e-09,0.43478260869565216,0.18478260869565216,0.5217391304347826,0.24,0.9,0.0,0.0,0.08,0.02
base,53008,24,Instructive-driven,3.0185463018028713e-09,0.4166666666666667,0.14583333333333334,0.5416666666666667,0.24,0.92,0.0,0.0,0.06,0.02
base,53008,25,Instructive-driven,3.0185463018028713e-09,0.48,0.2,0.56,0.24,0.9,0.0,0.0,0.1,0.0
base,53008,26,Instructive-driven,3.0185463018028713e-09,0.4230769230769231,0.15384615384615385,0.5384615384615384,0.26,0.9,0.0,0.0,0.08,0.02
base,53008,27,Instructive-driven,3.0185463018028713e-09,0.4074074074074074,0.1388888888888889,0.5185185185185186,0.28,0.9,0.0,0.0,0.08,0.02
base,53008,28,Instructive-driven,3.0185463018028713e-09,0.39285714285714285,0.125,0.5,0.3,0.9,0.0,0.0,0.08,0.02
base,53008,29,Instructive-driven,3.0185463018028713e-09,0.41379310344827586,0.14655172413793102,0.48275862068965514,0.32,0.9,0.0,0.0,0.08,0.02
base,53008,30,Instructive-driven,3.0185463018028713e-09,0.5333333333333333,0.20833333333333334,0.4666666666666667,0.34,0.92,0.0,0.0,0.06,0.02
base,53008,31,Instructive-driven,3.0185463018028713e-09,0.3870967741935484,0.11290322580645161,0.4838709677419355,0.34,0.92,0.0,0.0,0.06,0.02
base,53008,32,Instructive-driven,3.0185463018028713e-09,0.3125,0.109375,0.5,0.34,0.92,0.0,0.0,0.06,0.02
base,53008,33,Instructive-driven,3.0185463018028713e-09,0.36363636363636365,0.13636363636363635,0.5151515151515151,0.34,0.9,0.0,0.0,0.08,0.02
base,53008,34,Instructive-driven,3.0185463018028713e-09,0.38235294117647056,0.1323529411764706,0.5294117647058824,0.34,0.92,0.0,0.0,0.06,0.02
base,53008,35,Instructive-driven,3.0185463018028713e-09,0.5142857142857142,0.22142857142857142,0.5428571428571429,0.34,0.9,0.0,0.0,0.08,0.02
base,53008,36,Instructive-driven,3.0185463018028713e-09,0.2777777777777778,0.0625,0.5277777777777778,0.36,0.92,0.0,0.0,0.06,0.02
base,53008,37,Instructive-driven,3.0185463018028713e-09,0.21621621621621623,0.060810810810810814,0.5405405405405406,0.36,0.92,0.0,0.0,0.06,0.02
base,53008,38,Instructive-driven,3.0185463018028713e-09,0.21052631578947367,0.07236842105263158,0.5263157894736843,0.38,0.92,0.0,0.0,0.06,0.02
base,53008,39,Instructive-driven,3.0185463018028713e-09,0.2564102564102564,0.12179487179487179,0.5384615384615384,0.38,0.92,0.0,0.0,0.06,0.02
base,53008,40,Instructive-driven,3.0185463018028713e-09,0.25,0.13125,0.55,0.38,0.92,0.0,0.0,0.06,0.02
base,53008,41,Instructive-driven,3.0185463018028713e-09,0.21951219512195122,0.08536585365853659,0.5365853658536586,0.4,0.92,0.0,0.0,0.06,0.02
base,53008,42,Instructive-driven,3.0185463018028713e-09,0.16666666666666666,0.06547619047619048,0.5238095238095238,0.4,0.92,0.0,0.0,0.06,0.02
base,53008,43,Instructive-driven,3.0185463018028713e-09,0.13953488372093023,0.046511627906976744,0.5116279069767442,0.4,0.92,0.0,0.0,0.08,0.0
base,53008,44,Instructive-driven,3.0185463018028713e-09,0.18181818181818182,0.05113636363636364,0.5,0.4,0.92,0.0,0.0,0.06,0.02
base,53008,45,Instructive-driven,3.0185463018028713e-09,0.2222222222222222,0.08333333333333333,0.48888888888888893,0.4,0.92,0.0,0.0,0.06,0.02
base,53008,46,Instructive-driven,3.0185463018028713e-09,0.2391304347826087,0.08695652173913043,0.5,0.4,0.92,0.0,0.0,0.06,0.02
base,53008,47,Instructive-driven,3.0185463018028713e-09,0.1702127659574468,0.05851063829787234,0.5106382978723405,0.4,0.94,0.0,0.0,0.04,0.02
base,53008,48,Instructive-driven,3.0185463018028713e-09,0.1875,0.06770833333333333,0.5,0.4,0.92,0.0,0.0,0.06,0.02
base,53008,49,Instructive-driven,3.0185463018028713e-09,0.2857142857142857,0.10204081632653061,0.4897959183673469,0.4,0.92,0.0,0.0,0.06,0.02
base,53008,50,Instructive-driven,3.0185463018028713e-09,0.22,0.075,0.48,0.42,0.92,0.0,0.0,0.06,0.02
base,53008,51,Instructive-driven,3.0185463018028713e-09,0.21568627450980393,0.09803921568627451,0.4901960784313726,0.42,0.92,0.0,0.0,0.06,0.02
base,53008,52,Instructive-driven,3.0185463018028713e-09,0.21153846153846154,0.08653846153846154,0.5,0.42,0.92,0.0,0.0,0.06,0.02
base,53008,53,Instructive-driven,3.0185463018028713e-09,0.24528301886792453,0.09433962264150944,0.49056603773584906,0.46,0.92,0.0,0.0,0.06,0.02
base,53008,54,Instructive-driven,3.0185463018028713e-09,0.16666666666666666,0.08333333333333333,0.5,0.46,0.92,0.0,0.0,0.06,0.02
base,53008,55,Instructive-driven,3.0185463018028713e-09,0.3090909090909091,0.10909090909090909,0.49090909090909096,0.46,0.92,0.0,0.0,0.06,0.02
base,53008,56,Instructive-driven,3.0185463018028713e-09,0.35714285714285715,0.13392857142857142,0.4821428571428571,0.46,0.92,0.0,0.0,0.06,0.02
base,53008,57,Instructive-driven,3.0185463018028713e-09,0.22807017543859648,0.09649122807017543,0.4736842105263158,0.46,0.94,0.0,0.0,0.04,0.02
base,53008,58,Instructive-driven,3.0185463018028713e-09,0.1896551724137931,0.08620689655172414,0.48275862068965514,0.46,0.94,0.0,0.0,0.04,0.02
base,53008,59,Instructive-driven,3.0185463018028713e-09,0.1864406779661017,0.08898305084745763,0.47457627118644063,0.46,0.92,0.0,0.0,0.06,0.02
base,53008,60,Instructive-driven,3.0185463018028713e-09,0.3333333333333333,0.10833333333333334,0.4666666666666667,0.48,0.92,0.0,0.0,0.06,0.02
base,53008,61,Instructive-driven,3.0185463018028713e-09,0.2459016393442623,0.11065573770491803,0.47540983606557374,0.48,0.92,0.0,0.0,0.06,0.02
base,53008,62,Instructive-driven,3.0185463018028713e-09,0.4032258064516129,0.14919354838709678,0.467741935483871,0.48,0.92,0.0,0.0,0.08,0.0
base,53008,63,Instructive-driven,3.0185463018028713e-09,0.2857142857142857,0.1111111111111111,0.46031746031746035,0.5,0.92,0.0,0.0,0.08,0.0
base,53008,64,Instructive-driven,3.0185463018028713e-09,0.421875,0.1328125,0.46875,0.5,0.92,0.0,0.0,0.06,0.02
base,53008,65,Instructive-driven,3.0185463018028713e-09,0.09230769230769231,0.057692307692307696,0.46153846153846156,0.5,0.9,0.0,0.0,0.1,0.0
base,53008,66,Instructive-driven,3.0185463018028713e-09,0.21212121212121213,0.06818181818181818,0.4696969696969697,0.5,0.92,0.0,0.0,0.08,0.0
base,53008,67,Instructive-driven,3.0185463018028713e-09,0.26865671641791045,0.0708955223880597,0.4776119402985075,0.5,0.9,0.0,0.0,0.1,0.0
base,53008,68,Instructive-driven,3.0185463018028713e-09,0.27941176470588236,0.07720588235294118,0.4852941176470589,0.5,0.92,0.0,0.0,0.08,0.0
base,53008,69,Instructive-driven,3.0185463018028713e-09,0.21739130434782608,0.09420289855072464,0.49275362318840576,0.5,0.92,0.0,0.0,0.08,0.0
base,53008,70,Instructive-driven,3.0185463018028713e-09,0.35714285714285715,0.14642857142857144,0.48571428571428577,0.5,0.9,0.0,0.0,0.1,0.0
base,53008,71,Instructive-driven,3.0185463018028713e-09,0.28169014084507044,0.08098591549295775,0.49295774647887325,0.5,0.9,0.0,0.0,0.1,0.0
base,53008,72,Instructive-driven,3.0185463018028713e-09,0.2361111111111111,0.0763888888888889,0.48611111111111116,0.5,0.92,0.0,0.0,0.08,0.0
base,53008,73,Instructive-driven,3.0185463018028713e-09,0.2465753424657534,0.0821917808219178,0.4931506849315068,0.5,0.92,0.0,0.0,0.08,0.0
base,53008,74,Instructive-driven,3.0185463018028713e-09,0.21621621621621623,0.08445945945945946,0.5,0.5,0.92,0.0,0.0,0.08,0.0
base,53008,75,Instructive-driven,3.0185463018028713e-09,0.21333333333333335,0.06333333333333334,0.4933333333333333,0.5,0.9,0.0,0.0,0.1,0.0
base,53008,76,Instructive-driven,3.0185463018028713e-09,0.19736842105263158,0.05592105263157895,0.48684210526315785,0.5,0.9,0.0,0.0,0.1,0.0
base,53008,77,Instructive-driven,3.0185463018028713e-09,0.23376623376623376,0.10064935064935066,0.48051948051948057,0.5,0.9,0.0,0.0,0.1,0.0
base,53008,78,Instructive-driven,3.0185463018028713e-09,0.2692307692307692,0.10897435897435898,0.4871794871794872,0.5,0.92,0.0,0.0,0.08,0.0
base,53008,79,Instructive-driven,3.0185463018028713e-09,0.27848101265822783,0.09177215189873418,0.49367088607594933,0.5,0.92,0.0,0.0,0.08,0.0
base,53008,80,Instructive-driven,3.0185463018028713e-09,0.2375,0.078125,0.5,0.5,0.92,0.0,0.0,0.08,0.0
base,53008,81,Instructive-driven,3.0185463018028713e-09,0.2839506172839506,0.10185185185185185,0.5061728395061729,0.5,0.92,0.0,0.0,0.08,0.0
base,53008,82,Instructive-driven,3.0185463018028713e-09,0.1951219512195122,0.06707317073170732,0.5121951219512195,0.5,0.92,0.0,0.0,0.08,0.0
base,53008,83,Instructive-driven,3.0185463018028713e-09,0.1566265060240964,0.045180722891566265,0.5180722891566265,0.5,0.92,0.0,0.0,0.08,0.0
base,53008,84,Instructive-driven,3.0185463018028713e-09,0.25,0.08630952380952381,0.5238095238095238,0.5,0.92,0.0,0.0,0.08,0.0
base,53008,85,Instructive-driven,3.0185463018028713e-09,0.23529411764705882,0.07647058823529412,0.5294117647058824,0.5,0.9,0.0,0.0,0.1,0.0
base,53008,86,Instructive-driven,3.0185463018028713e-09,0.313953488372093,0.09302325581395349,0.5348837209302326,0.5,0.9,0.0,0.0,0.1,0.0
base,53008,87,Instructive-driven,3.0185463018028713e-09,0.2988505747126437,0.12643678160919541,0.5402298850574713,0.5,0.9,0.0,0.0,0.1,0.0
base,53008,88,Instructive-driven,3.0185463018028713e-09,0.18181818181818182,0.09375,0.5454545454545454,0.5,0.9,0.0,0.0,0.1,0.0
base,53008,89,Instructive-driven,3.0185463018028713e-09,0.2247191011235955,0.08707865168539326,0.5393258426966292,0.5,0.9,0.0,0.0,0.1,0.0
base,53008,90,Instructive-driven,3.0185463018028713e-09,0.2222222222222222,0.075,0.5444444444444445,0.5,0.9,0.0,0.0,0.1,0.0
base,53009,1,Instructive-driven,2.7569411642502928e-08,1.0,1.0,0.0,0.04,0.64,0.0,0.0,0.22,0.14
base,53009,2,Instructive-driven,2.7569411642502928e-08,1.0,1.0,0.0,0.06,0.9,0.0,0.0,0.04,0.06
base,53009,3,Instructive-driven,2.7569411642502928e-08,1.0,0.5833333333333334,0.33333333333333337,0.06,0.94,0.0,0.0,0.02,0.04
base,53009,4,Instructive-driven,2.7569411642502928e-08,1.0,0.8125,0.25,0.08,0.92,0.0,0.0,0.04,0.04
base,53009,5,Instructive-driven,2.7569411642502928e-08,0.8,0.65,0.4,0.08,0.92,0.0,0.0,0.04,0.04
base,53009,6,Instructive-driven,2.7569411642502928e-08,1.0,0.5833333333333334,0.33333333333333337,0.1,0.94,0.0,0.0,0.04,0.02
base,53009,7,Instructive-driven,2.7569411642502928e-08,1.0,0.5714285714285714,0.2857142857142857,0.12,0.9,0.0,0.0,0.08,0.02
base,53009,8,Instructive-driven,2.7569411642502928e-08,0.875,0.46875,0.25,0.14,0.9,0.0,0.0,0.08,0.02
base,53009,9,Instructive-driven,2.7569411642502928e-08,0.8888888888888888,0.4444444444444444,0.2222222222222222,0.16,0.94,0.0,0.0,0.04,0.02
base,53009,10,Instructive-driven,2.7569411642502928e-08,0.9,0.525,0.19999999999999996,0.18,0.94,0.0,0.0,0.04,0.02
base,53009,11,Instructive-driven,2.7569411642502928e-08,0.9090909090909091,0.5909090909090909,0.2727272727272727,0.18,0.96,0.0,0.0,0.02,0.02
base,53009,12,Instructive-driven,2.7569411642502928e-08,0.9166666666666666,0.375,0.25,0.2,0.92,0.0,0.0,0.06,0.02
base,53009,13,Instructive-driven,2.7569411642502928e-08,0.8461538461538461,0.5192307692307693,0.3076923076923077,0.2,0.92,0.0,0.0,0.06,0.02
base,53009,14,Instructive-driven,2.7569411642502928e-08,1.0,0.5535714285714286,0.3571428571428571,0.2,0.9,0.0,0.0,0.08,0.02
base,53009,15,Instructive-driven,2.7569411642502928e-08,1.0,0.4166666666666667,0.4,0.2,0.9,0.0,0.0,0.08,0.02
base,53009,16,Instructive-driven,2.7569411642502928e-08,0.9375,0.328125,0.4375,0.2,0.9,0.0,0.0,0.08,0.02
base,53009,17,Instructive-driven,2.7569411642502928e-08,0.8235294117647058,0.2647058823529412,0.47058823529411764,0.2,0.9,0.0,0.0,0.08,0.02
base,53009,18,Instructive-driven,2.7569411642502928e-08,0.9444444444444444,0.3472222222222222,0.5,0.2,0.94,0.0,0.0,0.04,0.02
base,53009,19,Instructive-driven,2.7569411642502928e-08,0.7368421052631579,0.2631578947368421,0.5263157894736843,0.2,0.92,0.0,0.0,0.08,0.0
base,53009,20,Instructive-driven,2.7569411642502928e-08,0.5,0.2,0.55,0.2,0.94,0.0,0.0,0.06,0.0
base,53009,21,Instructive-driven,2.7569411642502928e-08,0.5714285714285714,0.17857142857142858,0.5714285714285714,0.2,0.9,0.0,0.0,0.1,0.0
base,53009,22,Instructive-driven,2.7569411642502928e-08,0.7727272727272727,0.2727272727272727,0.5454545454545454,0.22,0.88,0.0,0.0,0.12,0.0
base,53009,23,Instructive-driven,2.7569411642502928e-08,0.5652173913043478,0.25,0.5652173913043479,0.22,0.88,0.0,0.0,0.12,0.0
base,53009,24,Instructive-driven,2.7569411642502928e-08,0.6666666666666666,0.21875,0.5833333333333333,0.22,0.88,0.0,0.0,0.12,0.0
base,53009,25,Instructive-driven,2.7569411642502928e-08,0.68,0.3,0.6,0.22,0.88,0.0,0.0,0.12,0.0
base,53009,26,Instructive-driven,2.7569411642502928e-08,0.6153846153846154,0.3269230769230769,0.6153846153846154,0.22,0.86,0.0,0.0,0.14,0.0
base,53009,27,Instructive-driven,2.7569411642502928e-08,0.6296296296296297,0.2222222222222222,0.6296296296296297,0.22,0.88,0.0,0.0,0.12,0.0
base,53009,28,Instructive-driven,2.7569411642502928e-08,0.5357142857142857,0.22321428571428573,0.6428571428571428,0.22,0.88,0.0,0.0,0.12,0.0
base,53009,29,Instructive-driven,2.7569411642502928e-08,0.5517241379310345,0.29310344827586204,0.6551724137931034,0.22,0.86,0.0,0.0,0.14,0.0
base,53009,30,Instructive-driven,2.7569411642502928e-08,0.4666666666666667,0.2,0.6666666666666667,0.22,0.86,0.0,0.0,0.14,0.0
base,53009,31,Instructive-driven,2.7569411642502928e-08,0.6129032258064516,0.24193548387096775,0.6774193548387097,0.22,0.86,0.0,0.0,0.14,0.0
base,53009,32,Instructive-driven,2.7569411642502928e-08,0.34375,0.140625,0.6875,0.22,0.82,0.0,0.0,0.18,0.0
base,53009,33,Instructive-driven,2.7569411642502928e-08,0.5151515151515151,0.19696969696969696,0.696969696969697,0.22,0.88,0.0,0.0,0.12,0.0
base,53009,34,Instructive-driven,2.7569411642502928e-08,0.4117647058823529,0.11764705882352941,0.7058823529411764,0.22,0.86,0.0,0.0,0.14,0.0
base,53009,35,Instructive-driven,2.7569411642502928e-08,0.4,0.15,0.7142857142857143,0.22,0.9,0.0,0.0,0.1,0.0
base,53009,36,Instructive-driven,2.7569411642502928e-08,0.4444444444444444,0.1111111111111111,0.7222222222222222,0.22,0.92,0.0,0.0,0.06,0.02
base,53009,37,Instructive-driven,2.7569411642502928e-08,0.35135135135135137,0.10810810810810811,0.7297297297297297,0.22,0.9,0.0,0.0,0.1,0.0
base,53009,38,Instructive-driven,2.7569411642502928e-08,0.4473684210526316,0.125,0.736842105263158,0.22,0.9,0.0,0.0,0.08,0.02
base,53009,39,Instructive-driven,2.7569411642502928e-08,0.4358974358974359,0.14743589743589744,0.7435897435897436,0.22,0.9,0.0,0.0,0.08,0.02
base,53009,40,Instructive-driven,2.7569411642502928e-08,0.375,0.1375,0.75,0.22,0.9,0.0,0.0,0.08,0.02
base,53009,41,Instructive-driven,2.7569411642502928e-08,0.5853658536585366,0.2073170731707317,0.7560975609756098,0.22,0.9,0.0,0.0,0.08,0.02
base,53009,42,Instructive-driven,2.7569411642502928e-08,0.5952380952380952,0.19047619047619047,0.7619047619047619,0.22,0.9,0.0,0.0,0.08,0.02
base,53009,43,Instructive-driven,2.7569411642502928e-08,0.6976744186046512,0.23255813953488372,0.7674418604651163,0.22,0.9,0.0,0.0,0.08,0.02
base,53009,44,Instructive-driven,2.7569411642502928e-08,0.36363636363636365,0.17045454545454544,0.7727272727272727,0.22,0.94,0.0,0.0,0.04,0.02
base,53009,45,Instructive-driven,2.7569411642502928e-08,0.7333333333333333,0.3111111111111111,0.7777777777777778,0.22,0.9,0.0,0.0,0.08,0.02
base,53009,46,Instructive-driven,2.7569411642502928e-08,0.5652173913043478,0.20108695652173914,0.782608695652174,0.22,0.88,0.0,0.0,0.1,0.02
