rule,seed,capacity,unit,category,total_variance,spatial,cue-general,cue-specific,interaction
err2,53004,48,32,mixed,0.0112202875,0.006516847,0.001989364,0.0032584101,0.00442622
err2,53004,48,33,mixed,0.058526076,0.03310394,0.0035150545,0.007146699,0.02410722
err2,53004,48,34,mixed,0.024726845,0.012956406,0.00023924634,0.00050626765,0.011465637
err2,53004,48,35,mixed,0.04108602,0.023815343,1.5267067e-05,0.0031989594,0.0164275
err2,53004,48,36,spatial,0.046456,0.031576313,9.900339e-05,0.005660771,0.014012919
err2,53004,48,37,mixed,0.0134391375,0.0060378765,1.0077682e-05,0.004733686,0.0064351605
err2,53004,48,38,mixed,0.020048538,0.009424232,0.00025309133,0.002180032,0.009943102
err2,53004,48,39,mixed,0.038690448,0.02425343,0.00023999887,0.0012642907,0.014044744
err2,53004,48,40,spatial,0.06325565,0.045819856,0.00030600498,0.0044463174,0.016357504
err2,53004,48,41,mixed,0.0012410416,0.00029459206,0.00010431023,0.00031759308,0.0008190443
err2,53004,48,42,mixed,0.04267812,0.025745476,0.00042571797,0.0014004363,0.01650335
err2,53004,48,43,spatial,0.07450842,0.0606416,0.0005305356,0.002673428,0.012601701
err2,53004,48,44,mixed,0.02057073,0.00875838,0.001254388,0.010667713,0.00945329
err2,53004,48,45,spatial,0.08547512,0.072348125,1.3586631e-05,0.0021521752,0.012447491
err2,53004,48,46,mixed,0.01256979,0.007137205,0.00014717277,0.0010093438,0.004976472
err2,53004,48,47,spatial,0.059558056,0.046140824,7.945556e-07,0.0047697076,0.0123593835
err2,53004,48,48,mixed,0.013623271,0.008175943,0.00039404375,0.0005133984,0.005285809
err2,53004,48,49,mixed,0.0041785403,0.0012487228,5.6970403e-05,0.00030607294,0.0028026171
err2,53004,49,0,mixed,0.03493316,0.022425206,1.5057073e-07,0.005599134,0.011727336
err2,53004,49,1,spatial,0.0601294,0.041504517,8.8555595e-07,0.0059171678,0.017323365
err2,53004,49,2,mixed,0.021674547,0.013631177,0.00066214526,0.0013996364,0.007558366
err2,53004,49,3,mixed,0.008044231,0.0015369398,0.00022300065,0.0034398455,0.005017534
err2,53004,49,4,mixed,0.01155753,0.006410672,0.00084274093,0.0009858471,0.004843597
err2,53004,49,5,mixed,0.018968834,0.0042732083,4.5873523e-05,0.0054227565,0.013505488
err2,53004,49,6,mixed,0.015778486,0.00874218,7.965535e-06,0.0012379673,0.0066478364
err2,53004,49,7,mixed,0.0051484667,0.0028116885,0.00059996295,0.0014572972,0.0021918358
err2,53004,49,8,mixed,0.017299384,0.010495437,0.00045450882,0.000225845,0.006511512
err2,53004,49,9,spatial,0.093506046,0.07388926,0.00019394772,0.0023485145,0.018722406
err2,53004,49,10,mixed,0.0045912,0.0014264776,0.00054894446,0.002426675,0.0026370464
err2,53004,49,11,spatial,0.086559854,0.071078025,3.1859545e-07,0.008309915,0.0142306425
err2,53004,49,12,spatial,0.016538192,0.0113912495,0.00013036694,0.001397528,0.0049138432
err2,53004,49,13,mixed,0.015463012,0.0073064603,9.792361e-05,0.0008147491,0.007856196
err2,53004,49,14,mixed,0.025066849,0.011565342,0.00051668816,0.0033131386,0.012721032
err2,53004,49,15,mixed,0.045053966,0.02248264,2.5157915e-05,0.0073139532,0.021119948
err2,53004,49,16,mixed,0.022991965,0.0110808015,3.9252798e-05,0.0037777727,0.011314171
err2,53004,49,17,spatial,0.046184238,0.03453147,0.00016230118,0.004055409,0.010839772
err2,53004,49,18,mixed,0.010604149,0.0017762539,0.0009599768,0.0087247845,0.0065710996
err2,53004,49,19,mixed,0.0061289836,0.0010139286,0.00020633452,0.0045507294,0.00404484
err2,53004,49,20,mixed,0.0051303185,0.00066707475,0.00020007104,0.0032262423,0.0035946516
err2,53004,49,21,mixed,0.041062072,0.022123002,0.0007865393,0.008303549,0.017341169
err2,53004,49,22,mixed,0.0064079547,0.00043470666,0.0009486774,0.0074620903,0.0046582944
err2,53004,49,23,mixed,0.019741608,0.006370035,0.0002704243,0.0032058177,0.012827693
err2,53004,49,24,mixed,0.0041805557,0.0011807638,3.689483e-05,0.00033740856,0.0028729676
err2,53004,49,25,mixed,0.010403202,0.0059522497,4.1870667e-06,0.0010014682,0.004251415
err2,53004,49,26,mixed,0.025906382,0.015870836,9.295705e-05,0.011188457,0.008864325
err2,53004,49,27,mixed,0.01870796,0.008726727,0.0006427648,0.0011110774,0.009346482
err2,53004,49,28,mixed,0.01275701,0.0059978664,0.0001163322,0.0011723234,0.00640823
err2,53004,49,29,mixed,0.039924346,0.023326673,0.0008691223,0.002671558,0.015963014
err2,53004,49,30,mixed,0.004717213,0.0010015891,0.00023639834,0.0012708402,0.0034344047
err2,53004,49,31,spatial,0.096039996,0.08003101,0.00016285072,0.0061209304,0.01510783
err2,53004,49,32,mixed,0.011601822,0.0067334087,0.0021109537,0.0033580675,0.004566576
err2,53004,49,33,mixed,0.058294814,0.03312607,0.0033273012,0.0070597827,0.023803258
err2,53004,49,34,mixed,0.024432069,0.01278071,0.00025108983,0.00055610586,0.011352067
err2,53004,49,35,mixed,0.041134994,0.023968106,2.977667e-10,0.003363705,0.016207138
err2,53004,49,36,spatial,0.046881974,0.03197901,0.00011462406,0.0059278384,0.013984858
err2,53004,49,37,mixed,0.014330161,0.0061086738,2.2552695e-06,0.005676701,0.007005797
err2,53004,49,38,mixed,0.020242881,0.009508439,0.00023569848,0.0022146124,0.010058438
err2,53004,49,39,mixed,0.038191665,0.024028547,0.00027009187,0.0011324134,0.013750648
err2,53004,49,40,spatial,0.06369114,0.04599804,0.00032555652,0.004706495,0.016570304
err2,53004,49,41,mixed,0.0012085363,0.00029513627,0.000106207146,0.00029233634,0.0007979769
err2,53004,49,42,mixed,0.041974947,0.025242336,0.00040452628,0.0012550188,0.016290486
err2,53004,49,43,spatial,0.074858174,0.06102994,0.00046648135,0.0028027114,0.012527742
err2,53004,49,44,mixed,0.02001677,0.008439408,0.0012202242,0.010268618,0.009257513
err2,53004,49,45,spatial,0.08542342,0.07244601,3.252694e-05,0.0024868136,0.012272708
err2,53004,49,46,mixed,0.012670221,0.0071964655,0.0001366219,0.0009534702,0.0050219633
err2,53004,49,47,spatial,0.060488388,0.046963967,4.038524e-08,0.004982454,0.012464089
err2,53004,49,48,mixed,0.013761587,0.008270826,0.00038500177,0.00050832226,0.005326653
err2,53004,49,49,mixed,0.0042695156,0.0012749829,6.442465e-05,0.0003298237,0.0028608562
err2,53004,50,0,spatial,0.034777395,0.022647798,4.8754473e-06,0.0051414715,0.011280873
err2,53004,50,1,spatial,0.060391944,0.04152472,2.6438973e-05,0.006335015,0.01745348
err2,53004,50,2,mixed,0.02107717,0.013131454,0.0005938968,0.0012852709,0.0075221946
err2,53004,50,3,mixed,0.007007802,0.0014046514,0.00016590317,0.0025313613,0.004366639
err2,53004,50,4,mixed,0.0101318415,0.005300057,0.0005918304,0.0008016644,0.0045640576
err2,53004,50,5,mixed,0.022022521,0.0052529005,6.968791e-07,0.007036621,0.015340318
err2,53004,50,6,mixed,0.015824426,0.008923207,6.321503e-06,0.0015946158,0.0064888215
err2,53004,50,7,mixed,0.0054706926,0.0029637928,0.00057277264,0.0021124773,0.0023447631
err2,53004,50,8,mixed,0.014972498,0.008725302,0.00038383814,0.00019201172,0.005986325
err2,53004,50,9,spatial,0.09494618,0.07483977,0.00019034708,0.0019310018,0.019200878
err2,53004,50,10,mixed,0.0043959436,0.0014157423,0.00056119997,0.0027975894,0.002490355
err2,53004,50,11,spatial,0.08186467,0.06738276,3.791566e-08,0.0059882607,0.013360385
err2,53004,50,12,mixed,0.009056245,0.0058901156,0.00024267074,0.00092428445,0.0030455987
err2,53004,50,13,mixed,0.014135674,0.006467225,8.2606304e-05,0.00069085404,0.007404706
err2,53004,50,14,mixed,0.029156959,0.013455735,0.0004632159,0.0042476496,0.014785443
err2,53004,50,15,mixed,0.044206444,0.021353569,2.3666802e-05,0.0075916843,0.021348326
err2,53004,50,16,mixed,0.023517385,0.011491677,0.00016164758,0.003927244,0.011456987
err2,53004,50,17,spatial,0.047703285,0.035183236,0.00038512063,0.005646294,0.011541283
err2,53004,50,18,mixed,0.010117913,0.001726398,0.0009827114,0.008400149,0.006260595
err2,53004,50,19,mixed,0.007765615,0.0014974088,0.00041676313,0.007215737,0.0049284464
err2,53004,50,20,mixed,0.0041113314,0.0006312363,0.00015144807,0.0024332698,0.002824131
err2,53004,50,21,mixed,0.048209444,0.02654046,0.0006123619,0.010535826,0.019709744
err2,53004,50,22,mixed,0.0066853454,0.00041253178,0.0010818702,0.0086637065,0.004908588
err2,53004,50,23,mixed,0.018334046,0.006048066,0.00015858337,0.0026697295,0.011813465
err2,53004,50,24,mixed,0.0036554371,0.00094510993,5.11291e-05,0.00035909825,0.0026141847
err2,53004,50,25,mixed,0.00879412,0.0048839385,5.8981664e-06,0.00097245036,0.0037361716
err2,53004,50,26,mixed,0.019106856,0.0108646,3.692207e-05,0.010191636,0.0072837486
err2,53004,50,27,mixed,0.020146757,0.010118574,0.00066529965,0.0012014178,0.009463646
err2,53004,50,28,mixed,0.013792523,0.006589955,0.00015771686,0.0011287095,0.006816133
err2,53004,50,29,mixed,0.043125767,0.026135879,0.0010544965,0.0022874936,0.016361691
err2,53004,50,30,mixed,0.003729303,0.0007821459,0.00022327906,0.0011335518,0.0027301852
err2,53004,50,31,spatial,0.096309625,0.08097454,3.224623e-05,0.005458805,0.014476071
err2,53004,50,32,mixed,0.0071870186,0.0037876589,0.0015609197,0.0029055928,0.0031707978
err2,53004,50,33,mixed,0.057352636,0.031724647,0.0029305932,0.006344156,0.024282828
err2,53004,50,34,mixed,0.024629217,0.013098167,0.00019093309,0.00044435458,0.011259186
err2,53004,50,35,mixed,0.041012835,0.024029326,5.5253718e-06,0.0045873793,0.015964396
err2,53004,50,36,spatial,0.042296886,0.027742019,0.00012038018,0.004845715,0.013627272
err2,53004,50,37,mixed,0.0125544965,0.0050241975,1.5755104e-06,0.004936062,0.006396667
err2,53004,50,38,mixed,0.016600505,0.007883337,7.500931e-05,0.0014785528,0.0082176505
err2,53004,50,39,mixed,0.038554486,0.024220238,0.00015693098,0.0018518863,0.013850661
err2,53004,50,40,spatial,0.061241698,0.043474182,0.00028165273,0.0047189808,0.0166791
err2,53004,50,41,neutral,0.0009287018,0.00020646017,8.69143e-05,0.00020292071,0.0006401369
err2,53004,50,42,mixed,0.042840645,0.02611741,0.0002851775,0.001491281,0.01627572
err2,53004,50,43,spatial,0.0723083,0.05926832,0.0003289674,0.0024479586,0.01192351
err2,53004,50,44,mixed,0.024683923,0.01127383,0.0012111422,0.012232828,0.010771741
err2,53004,50,45,spatial,0.082770675,0.07014316,6.814305e-05,0.0022669206,0.011962222
err2,53004,50,46,mixed,0.0103761135,0.0059650415,9.072486e-05,0.0007449161,0.004087556
err2,53004,50,47,spatial,0.049789015,0.037691206,1.3223783e-05,0.0052472176,0.011190511
err2,53004,50,48,mixed,0.010267529,0.0056015756,0.0004090827,0.00047048536,0.004502769
err2,53004,50,49,mixed,0.004389169,0.0014731088,7.3267714e-05,0.0004651794,0.0027729378
err2,53004,51,0,spatial,0.035263892,0.022997446,4.5928714e-06,0.005140529,0.011389659
err2,53004,51,1,spatial,0.06006626,0.041319218,4.295889e-05,0.0063600913,0.017343376
err2,53004,51,2,mixed,0.0209765,0.013054043,0.0006021644,0.001290379,0.0075036017
err2,53004,51,3,mixed,0.006248349,0.001318625,0.00013681361,0.0021423975,0.0038757522
err2,53004,51,4,mixed,0.009935328,0.005117154,0.00061862264,0.0009297978,0.0045529325
err2,53004,51,5,mixed,0.021698754,0.0051294197,9.614323e-07,0.0070928037,0.015157673
err2,53004,51,6,mixed,0.01585909,0.009006097,8.731042e-06,0.0015958505,0.006449499
err2,53004,51,7,mixed,0.0053499853,0.0028920337,0.00056221714,0.0021548313,0.0022929488
err2,53004,51,8,mixed,0.0147678405,0.00860064,0.0003777114,0.00013787909,0.0059178527
err2,53004,51,9,spatial,0.09396884,0.0739288,0.00020536462,0.001917158,0.019166905
err2,53004,51,10,mixed,0.004326426,0.0014555602,0.00061053905,0.0027753026,0.0024002704
err2,53004,51,11,spatial,0.08188856,0.0675053,1.8182351e-06,0.0058855796,0.013265614
err2,53004,51,12,mixed,0.0093422495,0.0060180696,0.00024393188,0.0009929566,0.003187438
err2,53004,51,13,mixed,0.0143412305,0.006591699,7.0756694e-05,0.00078072905,0.00748278
err2,53004,51,14,mixed,0.028899958,0.01330066,0.0005319542,0.00436651,0.01470626
err2,53004,51,15,mixed,0.044413704,0.021636803,1.602345e-05,0.0079187695,0.021235961
err2,53004,51,16,mixed,0.023277864,0.01137278,0.0001778725,0.003925585,0.011332459
err2,53004,51,17,spatial,0.04802241,0.035561454,0.00036458852,0.0056772004,0.011477005
err2,53004,51,18,mixed,0.0099474965,0.001699505,0.0009772516,0.008349559,0.0061544836
err2,53004,51,19,mixed,0.007697357,0.0014641525,0.0004657099,0.0073273247,0.0048942957
err2,53004,51,20,mixed,0.0038459366,0.00071386964,0.00011777603,0.0020179984,0.0025766718
err2,53004,51,21,mixed,0.048470434,0.026859054,0.00056384865,0.010093904,0.019715121
err2,53004,51,22,cue-specific,0.009232414,0.0005777008,0.0018141029,0.014460149,0.00672812
err2,53004,51,23,mixed,0.018588766,0.006177904,0.00016761447,0.0027466493,0.011916384
err2,53004,51,24,mixed,0.0036538127,0.00096166396,5.9902075e-05,0.00035972276,0.002598821
err2,53004,51,25,mixed,0.008945675,0.0049559628,2.2461795e-06,0.0010210867,0.0038042113
err2,53004,51,26,mixed,0.018961927,0.01086179,3.7692193e-05,0.010048676,0.007165071
err2,53004,51,27,mixed,0.020198695,0.010278908,0.000677939,0.0010914148,0.009382485
err2,53004,51,28,mixed,0.013833832,0.006633024,0.0001497881,0.0011127231,0.006815065
err2,53004,51,29,mixed,0.042849224,0.02574511,0.0009962345,0.0023937104,0.016465869
err2,53004,51,30,mixed,0.0037332296,0.000770521,0.00022556126,0.0012192552,0.002739338
err2,53004,51,31,spatial,0.09599277,0.08051947,2.9099461e-05,0.0055335253,0.014581643
err2,53004,51,32,mixed,0.0072006886,0.0037701563,0.001530219,0.0031490307,0.003194086
err2,53004,51,33,mixed,0.057408955,0.031707324,0.0027503439,0.0061305976,0.024371464
err2,53004,51,34,mixed,0.024818782,0.013253821,0.000188913,0.00044485676,0.011283599
err2,53004,51,35,mixed,0.041172102,0.024301922,4.9414107e-06,0.004356149,0.015873276
err2,53004,51,36,spatial,0.04206805,0.02751278,0.00012987728,0.0048606414,0.013632045
err2,53004,51,37,mixed,0.012840615,0.0052828984,1.7803075e-06,0.004897032,0.0064388267
err2,53004,51,38,mixed,0.016895417,0.008131538,8.136062e-05,0.0014607769,0.008276331
err2,53004,51,39,mixed,0.038147908,0.023902832,0.00013258906,0.0018327789,0.013756477
err2,53004,51,40,spatial,0.060707584,0.043299817,0.0002077916,0.0044537955,0.016362753
err2,53004,51,41,mixed,0.0011182484,0.0002278176,0.000101368736,0.00025344055,0.0007759835
err2,53004,51,42,mixed,0.043231267,0.026448846,0.00030255716,0.0015258777,0.016326465
err2,53004,51,43,spatial,0.07274344,0.059839435,0.00028522682,0.0023588855,0.011832512
err2,53004,51,44,mixed,0.024143107,0.01100613,0.0012163895,0.0121470485,0.010559816
err2,53004,51,45,spatial,0.08272379,0.070150465,6.612427e-05,0.0023599784,0.011914618
err2,53004,51,46,mixed,0.010218332,0.005901718,0.000103380444,0.0007176292,0.003999582
err2,53004,51,47,spatial,0.05096232,0.038680106,1.45892e-05,0.0052237636,0.011345207
err2,53004,51,48,mixed,0.010259279,0.005594053,0.00043710403,0.0005765987,0.0045030345
err2,53004,51,49,mixed,0.0044241813,0.0015495796,9.308435e-05,0.00048189954,0.0027358143
err2,53004,52,0,spatial,0.034879524,0.022834692,1.2093035e-06,0.0050048768,0.011216071
err2,53004,52,1,spatial,0.05995374,0.041204862,5.7129677e-05,0.006281846,0.017418055
err2,53004,52,2,mixed,0.021324003,0.013168062,0.00064103596,0.0014417368,0.0077172155
err2,53004,52,3,mixed,0.0058761686,0.0012409184,0.00012167038,0.0019367993,0.0036675478
err2,53004,52,4,mixed,0.009861084,0.005044111,0.0006024011,0.0009382019,0.0045577195
err2,53004,52,5,mixed,0.021522291,0.0050223228,1.1497639e-06,0.0069796154,0.015110641
err2,53004,52,6,mixed,0.015773898,0.008995743,1.026743e-05,0.0015233203,0.006399003
err2,53004,52,7,mixed,0.0054375706,0.0029541359,0.0006171648,0.0021968433,0.0023142518
err2,53004,52,8,mixed,0.014989281,0.008774058,0.00037945216,0.00014907625,0.0059714727
err2,53004,52,9,spatial,0.09469498,0.07447111,0.00018672476,0.0018447039,0.0193587
err2,53004,52,10,mixed,0.0054435376,0.0016004457,0.0007786204,0.0040764334,0.0031357883
err2,53004,52,11,spatial,0.08215812,0.06755473,2.5512657e-06,0.0061816648,0.013431426
err2,53004,52,12,mixed,0.008715626,0.0056376024,0.00026716114,0.0009319853,0.0029526697
err2,53004,52,13,mixed,0.014336446,0.0065990943,9.418626e-05,0.00068053324,0.0074889786
err2,53004,52,14,mixed,0.029825944,0.013878408,0.0005139919,0.004494372,0.014998474
err2,53004,52,15,mixed,0.044611607,0.021894231,2.3189805e-05,0.0077798767,0.021174926
err2,53004,52,16,mixed,0.023350704,0.011553101,0.00014330851,0.003802436,0.011256164
err2,53004,52,17,spatial,0.047695994,0.03540286,0.00037176983,0.005353677,0.011323912
err2,53004,52,18,mixed,0.008266781,0.0015022561,0.0008043136,0.006718309,0.0050944746
err2,53004,52,19,mixed,0.008482239,0.0017219592,0.0005478872,0.0077527114,0.005239924
err2,53004,52,20,mixed,0.004983428,0.00069447927,0.0002415724,0.003193634,0.0034441368
err2,53004,52,21,mixed,0.048801348,0.027046394,0.00052942993,0.010109404,0.019824827
err2,53004,52,22,mixed,0.0074878912,0.00046677896,0.0013598831,0.010886373,0.005509692
err2,53004,52,23,mixed,0.018856058,0.0063191545,0.00018831101,0.0025323832,0.012062722
err2,53004,52,24,mixed,0.0036237366,0.00091730146,5.7866022e-05,0.00034294286,0.002613687
err2,53004,52,25,mixed,0.008805909,0.0049321703,1.51792065e-05,0.00091250817,0.0037041532
err2,53004,52,26,mixed,0.018300498,0.010429383,3.1250023e-05,0.009594541,0.006967472
err2,53004,52,27,mixed,0.019617843,0.009945061,0.00063497183,0.0010366838,0.009170054
err2,53004,52,28,mixed,0.013467738,0.0064362944,0.000147499,0.0010530757,0.0066684596
err2,53004,52,29,mixed,0.04282498,0.025711417,0.001002598,0.0022546728,0.016483076
err2,53004,52,30,mixed,0.0037967905,0.0007876861,0.00023718309,0.0012217893,0.0027854384
err2,53004,52,31,spatial,0.09494243,0.079594955,2.6266147e-05,0.0053657405,0.014490513
err2,53004,52,32,mixed,0.0071821674,0.0038327002,0.0016211887,0.0029867105,0.0031338253
err2,53004,52,33,mixed,0.057629112,0.031978503,0.0027072732,0.0061148414,0.02429287
err2,53004,52,34,mixed,0.024842089,0.013160006,0.00017738085,0.00039402506,0.011403348
err2,53004,52,35,mixed,0.041033242,0.023945637,2.8187442e-06,0.004455899,0.016117433
err2,53004,52,36,spatial,0.04176469,0.027361728,0.00013733302,0.0046726675,0.013545327
err2,53004,52,37,mixed,0.01238018,0.005284822,6.0606903e-06,0.004467938,0.006108409
err2,53004,52,38,mixed,0.016767098,0.0080718,8.237346e-05,0.0013859373,0.008214747
err2,53004,52,39,mixed,0.038973887,0.024556056,0.00014007177,0.001746743,0.013930673
err2,53004,52,40,spatial,0.061569482,0.044074845,0.00023461264,0.0043747723,0.01645821
err2,53004,52,41,mixed,0.0010248645,0.00022356115,8.758651e-05,0.00019384785,0.0007091432
err2,53004,52,42,mixed,0.0431434,0.026163027,0.0002626191,0.001495605,0.016485512
err2,53004,52,43,spatial,0.072124824,0.05913115,0.00023744219,0.002469095,0.011941295
err2,53004,52,44,mixed,0.024275132,0.01123874,0.0013254266,0.0119335,0.010498817
err2,53004,52,45,spatial,0.08360861,0.070917875,6.526431e-05,0.0022886302,0.012038652
err2,53004,52,46,mixed,0.010569189,0.0060585756,0.000118248885,0.0008027898,0.004174479
err2,53004,52,47,spatial,0.050749112,0.038604204,4.3387827e-05,0.00501313,0.011245546
err2,53004,52,48,mixed,0.010205299,0.005600716,0.0004399855,0.0005389847,0.0044395057
err2,53004,52,49,mixed,0.0042593437,0.0014791309,8.610585e-05,0.0004540661,0.0026498607
err2,53004,53,0,mixed,0.034745406,0.022606177,1.5373803e-06,0.004898144,0.011320357
err2,53004,53,1,spatial,0.059746113,0.041024044,6.0228173e-05,0.0062457365,0.017353006
err2,53004,53,2,mixed,0.020986987,0.012880951,0.00065604737,0.0014088629,0.007676271
err2,53004,53,3,mixed,0.0054939575,0.0012444804,0.00010604853,0.0017721057,0.0033880435
err2,53004,53,4,mixed,0.009745512,0.0049942187,0.0005847963,0.0010022348,0.00449163
err2,53004,53,5,mixed,0.021748563,0.0051416582,1.5012837e-06,0.0069976533,0.015233835
err2,53004,53,6,mixed,0.016154017,0.009248196,6.068505e-06,0.0015709096,0.0064906944
err2,53004,53,7,mixed,0.0054265517,0.002954455,0.00063903193,0.002100293,0.002304668
err2,53004,53,8,mixed,0.01497112,0.008691385,0.00035635673,0.00012960893,0.0060332743
err2,53004,53,9,spatial,0.09446114,0.07417315,0.00018438524,0.0019373635,0.019418765
err2,53004,53,10,mixed,0.005516936,0.001568519,0.000834302,0.00438268,0.0031984416
err2,53004,53,11,spatial,0.08325477,0.068621956,7.434866e-06,0.0061410926,0.013462523
err2,53004,53,12,mixed,0.009072806,0.0058514182,0.00026203733,0.0009875525,0.0030859865
err2,53004,53,13,mixed,0.014247208,0.0065678935,8.5225496e-05,0.0006496733,0.0074314247
err2,53004,53,14,mixed,0.029138288,0.01357919,0.00048541944,0.0043922253,0.014641866
err2,53004,53,15,mixed,0.044477507,0.021891318,8.695525e-06,0.0076798573,0.0210669
err2,53004,53,16,mixed,0.023177512,0.011404365,0.00013458249,0.0037937588,0.011243335
err2,53004,53,17,spatial,0.04781677,0.035416346,0.00041708784,0.0057617975,0.011424611
err2,53004,53,18,mixed,0.008300099,0.0015013462,0.0008425817,0.006922682,0.0051167123
err2,53004,53,19,mixed,0.007447288,0.0016437136,0.000452617,0.006324371,0.004531208
err2,53004,53,20,mixed,0.0049086087,0.00069305283,0.0002061283,0.0027779634,0.0034144581
err2,53004,53,21,mixed,0.048095874,0.026448043,0.0005517232,0.009946146,0.019703
err2,53004,53,22,cue-specific,0.0068081357,0.00042809948,0.0012833198,0.01014241,0.0050119096
err2,53004,53,23,mixed,0.018660003,0.0061788876,0.00017176708,0.002283649,0.012010191
err2,53004,53,24,mixed,0.003625677,0.0009010002,5.782254e-05,0.00036879248,0.0026276049
err2,53004,53,25,mixed,0.008929072,0.005037559,1.221027e-05,0.00094751315,0.0037122068
err2,53004,53,26,mixed,0.018554611,0.010736737,3.1628235e-05,0.009359119,0.006948484
err2,53004,53,27,mixed,0.019922495,0.0101112295,0.0006505383,0.001046031,0.009298917
err2,53004,53,28,mixed,0.0135917105,0.0065782373,0.00013780882,0.001028108,0.006644655
err2,53004,53,29,mixed,0.042704035,0.025670381,0.0011017321,0.002391459,0.016423238
err2,53004,53,30,mixed,0.0038759569,0.00079064607,0.0002151987,0.0013488287,0.002848144
err2,53004,53,31,spatial,0.0952005,0.07978146,1.9057461e-05,0.0055774404,0.014552587
err2,53004,53,32,mixed,0.0071115205,0.0038302634,0.0015881481,0.0029490513,0.0030735843
err2,53004,53,33,mixed,0.057447355,0.031830598,0.0028129441,0.0059470944,0.024235258
err2,53004,53,34,mixed,0.02465939,0.013056405,0.00021873193,0.00048168906,0.011331953
err2,53004,53,35,mixed,0.040723525,0.023864541,6.723418e-06,0.0042065256,0.015925145
err2,53004,53,36,spatial,0.042024333,0.027484212,0.00012528131,0.0049951486,0.01365883
err2,53004,53,37,mixed,0.012092815,0.0050827647,5.052604e-06,0.004513508,0.00604051
err2,53004,53,38,mixed,0.016908184,0.0081376545,7.650692e-05,0.0013402665,0.00829123
err2,53004,53,39,mixed,0.039043646,0.024654865,0.00015322912,0.0016931102,0.013912689
err2,53004,53,40,spatial,0.06099401,0.043587968,0.00027202914,0.0045452663,0.016318614
err2,53004,53,41,mixed,0.0011820223,0.00023218186,9.6353295e-05,0.00025163294,0.00082273566
err2,53004,53,42,mixed,0.043147292,0.026323948,0.000291239,0.001473095,0.016326537
err2,53004,53,43,spatial,0.07187648,0.05900115,0.0002239492,0.0023909162,0.01185892
err2,53004,53,44,mixed,0.024276033,0.01125031,0.0012611495,0.012253424,0.010491477
err2,53004,53,45,spatial,0.082814336,0.07019051,4.300904e-05,0.0022991062,0.011965752
err2,53004,53,46,mixed,0.0107013555,0.0061310893,0.00012960729,0.0008183508,0.0042297128
err2,53004,53,47,spatial,0.04968136,0.037486963,4.397893e-05,0.0053251395,0.011236304
err2,53004,53,48,mixed,0.010204854,0.005611766,0.00044663076,0.000504566,0.004431545
err2,53004,53,49,mixed,0.0041903965,0.0014523434,8.940997e-05,0.0004810574,0.002601403
err2,53004,54,0,spatial,0.036810394,0.024117438,2.1110216e-06,0.0053816335,0.011865541
err2,53004,54,1,spatial,0.060957145,0.041658726,0.00012155111,0.007000578,0.017827075
err2,53004,54,2,mixed,0.021965168,0.01370244,0.00054366834,0.001326144,0.007830651
err2,53004,54,3,mixed,0.005373873,0.0012234189,9.884949e-05,0.0017565975,0.0033108701
err2,53004,54,4,mixed,0.009171186,0.0046061967,0.00047431042,0.00087598,0.004330526
err2,53004,54,5,mixed,0.020805944,0.0051821773,1.4100614e-05,0.0050085546,0.014461185
err2,53004,54,6,mixed,0.016143853,0.009313955,1.8280118e-05,0.00143394,0.0064360457
err2,53004,54,7,mixed,0.0047458787,0.0024820617,0.0004928297,0.0019805608,0.0021095048
err2,53004,54,8,mixed,0.016180664,0.009738128,0.00034646608,0.00012144949,0.006184638
err2,53004,54,9,spatial,0.09609299,0.07524187,0.00021729991,0.0023600636,0.01990691
err2,53004,54,10,mixed,0.00919417,0.0024725688,0.001309447,0.00844436,0.0052521396
err2,53004,54,11,spatial,0.08427589,0.06957658,2.0689024e-05,0.0066915266,0.013530978
err2,53004,54,12,mixed,0.006875485,0.0043151136,0.00021115763,0.0006858321,0.0024511404
err2,53004,54,13,mixed,0.015233293,0.0073187705,6.489354e-05,0.0005861452,0.007667722
err2,53004,54,14,mixed,0.029399302,0.013082704,0.0003968779,0.0044642785,0.015394109
err2,53004,54,15,mixed,0.043564215,0.021738658,1.0742426e-05,0.0076900506,0.020350518
err2,53004,54,16,mixed,0.024260545,0.012469244,0.00039755533,0.0035113492,0.011233684
err2,53004,54,17,spatial,0.05136936,0.038521163,0.0005382673,0.0055016647,0.011860812
err2,53004,54,18,mixed,0.0074707186,0.0011061967,0.00064814376,0.005568781,0.004851222
err2,53004,54,19,mixed,0.0062000635,0.0011876837,0.00040208886,0.0054636844,0.003946023
err2,53004,54,20,mixed,0.0038464183,0.00053510064,0.00014462454,0.002048935,0.0027399904
err2,53004,54,21,mixed,0.050064337,0.027663551,0.0003425271,0.010618009,0.02030397
err2,53004,54,22,cue-specific,0.005229127,0.00032988878,0.0010186187,0.008051971,0.0038793185
err2,53004,54,23,mixed,0.019106979,0.0066219913,0.00010708202,0.0022709616,0.012037293
err2,53004,54,24,mixed,0.0040392866,0.0011798798,3.6784902e-05,0.00033503748,0.0027631174
err2,53004,54,25,mixed,0.0076930993,0.0042227684,1.1393757e-05,0.00081392995,0.0033043283
err2,53004,54,26,mixed,0.016194168,0.008898086,4.875118e-05,0.008677086,0.0065158242
err2,53004,54,27,mixed,0.02087908,0.010851961,0.0006193259,0.0011144818,0.009502491
