record_type,seed,plasticity_rule,schedule,event,event_lap,relative_lap,old_map_similarity,new_map_similarity,step_similarity,ca1_unit,endpoint_unit_similarity
endpoint_unit,51002,err2,swap,0,11,,,,,32,0.7242223024368286
endpoint_unit,51002,err2,swap,0,11,,,,,33,0.26682454347610474
endpoint_unit,51002,err2,swap,0,11,,,,,34,0.6528145670890808
endpoint_unit,51002,err2,swap,0,11,,,,,35,0.36869189143180847
endpoint_unit,51002,err2,swap,0,11,,,,,36,-0.11360886693000793
endpoint_unit,51002,err2,swap,0,11,,,,,37,0.6371631622314453
endpoint_unit,51002,err2,swap,0,11,,,,,38,0.7780554294586182
endpoint_unit,51002,err2,swap,0,11,,,,,39,0.8713812828063965
endpoint_unit,51002,err2,swap,0,11,,,,,40,-0.2516142725944519
endpoint_unit,51002,err2,swap,0,11,,,,,41,0.37098315358161926
endpoint_unit,51002,err2,swap,0,11,,,,,42,0.583621084690094
endpoint_unit,51002,err2,swap,0,11,,,,,43,0.7653759121894836
endpoint_unit,51002,err2,swap,0,11,,,,,44,-0.47262051701545715
endpoint_unit,51002,err2,swap,0,11,,,,,45,0.15088318288326263
endpoint_unit,51002,err2,swap,0,11,,,,,46,0.42888492345809937
endpoint_unit,51002,err2,swap,0,11,,,,,47,-0.14374853670597076
endpoint_unit,51002,err2,swap,0,11,,,,,48,0.22189456224441528
endpoint_unit,51002,err2,swap,0,11,,,,,49,0.7395137548446655
event_timecourse,51002,err2,swap,1,21,-3,0.8381940722465515,0.5359684824943542,0.8099949359893799,,
event_timecourse,51002,err2,swap,1,21,-2,0.8651326894760132,0.5296467542648315,0.8674864172935486,,
event_timecourse,51002,err2,swap,1,21,-1,0.9800001382827759,0.511227011680603,0.8651326894760132,,
event_timecourse,51002,err2,swap,1,21,0,0.5121802091598511,0.754824161529541,0.5121802091598511,,
event_timecourse,51002,err2,swap,1,21,1,0.48718932271003723,0.7928921580314636,0.8675068020820618,,
event_timecourse,51002,err2,swap,1,21,2,0.4754066467285156,0.7959188222885132,0.846483051776886,,
event_timecourse,51002,err2,swap,1,21,3,0.48310333490371704,0.8021214008331299,0.8385947942733765,,
event_timecourse,51002,err2,swap,1,21,4,0.47505611181259155,0.7847694158554077,0.8289988040924072,,
event_timecourse,51002,err2,swap,1,21,5,0.4948655664920807,0.8473649621009827,0.8248605132102966,,
event_timecourse,51002,err2,swap,1,21,6,0.4740382432937622,0.8058239221572876,0.834606409072876,,
event_timecourse,51002,err2,swap,1,21,7,0.49088454246520996,0.849170982837677,0.8359066247940063,,
event_timecourse,51002,err2,swap,1,21,8,0.4816591739654541,0.8336140513420105,0.818747878074646,,
event_timecourse,51002,err2,swap,1,21,9,0.511227011680603,0.980022132396698,0.8336140513420105,,
endpoint_unit,51002,err2,swap,1,21,,,,,0,0.9200796484947205
endpoint_unit,51002,err2,swap,1,21,,,,,1,0.5061619281768799
endpoint_unit,51002,err2,swap,1,21,,,,,2,0.6565767526626587
endpoint_unit,51002,err2,swap,1,21,,,,,3,0.382114052772522
endpoint_unit,51002,err2,swap,1,21,,,,,4,0.478717178106308
endpoint_unit,51002,err2,swap,1,21,,,,,5,-0.21212069690227509
endpoint_unit,51002,err2,swap,1,21,,,,,6,0.6157453060150146
endpoint_unit,51002,err2,swap,1,21,,,,,7,0.8188366889953613
endpoint_unit,51002,err2,swap,1,21,,,,,8,0.8986268043518066
endpoint_unit,51002,err2,swap,1,21,,,,,9,0.9750068187713623
endpoint_unit,51002,err2,swap,1,21,,,,,10,0.24500131607055664
endpoint_unit,51002,err2,swap,1,21,,,,,11,0.6439082622528076
endpoint_unit,51002,err2,swap,1,21,,,,,12,0.55101078748703
endpoint_unit,51002,err2,swap,1,21,,,,,13,-0.01639477163553238
endpoint_unit,51002,err2,swap,1,21,,,,,14,0.7160634398460388
endpoint_unit,51002,err2,swap,1,21,,,,,15,0.5932558178901672
endpoint_unit,51002,err2,swap,1,21,,,,,16,0.8359926342964172
endpoint_unit,51002,err2,swap,1,21,,,,,17,9.016594412969425e-05
endpoint_unit,51002,err2,swap,1,21,,,,,18,0.8378576636314392
endpoint_unit,51002,err2,swap,1,21,,,,,19,0.5043020248413086
endpoint_unit,51002,err2,swap,1,21,,,,,20,-0.49005812406539917
endpoint_unit,51002,err2,swap,1,21,,,,,21,0.4890236556529999
endpoint_unit,51002,err2,swap,1,21,,,,,22,0.37306562066078186
endpoint_unit,51002,err2,swap,1,21,,,,,23,0.7897542715072632
endpoint_unit,51002,err2,swap,1,21,,,,,24,0.5096613764762878
endpoint_unit,51002,err2,swap,1,21,,,,,25,0.9212574362754822
endpoint_unit,51002,err2,swap,1,21,,,,,26,0.5454586148262024
endpoint_unit,51002,err2,swap,1,21,,,,,27,0.33933404088020325
endpoint_unit,51002,err2,swap,1,21,,,,,28,0.7334519624710083
endpoint_unit,51002,err2,swap,1,21,,,,,29,0.6347934007644653
endpoint_unit,51002,err2,swap,1,21,,,,,30,0.9973613619804382
endpoint_unit,51002,err2,swap,1,21,,,,,31,0.7537442445755005
endpoint_unit,51002,err2,swap,1,21,,,,,32,0.7999083995819092
endpoint_unit,51002,err2,swap,1,21,,,,,33,0.6912949681282043
endpoint_unit,51002,err2,swap,1,21,,,,,34,0.7420077323913574
endpoint_unit,51002,err2,swap,1,21,,,,,35,0.6544201374053955
endpoint_unit,51002,err2,swap,1,21,,,,,36,-0.05459396168589592
endpoint_unit,51002,err2,swap,1,21,,,,,37,0.6339401006698608
endpoint_unit,51002,err2,swap,1,21,,,,,38,0.6788050532341003
endpoint_unit,51002,err2,swap,1,21,,,,,39,0.9283651113510132
endpoint_unit,51002,err2,swap,1,21,,,,,40,-0.26606592535972595
endpoint_unit,51002,err2,swap,1,21,,,,,41,0.17263512313365936
endpoint_unit,51002,err2,swap,1,21,,,,,42,0.5550309419631958
endpoint_unit,51002,err2,swap,1,21,,,,,43,0.9048312306404114
endpoint_unit,51002,err2,swap,1,21,,,,,44,-0.4734613299369812
endpoint_unit,51002,err2,swap,1,21,,,,,45,0.4634646475315094
endpoint_unit,51002,err2,swap,1,21,,,,,46,0.520395815372467
endpoint_unit,51002,err2,swap,1,21,,,,,47,-0.1247570663690567
endpoint_unit,51002,err2,swap,1,21,,,,,48,0.3484821021556854
endpoint_unit,51002,err2,swap,1,21,,,,,49,0.8389666080474854
event_timecourse,51002,err2,swap,2,31,-3,0.849170982837677,0.5100005865097046,0.8359066247940063,,
event_timecourse,51002,err2,swap,2,31,-2,0.8336140513420105,0.46195244789123535,0.818747878074646,,
event_timecourse,51002,err2,swap,2,31,-1,0.980022132396698,0.5311058163642883,0.8336140513420105,,
event_timecourse,51002,err2,swap,2,31,0,0.5535796880722046,0.7777243256568909,0.5535796880722046,,
event_timecourse,51002,err2,swap,2,31,1,0.5382722616195679,0.8010022640228271,0.8335351347923279,,
event_timecourse,51002,err2,swap,2,31,2,0.5172407627105713,0.8079161047935486,0.8351340293884277,,
event_timecourse,51002,err2,swap,2,31,3,0.526202380657196,0.8234027028083801,0.8564684391021729,,
event_timecourse,51002,err2,swap,2,31,4,0.5124625563621521,0.8234903812408447,0.8264306783676147,,
event_timecourse,51002,err2,swap,2,31,5,0.5435358285903931,0.8559131622314453,0.8083574175834656,,
event_timecourse,51002,err2,swap,2,31,6,0.5357741713523865,0.8284952044487,0.8494628667831421,,
event_timecourse,51002,err2,swap,2,31,7,0.5138500928878784,0.8402630686759949,0.8088822960853577,,
event_timecourse,51002,err2,swap,2,31,8,0.5065491199493408,0.83941251039505,0.7996321320533752,,
event_timecourse,51002,err2,swap,2,31,9,0.5311058163642883,0.9847015142440796,0.83941251039505,,
endpoint_unit,51002,err2,swap,2,31,,,,,0,0.9464821815490723
endpoint_unit,51002,err2,swap,2,31,,,,,1,0.46893855929374695
endpoint_unit,51002,err2,swap,2,31,,,,,2,0.5972588658332825
endpoint_unit,51002,err2,swap,2,31,,,,,3,0.30524635314941406
endpoint_unit,51002,err2,swap,2,31,,,,,4,0.5016248822212219
endpoint_unit,51002,err2,swap,2,31,,,,,5,-0.03153662383556366
endpoint_unit,51002,err2,swap,2,31,,,,,6,0.7322134971618652
endpoint_unit,51002,err2,swap,2,31,,,,,7,0.8674411177635193
endpoint_unit,51002,err2,swap,2,31,,,,,8,0.9355008006095886
endpoint_unit,51002,err2,swap,2,31,,,,,9,0.7274667024612427
endpoint_unit,51002,err2,swap,2,31,,,,,10,0.2087443470954895
endpoint_unit,51002,err2,swap,2,31,,,,,11,0.8069513440132141
endpoint_unit,51002,err2,swap,2,31,,,,,12,0.6590365767478943
endpoint_unit,51002,err2,swap,2,31,,,,,13,0.5281060934066772
endpoint_unit,51002,err2,swap,2,31,,,,,14,0.835485577583313
endpoint_unit,51002,err2,swap,2,31,,,,,15,0.4736822247505188
endpoint_unit,51002,err2,swap,2,31,,,,,16,0.9687703251838684
endpoint_unit,51002,err2,swap,2,31,,,,,17,0.01600559987127781
endpoint_unit,51002,err2,swap,2,31,,,,,18,0.8386651873588562
endpoint_unit,51002,err2,swap,2,31,,,,,19,0.6681095957756042
endpoint_unit,51002,err2,swap,2,31,,,,,20,-0.49234288930892944
endpoint_unit,51002,err2,swap,2,31,,,,,21,0.3554762601852417
endpoint_unit,51002,err2,swap,2,31,,,,,22,0.3908165693283081
endpoint_unit,51002,err2,swap,2,31,,,,,23,0.8184661865234375
endpoint_unit,51002,err2,swap,2,31,,,,,24,0.39902573823928833
endpoint_unit,51002,err2,swap,2,31,,,,,25,0.910483181476593
endpoint_unit,51002,err2,swap,2,31,,,,,26,0.5781384706497192
endpoint_unit,51002,err2,swap,2,31,,,,,27,0.5809465050697327
endpoint_unit,51002,err2,swap,2,31,,,,,28,0.8295741081237793
endpoint_unit,51002,err2,swap,2,31,,,,,29,0.7394376397132874
endpoint_unit,51002,err2,swap,2,31,,,,,30,0.665917694568634
endpoint_unit,51002,err2,swap,2,31,,,,,31,0.6622039675712585
endpoint_unit,51002,err2,swap,2,31,,,,,32,0.7183853387832642
endpoint_unit,51002,err2,swap,2,31,,,,,33,0.6959962248802185
endpoint_unit,51002,err2,swap,2,31,,,,,34,0.8551228642463684
endpoint_unit,51002,err2,swap,2,31,,,,,35,0.6242511868476868
endpoint_unit,51002,err2,swap,2,31,,,,,36,-0.059657368808984756
endpoint_unit,51002,err2,swap,2,31,,,,,37,0.5296416282653809
endpoint_unit,51002,err2,swap,2,31,,,,,38,0.6523176431655884
endpoint_unit,51002,err2,swap,2,31,,,,,39,0.7232753038406372
endpoint_unit,51002,err2,swap,2,31,,,,,40,-0.2827285826206207
endpoint_unit,51002,err2,swap,2,31,,,,,41,0.07975145429372787
endpoint_unit,51002,err2,swap,2,31,,,,,42,0.6074718236923218
endpoint_unit,51002,err2,swap,2,31,,,,,43,0.9126498699188232
endpoint_unit,51002,err2,swap,2,31,,,,,44,-0.4923678934574127
endpoint_unit,51002,err2,swap,2,31,,,,,45,0.6457988023757935
endpoint_unit,51002,err2,swap,2,31,,,,,46,0.6188335418701172
endpoint_unit,51002,err2,swap,2,31,,,,,47,0.05978338047862053
endpoint_unit,51002,err2,swap,2,31,,,,,48,0.41377967596054077
endpoint_unit,51002,err2,swap,2,31,,,,,49,0.7606462836265564
event_timecourse,51002,err2,no_swap,0,11,-3,0.8103575706481934,0.7316920757293701,0.8407228589057922,,
event_timecourse,51002,err2,no_swap,0,11,-2,0.8682491779327393,0.7394317388534546,0.8370791673660278,,
event_timecourse,51002,err2,no_swap,0,11,-1,1.0,0.7533307671546936,0.8682491779327393,,
event_timecourse,51002,err2,no_swap,0,11,0,0.8624597787857056,0.7530581951141357,0.8624597787857056,,
event_timecourse,51002,err2,no_swap,0,11,1,0.8143070936203003,0.7576888203620911,0.8558536767959595,,
event_timecourse,51002,err2,no_swap,0,11,2,0.8037141561508179,0.7694719433784485,0.8404521346092224,,
event_timecourse,51002,err2,no_swap,0,11,3,0.809711754322052,0.7922157049179077,0.8206492066383362,,
event_timecourse,51002,err2,no_swap,0,11,4,0.7909303307533264,0.7979640364646912,0.8279573917388916,,
event_timecourse,51002,err2,no_swap,0,11,5,0.7694372534751892,0.7869470119476318,0.8230457305908203,,
event_timecourse,51002,err2,no_swap,0,11,6,0.779249906539917,0.8084084987640381,0.8567915558815002,,
event_timecourse,51002,err2,no_swap,0,11,7,0.7729222178459167,0.816933810710907,0.8322457671165466,,
event_timecourse,51002,err2,no_swap,0,11,8,0.7621021270751953,0.8305683135986328,0.8673950433731079,,
event_timecourse,51002,err2,no_swap,0,11,9,0.7533307671546936,0.9800114631652832,0.8305683135986328,,
endpoint_unit,51002,err2,no_swap,0,11,,,,,0,0.9171386361122131
endpoint_unit,51002,err2,no_swap,0,11,,,,,1,0.36797231435775757
endpoint_unit,51002,err2,no_swap,0,11,,,,,2,0.6111501455307007
endpoint_unit,51002,err2,no_swap,0,11,,,,,3,0.6629401445388794
endpoint_unit,51002,err2,no_swap,0,11,,,,,4,0.82335364818573
endpoint_unit,51002,err2,no_swap,0,11,,,,,5,0.659967303276062
endpoint_unit,51002,err2,no_swap,0,11,,,,,6,0.8418350219726562
endpoint_unit,51002,err2,no_swap,0,11,,,,,7,0.8019084334373474
endpoint_unit,51002,err2,no_swap,0,11,,,,,8,0.825377881526947
endpoint_unit,51002,err2,no_swap,0,11,,,,,9,0.659630298614502
endpoint_unit,51002,err2,no_swap,0,11,,,,,10,0.8236619234085083
endpoint_unit,51002,err2,no_swap,0,11,,,,,11,0.8141292929649353
endpoint_unit,51002,err2,no_swap,0,11,,,,,12,0.7686871290206909
endpoint_unit,51002,err2,no_swap,0,11,,,,,13,0.6467414498329163
endpoint_unit,51002,err2,no_swap,0,11,,,,,14,0.9347545504570007
endpoint_unit,51002,err2,no_swap,0,11,,,,,15,0.6515189409255981
endpoint_unit,51002,err2,no_swap,0,11,,,,,16,0.9714429974555969
endpoint_unit,51002,err2,no_swap,0,11,,,,,17,0.09540557116270065
endpoint_unit,51002,err2,no_swap,0,11,,,,,18,0.9954569339752197
endpoint_unit,51002,err2,no_swap,0,11,,,,,19,0.7116917371749878
endpoint_unit,51002,err2,no_swap,0,11,,,,,20,0.9999954104423523
endpoint_unit,51002,err2,no_swap,0,11,,,,,21,0.42590320110321045
endpoint_unit,51002,err2,no_swap,0,11,,,,,22,0.7205830812454224
endpoint_unit,51002,err2,no_swap,0,11,,,,,23,0.7493431568145752
endpoint_unit,51002,err2,no_swap,0,11,,,,,24,0.8662093281745911
endpoint_unit,51002,err2,no_swap,0,11,,,,,25,0.981413722038269
endpoint_unit,51002,err2,no_swap,0,11,,,,,26,0.7582221031188965
endpoint_unit,51002,err2,no_swap,0,11,,,,,27,0.5799481868743896
endpoint_unit,51002,err2,no_swap,0,11,,,,,28,0.9309479594230652
endpoint_unit,51002,err2,no_swap,0,11,,,,,29,0.7243102192878723
endpoint_unit,51002,err2,no_swap,0,11,,,,,30,0.9989026188850403
endpoint_unit,51002,err2,no_swap,0,11,,,,,31,0.8551936149597168
endpoint_unit,51002,err2,no_swap,0,11,,,,,32,0.7540366053581238
endpoint_unit,51002,err2,no_swap,0,11,,,,,33,0.7288640737533569
endpoint_unit,51002,err2,no_swap,0,11,,,,,34,0.6805528402328491
endpoint_unit,51002,err2,no_swap,0,11,,,,,35,0.6748901605606079
endpoint_unit,51002,err2,no_swap,0,11,,,,,36,0.3250887095928192
endpoint_unit,51002,err2,no_swap,0,11,,,,,37,0.7115349769592285
endpoint_unit,51002,err2,no_swap,0,11,,,,,38,0.9699434041976929
endpoint_unit,51002,err2,no_swap,0,11,,,,,39,0.9074918031692505
endpoint_unit,51002,err2,no_swap,0,11,,,,,40,0.9951633810997009
endpoint_unit,51002,err2,no_swap,0,11,,,,,41,0.8149998188018799
endpoint_unit,51002,err2,no_swap,0,11,,,,,42,0.813724160194397
endpoint_unit,51002,err2,no_swap,0,11,,,,,43,0.9354224801063538
endpoint_unit,51002,err2,no_swap,0,11,,,,,44,0.9983013868331909
endpoint_unit,51002,err2,no_swap,0,11,,,,,45,0.29650017619132996
endpoint_unit,51002,err2,no_swap,0,11,,,,,46,0.7870733141899109
endpoint_unit,51002,err2,no_swap,0,11,,,,,47,0.5449405312538147
endpoint_unit,51002,err2,no_swap,0,11,,,,,48,0.6253079771995544
endpoint_unit,51002,err2,no_swap,0,11,,,,,49,0.9269630312919617
event_timecourse,51002,err2,no_swap,1,21,-3,0.816933810710907,0.791709840297699,0.8322457671165466,,
event_timecourse,51002,err2,no_swap,1,21,-2,0.8305683135986328,0.7942497730255127,0.8673950433731079,,
event_timecourse,51002,err2,no_swap,1,21,-1,0.9800114631652832,0.7717103362083435,0.8305683135986328,,
event_timecourse,51002,err2,no_swap,1,21,0,0.8335340023040771,0.7648231983184814,0.8335340023040771,,
event_timecourse,51002,err2,no_swap,1,21,1,0.8178622722625732,0.7929981350898743,0.8681243658065796,,
event_timecourse,51002,err2,no_swap,1,21,2,0.7768436670303345,0.7947802543640137,0.8343009948730469,,
event_timecourse,51002,err2,no_swap,1,21,3,0.8026237487792969,0.7984461784362793,0.8429116010665894,,
event_timecourse,51002,err2,no_swap,1,21,4,0.772047221660614,0.7845543622970581,0.8242444396018982,,
event_timecourse,51002,err2,no_swap,1,21,5,0.7789734601974487,0.8454198241233826,0.8275625109672546,,
event_timecourse,51002,err2,no_swap,1,21,6,0.796451210975647,0.8139724135398865,0.8298438787460327,,
event_timecourse,51002,err2,no_swap,1,21,7,0.769411563873291,0.8314192891120911,0.8449363112449646,,
event_timecourse,51002,err2,no_swap,1,21,8,0.7311407327651978,0.8227550983428955,0.822633683681488,,
event_timecourse,51002,err2,no_swap,1,21,9,0.7717103362083435,0.9802238345146179,0.8227550983428955,,
endpoint_unit,51002,err2,no_swap,1,21,,,,,0,0.9308447241783142
endpoint_unit,51002,err2,no_swap,1,21,,,,,1,0.3301801085472107
endpoint_unit,51002,err2,no_swap,1,21,,,,,2,0.6898651123046875
endpoint_unit,51002,err2,no_swap,1,21,,,,,3,0.7587171196937561
endpoint_unit,51002,err2,no_swap,1,21,,,,,4,0.7253209948539734
endpoint_unit,51002,err2,no_swap,1,21,,,,,5,0.7092437744140625
endpoint_unit,51002,err2,no_swap,1,21,,,,,6,0.880833625793457
endpoint_unit,51002,err2,no_swap,1,21,,,,,7,0.8297802805900574
endpoint_unit,51002,err2,no_swap,1,21,,,,,8,0.8910853862762451
endpoint_unit,51002,err2,no_swap,1,21,,,,,9,0.9193785190582275
endpoint_unit,51002,err2,no_swap,1,21,,,,,10,0.6896042227745056
endpoint_unit,51002,err2,no_swap,1,21,,,,,11,0.9018651247024536
endpoint_unit,51002,err2,no_swap,1,21,,,,,12,0.8519577980041504
endpoint_unit,51002,err2,no_swap,1,21,,,,,13,0.33818289637565613
endpoint_unit,51002,err2,no_swap,1,21,,,,,14,0.7337086796760559
endpoint_unit,51002,err2,no_swap,1,21,,,,,15,0.6813762784004211
endpoint_unit,51002,err2,no_swap,1,21,,,,,16,0.9037021398544312
endpoint_unit,51002,err2,no_swap,1,21,,,,,17,0.002531473059207201
endpoint_unit,51002,err2,no_swap,1,21,,,,,18,0.9907917976379395
endpoint_unit,51002,err2,no_swap,1,21,,,,,19,0.8071653842926025
endpoint_unit,51002,err2,no_swap,1,21,,,,,20,0.9999999403953552
endpoint_unit,51002,err2,no_swap,1,21,,,,,21,0.7101341485977173
endpoint_unit,51002,err2,no_swap,1,21,,,,,22,0.6564911007881165
endpoint_unit,51002,err2,no_swap,1,21,,,,,23,0.8751793503761292
endpoint_unit,51002,err2,no_swap,1,21,,,,,24,0.8012334704399109
endpoint_unit,51002,err2,no_swap,1,21,,,,,25,0.9289239048957825
endpoint_unit,51002,err2,no_swap,1,21,,,,,26,0.7540839314460754
endpoint_unit,51002,err2,no_swap,1,21,,,,,27,0.501725971698761
endpoint_unit,51002,err2,no_swap,1,21,,,,,28,0.897301197052002
endpoint_unit,51002,err2,no_swap,1,21,,,,,29,0.7482017278671265
endpoint_unit,51002,err2,no_swap,1,21,,,,,30,0.9965196847915649
endpoint_unit,51002,err2,no_swap,1,21,,,,,31,0.7648462057113647
endpoint_unit,51002,err2,no_swap,1,21,,,,,32,0.7200602889060974
endpoint_unit,51002,err2,no_swap,1,21,,,,,33,0.7606348991394043
endpoint_unit,51002,err2,no_swap,1,21,,,,,34,0.7463563680648804
endpoint_unit,51002,err2,no_swap,1,21,,,,,35,0.747793972492218
endpoint_unit,51002,err2,no_swap,1,21,,,,,36,0.9395222663879395
endpoint_unit,51002,err2,no_swap,1,21,,,,,37,0.7932915091514587
endpoint_unit,51002,err2,no_swap,1,21,,,,,38,0.9077430963516235
endpoint_unit,51002,err2,no_swap,1,21,,,,,39,0.9157599806785583
endpoint_unit,51002,err2,no_swap,1,21,,,,,40,0.9887446165084839
endpoint_unit,51002,err2,no_swap,1,21,,,,,41,0.8750839829444885
endpoint_unit,51002,err2,no_swap,1,21,,,,,42,0.6627951860427856
endpoint_unit,51002,err2,no_swap,1,21,,,,,43,0.9728517532348633
endpoint_unit,51002,err2,no_swap,1,21,,,,,44,1.0000004768371582
endpoint_unit,51002,err2,no_swap,1,21,,,,,45,0.46741971373558044
endpoint_unit,51002,err2,no_swap,1,21,,,,,46,0.784289538860321
endpoint_unit,51002,err2,no_swap,1,21,,,,,47,0.7003901600837708
endpoint_unit,51002,err2,no_swap,1,21,,,,,48,0.4429585933685303
endpoint_unit,51002,err2,no_swap,1,21,,,,,49,0.9590460062026978
event_timecourse,51002,err2,no_swap,2,31,-3,0.8314192891120911,0.8062390685081482,0.8449363112449646,,
event_timecourse,51002,err2,no_swap,2,31,-2,0.8227550983428955,0.7485691905021667,0.822633683681488,,
event_timecourse,51002,err2,no_swap,2,31,-1,0.9802238345146179,0.8167309761047363,0.8227550983428955,,
event_timecourse,51002,err2,no_swap,2,31,0,0.8608687520027161,0.834638237953186,0.8608687520027161,,
event_timecourse,51002,err2,no_swap,2,31,1,0.8490047454833984,0.8424378037452698,0.8492568135261536,,
event_timecourse,51002,err2,no_swap,2,31,2,0.8377289772033691,0.8346723318099976,0.8424657583236694,,
event_timecourse,51002,err2,no_swap,2,31,3,0.8205732703208923,0.860088586807251,0.8643003702163696,,
event_timecourse,51002,err2,no_swap,2,31,4,0.7918207049369812,0.8366304636001587,0.8670076727867126,,
event_timecourse,51002,err2,no_swap,2,31,5,0.8004934787750244,0.8740953207015991,0.8470046520233154,,
event_timecourse,51002,err2,no_swap,2,31,6,0.8258931040763855,0.8656274676322937,0.8747530579566956,,
event_timecourse,51002,err2,no_swap,2,31,7,0.7689669728279114,0.8712275624275208,0.8710281848907471,,
event_timecourse,51002,err2,no_swap,2,31,8,0.8034506440162659,0.8925928473472595,0.8611753582954407,,
event_timecourse,51002,err2,no_swap,2,31,9,0.8167309761047363,1.0,0.8925928473472595,,
endpoint_unit,51002,err2,no_swap,2,31,,,,,0,0.9527271389961243
endpoint_unit,51002,err2,no_swap,2,31,,,,,1,0.8150338530540466
endpoint_unit,51002,err2,no_swap,2,31,,,,,2,0.6577851176261902
endpoint_unit,51002,err2,no_swap,2,31,,,,,3,0.7600860595703125
endpoint_unit,51002,err2,no_swap,2,31,,,,,4,0.6732931137084961
endpoint_unit,51002,err2,no_swap,2,31,,,,,5,0.9013529419898987
endpoint_unit,51002,err2,no_swap,2,31,,,,,6,0.8378315567970276
endpoint_unit,51002,err2,no_swap,2,31,,,,,7,0.7956678867340088
endpoint_unit,51002,err2,no_swap,2,31,,,,,8,0.9305863380432129
endpoint_unit,51002,err2,no_swap,2,31,,,,,9,0.7726489305496216
endpoint_unit,51002,err2,no_swap,2,31,,,,,10,0.6065948605537415
endpoint_unit,51002,err2,no_swap,2,31,,,,,11,0.8113052248954773
endpoint_unit,51002,err2,no_swap,2,31,,,,,12,0.8833944797515869
endpoint_unit,51002,err2,no_swap,2,31,,,,,13,0.7048805356025696
endpoint_unit,51002,err2,no_swap,2,31,,,,,14,0.6821876764297485
endpoint_unit,51002,err2,no_swap,2,31,,,,,15,0.6935604214668274
endpoint_unit,51002,err2,no_swap,2,31,,,,,16,0.9730167388916016
endpoint_unit,51002,err2,no_swap,2,31,,,,,17,0.3502952754497528
endpoint_unit,51002,err2,no_swap,2,31,,,,,18,0.9822806119918823
endpoint_unit,51002,err2,no_swap,2,31,,,,,19,0.8994477987289429
endpoint_unit,51002,err2,no_swap,2,31,,,,,20,0.9999995827674866
endpoint_unit,51002,err2,no_swap,2,31,,,,,21,0.6376069784164429
endpoint_unit,51002,err2,no_swap,2,31,,,,,22,0.6233145594596863
endpoint_unit,51002,err2,no_swap,2,31,,,,,23,0.9791383147239685
endpoint_unit,51002,err2,no_swap,2,31,,,,,24,0.7955859303474426
endpoint_unit,51002,err2,no_swap,2,31,,,,,25,0.9380655884742737
endpoint_unit,51002,err2,no_swap,2,31,,,,,26,0.7579246163368225
endpoint_unit,51002,err2,no_swap,2,31,,,,,27,0.9011332988739014
endpoint_unit,51002,err2,no_swap,2,31,,,,,28,0.8479398488998413
endpoint_unit,51002,err2,no_swap,2,31,,,,,29,0.6938728094100952
endpoint_unit,51002,err2,no_swap,2,31,,,,,30,0.9235122203826904
endpoint_unit,51002,err2,no_swap,2,31,,,,,31,0.7409665584564209
endpoint_unit,51002,err2,no_swap,2,31,,,,,32,0.6828855872154236
endpoint_unit,51002,err2,no_swap,2,31,,,,,33,0.7074910402297974
endpoint_unit,51002,err2,no_swap,2,31,,,,,34,0.9136313199996948
endpoint_unit,51002,err2,no_swap,2,31,,,,,35,0.8044931888580322
endpoint_unit,51002,err2,no_swap,2,31,,,,,36,0.9949713349342346
endpoint_unit,51002,err2,no_swap,2,31,,,,,37,0.7322123646736145
endpoint_unit,51002,err2,no_swap,2,31,,,,,38,0.8084790110588074
endpoint_unit,51002,err2,no_swap,2,31,,,,,39,0.8511307239532471
endpoint_unit,51002,err2,no_swap,2,31,,,,,40,0.998613178730011
endpoint_unit,51002,err2,no_swap,2,31,,,,,41,0.8883427381515503
endpoint_unit,51002,err2,no_swap,2,31,,,,,42,0.8456555604934692
endpoint_unit,51002,err2,no_swap,2,31,,,,,43,0.9687663912773132
endpoint_unit,51002,err2,no_swap,2,31,,,,,44,1.000000238418579
endpoint_unit,51002,err2,no_swap,2,31,,,,,45,0.8110412359237671
endpoint_unit,51002,err2,no_swap,2,31,,,,,46,0.8733164072036743
endpoint_unit,51002,err2,no_swap,2,31,,,,,47,0.8674295544624329
endpoint_unit,51002,err2,no_swap,2,31,,,,,48,0.5902369618415833
endpoint_unit,51002,err2,no_swap,2,31,,,,,49,0.9748196601867676
event_timecourse,51003,base,swap,0,11,-3,0.7251627445220947,0.2954401671886444,0.8149381279945374,,
event_timecourse,51003,base,swap,0,11,-2,0.8155056834220886,0.2752184569835663,0.8212648034095764,,
event_timecourse,51003,base,swap,0,11,-1,0.980455756187439,0.26178178191185,0.8155056834220886,,
event_timecourse,51003,base,swap,0,11,0,0.23725762963294983,0.5380226373672485,0.23725762963294983,,
event_timecourse,51003,base,swap,0,11,1,0.2928885519504547,0.6553797125816345,0.7566713690757751,,
event_timecourse,51003,base,swap,0,11,2,0.27577197551727295,0.6647432446479797,0.8098564147949219,,
event_timecourse,51003,base,swap,0,11,3,0.27625569701194763,0.7138376832008362,0.8135692477226257,,
event_timecourse,51003,base,swap,0,11,4,0.2837170660495758,0.7725566029548645,0.8498988151550293,,
event_timecourse,51003,base,swap,0,11,5,0.31148913502693176,0.7267255187034607,0.8056533336639404,,
event_timecourse,51003,base,swap,0,11,6,0.3355671763420105,0.7155215740203857,0.8863977193832397,,
event_timecourse,51003,base,swap,0,11,7,0.3585473299026489,0.7827998399734497,0.8015292286872864,,
event_timecourse,51003,base,swap,0,11,8,0.2669495642185211,0.8205299377441406,0.8084549903869629,,
