root_seed,rule,fraction,mask_index,output_cosine,identity,dropped_units
31007,err2,0.0,3,0.9692550724914974,0.78,0
31007,err2,0.0,4,0.9692550724914974,0.78,0
31007,err2,0.0,5,0.9692550724914974,0.78,0
31007,err2,0.0,6,0.9692550724914974,0.78,0
31007,err2,0.0,7,0.9692550724914974,0.78,0
31007,err2,0.25,0,0.648080869731545,0.4,12
31007,err2,0.25,1,0.8179094355214416,0.38,12
31007,err2,0.25,2,0.8177624591675393,0.32,12
31007,err2,0.25,3,0.7405603585497087,0.3,12
31007,err2,0.25,4,0.7656789839599015,0.44,12
31007,err2,0.25,5,0.7550680168313433,0.38,12
31007,err2,0.25,6,0.7405626625300299,0.38,12
31007,err2,0.25,7,0.7355805220037983,0.42,12
31007,err2,0.5,0,0.5688719775872108,0.18,25
31007,err2,0.5,1,0.7251815959311072,0.22,25
31007,err2,0.5,2,0.6720556524834906,0.34,25
31007,err2,0.5,3,0.4857627540279241,0.18,25
31007,err2,0.5,4,0.7196657650766776,0.3,25
31007,err2,0.5,5,0.5068690888416636,0.16,25
31007,err2,0.5,6,0.5069706320319021,0.22,25
31007,err2,0.5,7,0.7344443103487915,0.36,25
31007,err2,0.75,0,0.4766784888242016,0.12,38
31007,err2,0.75,1,0.4923354395844403,0.16,38
31007,err2,0.75,2,0.5024879240227204,0.08,38
31007,err2,0.75,3,0.2800080735311892,0.02,38
31007,err2,0.75,4,0.40723043344347526,0.08,38
31007,err2,0.75,5,0.42980233567908177,0.1,38
31007,err2,0.75,6,0.5123028725443581,0.04,38
31007,err2,0.75,7,0.4668247019180889,0.14,38
31007,err2,0.9,0,0.3386883048972414,0.02,45
31007,err2,0.9,1,0.28728392595250424,0.0,45
31007,err2,0.9,2,0.29582748296446104,0.04,45
31007,err2,0.9,3,0.3105960447290644,0.06,45
31007,err2,0.9,4,0.2187854707632426,0.0,45
31007,err2,0.9,5,0.3250801021321723,0.02,45
31007,err2,0.9,6,0.18687791544611038,0.0,45
31007,err2,0.9,7,0.36141878214550593,0.04,45
31008,base,0.0,0,0.8232927678784201,0.18,0
31008,base,0.0,1,0.8232927678784201,0.18,0
31008,base,0.0,2,0.8232927678784201,0.18,0
31008,base,0.0,3,0.8232927678784201,0.18,0
31008,base,0.0,4,0.8232927678784201,0.18,0
31008,base,0.0,5,0.8232927678784201,0.18,0
31008,base,0.0,6,0.8232927678784201,0.18,0
31008,base,0.0,7,0.8232927678784201,0.18,0
31008,base,0.25,0,0.7876838998841198,0.12,12
31008,base,0.25,1,0.8021008174832924,0.18,12
31008,base,0.25,2,0.7759391815649288,0.08,12
31008,base,0.25,3,0.7762235043436209,0.1,12
31008,base,0.25,4,0.7870051165528544,0.12,12
31008,base,0.25,5,0.8320289208021262,0.24,12
31008,base,0.25,6,0.809085483800001,0.2,12
31008,base,0.25,7,0.8143543902854516,0.12,12
31008,base,0.5,0,0.7726267926990267,0.06,25
31008,base,0.5,1,0.7560584711149965,0.12,25
31008,base,0.5,2,0.7395422261408661,0.06,25
31008,base,0.5,3,0.7054559155544665,0.02,25
31008,base,0.5,4,0.7722318030596544,0.14,25
31008,base,0.5,5,0.77116637956849,0.14,25
31008,base,0.5,6,0.7604324905974387,0.16,25
31008,base,0.5,7,0.7932003325766369,0.14,25
31008,base,0.75,0,0.5793466700645519,0.06,38
31008,base,0.75,1,0.7192442844042389,0.08,38
31008,base,0.75,2,0.7467183431577105,0.1,38
31008,base,0.75,3,0.4688198272241489,0.06,38
31008,base,0.75,4,0.37391252134512415,0.06,38
31008,base,0.75,5,0.5497467911637942,0.08,38
31008,base,0.75,6,0.6686773697764198,0.14,38
31008,base,0.75,7,0.6686579330809193,0.08,38
31008,base,0.9,0,0.4234116864297433,0.04,45
31008,base,0.9,1,0.7291840054570315,0.1,45
31008,base,0.9,2,0.5407022317515601,0.06,45
31008,base,0.9,3,0.656212026178762,0.06,45
31008,base,0.9,4,0.555703231922822,0.06,45
31008,base,0.9,5,0.479210604256721,0.06,45
31008,base,0.9,6,0.529923702080854,0.06,45
31008,base,0.9,7,0.5131517427805835,0.06,45
31008,err2,0.0,0,0.9363104649901739,0.64,0
31008,err2,0.0,1,0.9363104649901739,0.64,0
31008,err2,0.0,2,0.9363104649901739,0.64,0
31008,err2,0.0,3,0.9363104649901739,0.64,0
31008,err2,0.0,4,0.9363104649901739,0.64,0
31008,err2,0.0,5,0.9363104649901739,0.64,0
31008,err2,0.0,6,0.9363104649901739,0.64,0
31008,err2,0.0,7,0.9363104649901739,0.64,0
31008,err2,0.25,0,0.8464643805257355,0.44,12
31008,err2,0.25,1,0.7960641058617277,0.38,12
31008,err2,0.25,2,0.8407767105004571,0.38,12
31008,err2,0.25,3,0.7849527083634302,0.36,12
31008,err2,0.25,4,0.8252282888520243,0.32,12
31008,err2,0.25,5,0.7901898579895601,0.52,12
31008,err2,0.25,6,0.8072683057791356,0.32,12
31008,err2,0.25,7,0.7893653186602377,0.3,12
31008,err2,0.5,0,0.608460478383241,0.14,25
31008,err2,0.5,1,0.7564582274288918,0.22,25
31008,err2,0.5,2,0.6905446098874829,0.24,25
31008,err2,0.5,3,0.6983501114711781,0.22,25
31008,err2,0.5,4,0.7443355118473381,0.34,25
31008,err2,0.5,5,0.6793732418038839,0.18,25
31008,err2,0.5,6,0.6482265461479794,0.22,25
31008,err2,0.5,7,0.5850176384925547,0.2,25
31008,err2,0.75,0,0.4143859345707245,0.08,38
31008,err2,0.75,1,0.45814162644986595,0.16,38
31008,err2,0.75,2,0.4413198533832118,0.08,38
31008,err2,0.75,3,0.4667682061702028,0.12,38
31008,err2,0.75,4,0.5508287909082948,0.1,38
31008,err2,0.75,5,0.47650642584225367,0.06,38
31008,err2,0.75,6,0.4642500553601969,0.12,38
31008,err2,0.75,7,0.4754004456280549,0.04,38
31008,err2,0.9,0,0.36099833944551496,0.08,45
31008,err2,0.9,1,0.2996900500632584,0.04,45
31008,err2,0.9,2,0.37347797615441564,0.06,45
31008,err2,0.9,3,0.3210568546697121,0.06,45
31008,err2,0.9,4,0.3499574524181259,0.08,45
31008,err2,0.9,5,0.412174209580264,0.1,45
31008,err2,0.9,6,0.41415454340753927,0.06,45
31008,err2,0.9,7,0.33593703930180696,0.04,45
