experiment,seed,plasticity_rule,condition,memory,output_target_cosine,from_lap,to_lap,cue_changed,tuning_similarity
cue_schedule,51001,err2,no_swap,,,31,32,False,0.8639442324638367
cue_schedule,51001,err2,no_swap,,,32,33,False,0.8728174567222595
cue_schedule,51001,err2,no_swap,,,33,34,False,0.8664777874946594
cue_schedule,51001,err2,no_swap,,,34,35,False,0.8582409620285034
cue_schedule,51001,err2,no_swap,,,35,36,False,0.873200535774231
cue_schedule,51001,err2,no_swap,,,36,37,False,0.8658409714698792
cue_schedule,51001,err2,no_swap,,,37,38,False,0.8570212721824646
cue_schedule,51001,err2,no_swap,,,38,39,False,0.8647754788398743
cue_schedule,51001,err2,no_swap,,,39,40,False,0.8681315779685974
compatibility,51002,base,aligned,0,0.05412175878882408,,,,
compatibility,51002,base,aligned,1,0.18441595137119293,,,,
compatibility,51002,base,aligned,2,0.19483116269111633,,,,
compatibility,51002,base,aligned,3,0.16166068613529205,,,,
compatibility,51002,base,aligned,4,0.19788524508476257,,,,
compatibility,51002,base,aligned,5,0.16923436522483826,,,,
compatibility,51002,base,aligned,6,0.038034938275814056,,,,
compatibility,51002,base,aligned,7,0.15238364040851593,,,,
compatibility,51002,base,aligned,8,0.05340929701924324,,,,
compatibility,51002,base,aligned,9,0.07897832989692688,,,,
compatibility,51002,base,aligned,10,0.1523229330778122,,,,
compatibility,51002,base,aligned,11,0.09284593164920807,,,,
compatibility,51002,base,aligned,12,0.04551415890455246,,,,
compatibility,51002,base,aligned,13,0.04071247950196266,,,,
compatibility,51002,base,aligned,14,0.2722811996936798,,,,
compatibility,51002,base,aligned,15,0.23167376220226288,,,,
compatibility,51002,base,aligned,16,0.25047528743743896,,,,
compatibility,51002,base,aligned,17,0.28670045733451843,,,,
compatibility,51002,base,aligned,18,0.1873469203710556,,,,
compatibility,51002,base,aligned,19,0.08379770815372467,,,,
compatibility,51002,base,aligned,20,0.04461117088794708,,,,
compatibility,51002,base,aligned,21,0.17270424962043762,,,,
compatibility,51002,base,aligned,22,0.41433748602867126,,,,
compatibility,51002,base,aligned,23,0.004523002542555332,,,,
compatibility,51002,base,aligned,24,0.036472175270318985,,,,
compatibility,51002,base,aligned,25,0.05371472239494324,,,,
compatibility,51002,base,aligned,26,0.24413032829761505,,,,
compatibility,51002,base,aligned,27,0.03769269585609436,,,,
compatibility,51002,base,fixed_permutation,0,0.24722468852996826,,,,
compatibility,51002,base,fixed_permutation,1,0.1300494521856308,,,,
compatibility,51002,base,fixed_permutation,2,0.2404639720916748,,,,
compatibility,51002,base,fixed_permutation,3,0.1341787427663803,,,,
compatibility,51002,base,fixed_permutation,4,0.3429693877696991,,,,
compatibility,51002,base,fixed_permutation,5,0.22286686301231384,,,,
compatibility,51002,base,fixed_permutation,6,0.1696442812681198,,,,
compatibility,51002,base,fixed_permutation,7,0.3656502962112427,,,,
compatibility,51002,base,fixed_permutation,8,0.1719527691602707,,,,
compatibility,51002,base,fixed_permutation,9,0.21790455281734467,,,,
compatibility,51002,base,fixed_permutation,10,0.09262815117835999,,,,
compatibility,51002,base,fixed_permutation,11,0.1674472540616989,,,,
compatibility,51002,base,fixed_permutation,12,0.1634490042924881,,,,
compatibility,51002,base,fixed_permutation,13,0.15095296502113342,,,,
compatibility,51002,base,fixed_permutation,14,0.25307947397232056,,,,
compatibility,51002,base,fixed_permutation,15,0.25833195447921753,,,,
compatibility,51002,base,fixed_permutation,16,0.32431861758232117,,,,
compatibility,51002,base,fixed_permutation,17,0.39584335684776306,,,,
compatibility,51002,base,fixed_permutation,18,0.23752346634864807,,,,
compatibility,51002,base,fixed_permutation,19,0.23144617676734924,,,,
compatibility,51002,base,fixed_permutation,20,0.11255473643541336,,,,
compatibility,51002,base,fixed_permutation,21,0.35762256383895874,,,,
compatibility,51002,base,fixed_permutation,22,0.30007123947143555,,,,
compatibility,51002,base,fixed_permutation,23,0.2790035009384155,,,,
compatibility,51002,base,fixed_permutation,24,0.053680162876844406,,,,
compatibility,51002,base,fixed_permutation,25,0.12436133623123169,,,,
compatibility,51002,base,fixed_permutation,26,0.1570165753364563,,,,
compatibility,51002,base,fixed_permutation,27,0.2581559121608734,,,,
compatibility,51002,base,matched_decoder,0,0.054121747612953186,,,,
compatibility,51002,base,matched_decoder,1,0.18441595137119293,,,,
compatibility,51002,base,matched_decoder,2,0.19483117759227753,,,,
compatibility,51002,base,matched_decoder,3,0.16166065633296967,,,,
compatibility,51002,base,matched_decoder,4,0.19788525998592377,,,,
compatibility,51002,base,matched_decoder,5,0.16923433542251587,,,,
compatibility,51002,base,matched_decoder,6,0.038034942001104355,,,,
compatibility,51002,base,matched_decoder,7,0.15238367021083832,,,,
compatibility,51002,base,matched_decoder,8,0.053409308195114136,,,,
compatibility,51002,base,matched_decoder,9,0.07897830754518509,,,,
compatibility,51002,base,matched_decoder,10,0.15232296288013458,,,,
compatibility,51002,base,matched_decoder,11,0.09284592419862747,,,,
compatibility,51002,base,matched_decoder,12,0.04551416635513306,,,,
compatibility,51002,base,matched_decoder,13,0.04071249067783356,,,,
compatibility,51002,base,matched_decoder,14,0.2722811996936798,,,,
compatibility,51002,base,matched_decoder,15,0.23167376220226288,,,,
compatibility,51002,base,matched_decoder,16,0.25047531723976135,,,,
compatibility,51002,base,matched_decoder,17,0.28670045733451843,,,,
compatibility,51002,base,matched_decoder,18,0.18734689056873322,,,,
compatibility,51002,base,matched_decoder,19,0.08379770815372467,,,,
compatibility,51002,base,matched_decoder,20,0.04461117088794708,,,,
compatibility,51002,base,matched_decoder,21,0.17270424962043762,,,,
compatibility,51002,base,matched_decoder,22,0.41433748602867126,,,,
compatibility,51002,base,matched_decoder,23,0.004523000214248896,,,,
compatibility,51002,base,matched_decoder,24,0.036472175270318985,,,,
compatibility,51002,base,matched_decoder,25,0.053714703768491745,,,,
compatibility,51002,base,matched_decoder,26,0.24413032829761505,,,,
compatibility,51002,base,matched_decoder,27,0.03769270330667496,,,,
compatibility,51002,base,random_content,0,0.026390185579657555,,,,
compatibility,51002,base,random_content,1,0.3089335560798645,,,,
compatibility,51002,base,random_content,2,0.28995785117149353,,,,
compatibility,51002,base,random_content,3,0.02013579197227955,,,,
compatibility,51002,base,random_content,4,0.2376614362001419,,,,
compatibility,51002,base,random_content,5,0.16371050477027893,,,,
compatibility,51002,base,random_content,6,0.0196150504052639,,,,
compatibility,51002,base,random_content,7,0.06941673159599304,,,,
compatibility,51002,base,random_content,8,0.0958283469080925,,,,
compatibility,51002,base,random_content,9,0.10034168511629105,,,,
compatibility,51002,base,random_content,10,0.18898563086986542,,,,
compatibility,51002,base,random_content,11,0.04332059621810913,,,,
compatibility,51002,base,random_content,12,0.03561171889305115,,,,
compatibility,51002,base,random_content,13,0.033293481916189194,,,,
compatibility,51002,base,random_content,14,0.34960928559303284,,,,
compatibility,51002,base,random_content,15,0.09160079807043076,,,,
compatibility,51002,base,random_content,16,0.15006399154663086,,,,
compatibility,51002,base,random_content,17,0.1434592604637146,,,,
compatibility,51002,base,random_content,18,0.2649517357349396,,,,
compatibility,51002,base,random_content,19,0.35651376843452454,,,,
compatibility,51002,base,random_content,20,0.10958351939916611,,,,
compatibility,51002,base,random_content,21,0.35846078395843506,,,,
compatibility,51002,base,random_content,22,0.38998791575431824,,,,
compatibility,51002,base,random_content,23,0.005406881682574749,,,,
compatibility,51002,base,random_content,24,0.029601074755191803,,,,
compatibility,51002,base,random_content,25,0.03508135303854942,,,,
compatibility,51002,base,random_content,26,0.23312056064605713,,,,
compatibility,51002,base,random_content,27,0.1844201534986496,,,,
compatibility,51002,base,no_plasticity,0,0.005534099414944649,,,,
compatibility,51002,base,no_plasticity,1,0.18582777678966522,,,,
compatibility,51002,base,no_plasticity,2,0.0002828664146363735,,,,
compatibility,51002,base,no_plasticity,3,0.0007775772246532142,,,,
compatibility,51002,base,no_plasticity,4,0.36866509914398193,,,,
compatibility,51002,base,no_plasticity,5,0.002187924925237894,,,,
compatibility,51002,base,no_plasticity,6,0.029435498639941216,,,,
compatibility,51002,base,no_plasticity,7,0.2975054681301117,,,,
compatibility,51002,base,no_plasticity,8,4.7917576011968777e-05,,,,
compatibility,51002,base,no_plasticity,9,0.1823054999113083,,,,
compatibility,51002,base,no_plasticity,10,0.0016645226860418916,,,,
compatibility,51002,base,no_plasticity,11,0.0010215286165475845,,,,
compatibility,51002,base,no_plasticity,12,0.0019388264045119286,,,,
compatibility,51002,base,no_plasticity,13,0.0060630845837295055,,,,
compatibility,51002,base,no_plasticity,14,0.3380378782749176,,,,
compatibility,51002,base,no_plasticity,15,2.8828817448811606e-05,,,,
compatibility,51002,base,no_plasticity,16,0.16478528082370758,,,,
compatibility,51002,base,no_plasticity,17,0.19417743384838104,,,,
compatibility,51002,base,no_plasticity,18,0.0063241710886359215,,,,
compatibility,51002,base,no_plasticity,19,0.19261206686496735,,,,
compatibility,51002,base,no_plasticity,20,0.00010087414557347074,,,,
compatibility,51002,base,no_plasticity,21,0.448806494474411,,,,
compatibility,51002,base,no_plasticity,22,0.34914520382881165,,,,
compatibility,51002,base,no_plasticity,23,0.0012841441202908754,,,,
compatibility,51002,base,no_plasticity,24,0.028522374108433723,,,,
compatibility,51002,base,no_plasticity,25,0.013362539000809193,,,,
compatibility,51002,base,no_plasticity,26,0.0026228209026157856,,,,
compatibility,51002,base,no_plasticity,27,0.19906258583068848,,,,
cue_schedule,51002,base,swap,,,1,2,False,0.9041259288787842
cue_schedule,51002,base,swap,,,2,3,False,0.884392261505127
cue_schedule,51002,base,swap,,,3,4,False,0.8786100745201111
cue_schedule,51002,base,swap,,,4,5,False,0.844245970249176
cue_schedule,51002,base,swap,,,5,6,False,0.7807874083518982
cue_schedule,51002,base,swap,,,6,7,False,0.7268418073654175
cue_schedule,51002,base,swap,,,7,8,False,0.7677900195121765
cue_schedule,51002,base,swap,,,8,9,False,0.8551141619682312
cue_schedule,51002,base,swap,,,9,10,False,0.8557509779930115
cue_schedule,51002,base,swap,,,10,11,True,0.3340894281864166
cue_schedule,51002,base,swap,,,11,12,False,0.8321674466133118
cue_schedule,51002,base,swap,,,12,13,False,0.7616313695907593
cue_schedule,51002,base,swap,,,13,14,False,0.8162176609039307
cue_schedule,51002,base,swap,,,14,15,False,0.8090152740478516
cue_schedule,51002,base,swap,,,15,16,False,0.8153600096702576
cue_schedule,51002,base,swap,,,16,17,False,0.8140383362770081
cue_schedule,51002,base,swap,,,17,18,False,0.8324495553970337
cue_schedule,51002,base,swap,,,18,19,False,0.8228775262832642
cue_schedule,51002,base,swap,,,19,20,False,0.8092625141143799
cue_schedule,51002,base,swap,,,20,21,True,0.3349109888076782
cue_schedule,51002,base,swap,,,21,22,False,0.8131163716316223
cue_schedule,51002,base,swap,,,22,23,False,0.808268129825592
cue_schedule,51002,base,swap,,,23,24,False,0.8746523261070251
cue_schedule,51002,base,swap,,,24,25,False,0.8576576709747314
cue_schedule,51002,base,swap,,,25,26,False,0.8767103552818298
cue_schedule,51002,base,swap,,,26,27,False,0.8470313549041748
cue_schedule,51002,base,swap,,,27,28,False,0.8772203922271729
cue_schedule,51002,base,swap,,,28,29,False,0.8491775393486023
cue_schedule,51002,base,swap,,,29,30,False,0.8657934069633484
cue_schedule,51002,base,swap,,,30,31,True,0.28113916516304016
cue_schedule,51002,base,swap,,,31,32,False,0.8159382343292236
cue_schedule,51002,base,swap,,,32,33,False,0.8499895334243774
cue_schedule,51002,base,swap,,,33,34,False,0.8618753552436829
cue_schedule,51002,base,swap,,,34,35,False,0.904410183429718
cue_schedule,51002,base,swap,,,35,36,False,0.884853184223175
cue_schedule,51002,base,swap,,,36,37,False,0.8921430706977844
cue_schedule,51002,base,swap,,,37,38,False,0.8488537073135376
cue_schedule,51002,base,swap,,,38,39,False,0.870408296585083
cue_schedule,51002,base,swap,,,39,40,False,0.8413795232772827
cue_schedule,51002,base,no_swap,,,1,2,False,0.9041259288787842
cue_schedule,51002,base,no_swap,,,2,3,False,0.884392261505127
cue_schedule,51002,base,no_swap,,,3,4,False,0.8786100745201111
cue_schedule,51002,base,no_swap,,,4,5,False,0.844245970249176
cue_schedule,51002,base,no_swap,,,5,6,False,0.7807874083518982
cue_schedule,51002,base,no_swap,,,6,7,False,0.7268418073654175
cue_schedule,51002,base,no_swap,,,7,8,False,0.7677900195121765
cue_schedule,51002,base,no_swap,,,8,9,False,0.8551141619682312
cue_schedule,51002,base,no_swap,,,9,10,False,0.8557509779930115
cue_schedule,51002,base,no_swap,,,10,11,False,0.8392913341522217
cue_schedule,51002,base,no_swap,,,11,12,False,0.8654932379722595
cue_schedule,51002,base,no_swap,,,12,13,False,0.8421176075935364
cue_schedule,51002,base,no_swap,,,13,14,False,0.8834952712059021
cue_schedule,51002,base,no_swap,,,14,15,False,0.789959192276001
cue_schedule,51002,base,no_swap,,,15,16,False,0.8010415434837341
cue_schedule,51002,base,no_swap,,,16,17,False,0.772716224193573
cue_schedule,51002,base,no_swap,,,17,18,False,0.8034024238586426
cue_schedule,51002,base,no_swap,,,18,19,False,0.8414628505706787
cue_schedule,51002,base,no_swap,,,19,20,False,0.8891645073890686
cue_schedule,51002,base,no_swap,,,20,21,False,0.8523761630058289
cue_schedule,51002,base,no_swap,,,21,22,False,0.8470650315284729
cue_schedule,51002,base,no_swap,,,22,23,False,0.839895486831665
cue_schedule,51002,base,no_swap,,,23,24,False,0.8494763374328613
cue_schedule,51002,base,no_swap,,,24,25,False,0.8807569146156311
cue_schedule,51002,base,no_swap,,,25,26,False,0.8735972046852112
cue_schedule,51002,base,no_swap,,,26,27,False,0.8400394320487976
cue_schedule,51002,base,no_swap,,,27,28,False,0.8453001379966736
cue_schedule,51002,base,no_swap,,,28,29,False,0.8234241604804993
cue_schedule,51002,base,no_swap,,,29,30,False,0.846417248249054
cue_schedule,51002,base,no_swap,,,30,31,False,0.8066011071205139
cue_schedule,51002,base,no_swap,,,31,32,False,0.8832945823669434
cue_schedule,51002,base,no_swap,,,32,33,False,0.8423415422439575
cue_schedule,51002,base,no_swap,,,33,34,False,0.8407865166664124
cue_schedule,51002,base,no_swap,,,34,35,False,0.8835218548774719
cue_schedule,51002,base,no_swap,,,35,36,False,0.8822353482246399
cue_schedule,51002,base,no_swap,,,36,37,False,0.8307124376296997
cue_schedule,51002,base,no_swap,,,37,38,False,0.8715288639068604
cue_schedule,51002,base,no_swap,,,38,39,False,0.8776248097419739
cue_schedule,51002,base,no_swap,,,39,40,False,0.8315724730491638
compatibility,51002,err2,aligned,0,0.04482218623161316,,,,
compatibility,51002,err2,aligned,1,0.12244553118944168,,,,
compatibility,51002,err2,aligned,2,0.007353367283940315,,,,
compatibility,51002,err2,aligned,3,0.230214923620224,,,,
compatibility,51002,err2,aligned,4,0.17028222978115082,,,,
compatibility,51002,err2,aligned,5,0.018412932753562927,,,,
compatibility,51002,err2,aligned,6,0.09086547046899796,,,,
compatibility,51002,err2,aligned,7,0.12280777841806412,,,,
compatibility,51002,err2,aligned,8,0.015220376662909985,,,,
compatibility,51002,err2,aligned,9,0.05593540519475937,,,,
compatibility,51002,err2,aligned,10,0.0074273063801229,,,,
compatibility,51002,err2,aligned,11,0.10842356085777283,,,,
compatibility,51002,err2,aligned,12,0.04593847319483757,,,,
compatibility,51002,err2,aligned,13,0.13156987726688385,,,,
compatibility,51002,err2,aligned,14,0.21264466643333435,,,,
compatibility,51002,err2,aligned,15,0.010342476889491081,,,,
compatibility,51002,err2,aligned,16,0.15205062925815582,,,,
compatibility,51002,err2,aligned,17,0.155909925699234,,,,
compatibility,51002,err2,aligned,18,0.21598339080810547,,,,
compatibility,51002,err2,aligned,19,0.040365610271692276,,,,
compatibility,51002,err2,aligned,20,0.03457973152399063,,,,
compatibility,51002,err2,aligned,21,0.0727003961801529,,,,
compatibility,51002,err2,aligned,22,0.46666038036346436,,,,
compatibility,51002,err2,aligned,23,0.008570531383156776,,,,
compatibility,51002,err2,aligned,24,0.1282976120710373,,,,
compatibility,51002,err2,aligned,25,0.1301451474428177,,,,
compatibility,51002,err2,aligned,26,0.23347504436969757,,,,
compatibility,51002,err2,aligned,27,0.0604170598089695,,,,
compatibility,51002,err2,fixed_permutation,0,0.13009382784366608,,,,
compatibility,51002,err2,fixed_permutation,1,0.1407424658536911,,,,
compatibility,51002,err2,fixed_permutation,2,0.127486452460289,,,,
compatibility,51002,err2,fixed_permutation,3,0.1153227835893631,,,,
compatibility,51002,err2,fixed_permutation,4,0.4634024500846863,,,,
compatibility,51002,err2,fixed_permutation,5,0.1486520916223526,,,,
compatibility,51002,err2,fixed_permutation,6,0.053143832832574844,,,,
compatibility,51002,err2,fixed_permutation,7,0.38523897528648376,,,,
compatibility,51002,err2,fixed_permutation,8,0.040468864142894745,,,,
compatibility,51002,err2,fixed_permutation,9,0.17665131390094757,,,,
compatibility,51002,err2,fixed_permutation,10,0.08548291027545929,,,,
compatibility,51002,err2,fixed_permutation,11,0.2352270781993866,,,,
compatibility,51002,err2,fixed_permutation,12,0.13429607450962067,,,,
compatibility,51002,err2,fixed_permutation,13,0.1264466494321823,,,,
compatibility,51002,err2,fixed_permutation,14,0.36436980962753296,,,,
compatibility,51002,err2,fixed_permutation,15,0.1258402019739151,,,,
compatibility,51002,err2,fixed_permutation,16,0.22286108136177063,,,,
compatibility,51002,err2,fixed_permutation,17,0.4214532673358917,,,,
compatibility,51002,err2,fixed_permutation,18,0.25106480717658997,,,,
compatibility,51002,err2,fixed_permutation,19,0.21420995891094208,,,,
compatibility,51002,err2,fixed_permutation,20,0.04649220034480095,,,,
compatibility,51002,err2,fixed_permutation,21,0.3204292356967926,,,,
compatibility,51002,err2,fixed_permutation,22,0.3349341154098511,,,,
compatibility,51002,err2,fixed_permutation,23,0.2578669488430023,,,,
compatibility,51002,err2,fixed_permutation,24,0.01462167501449585,,,,
compatibility,51002,err2,fixed_permutation,25,0.11931414157152176,,,,
compatibility,51002,err2,fixed_permutation,26,0.09062577039003372,,,,
compatibility,51002,err2,fixed_permutation,27,0.20945900678634644,,,,
compatibility,51002,err2,matched_decoder,0,0.04482216760516167,,,,
compatibility,51002,err2,matched_decoder,1,0.12244552373886108,,,,
compatibility,51002,err2,matched_decoder,2,0.007353371940553188,,,,
compatibility,51002,err2,matched_decoder,3,0.23021498322486877,,,,
compatibility,51002,err2,matched_decoder,4,0.170282244682312,,,,
compatibility,51002,err2,matched_decoder,5,0.018412930890917778,,,,
compatibility,51002,err2,matched_decoder,6,0.09086549282073975,,,,
compatibility,51002,err2,matched_decoder,7,0.12280777096748352,,,,
compatibility,51002,err2,matched_decoder,8,0.01522037759423256,,,,
compatibility,51002,err2,matched_decoder,9,0.055935412645339966,,,,
compatibility,51002,err2,matched_decoder,10,0.0074273063801229,,,,
compatibility,51002,err2,matched_decoder,11,0.10842353105545044,,,,
compatibility,51002,err2,matched_decoder,12,0.04593849182128906,,,,
compatibility,51002,err2,matched_decoder,13,0.13156989216804504,,,,
compatibility,51002,err2,matched_decoder,14,0.21264471113681793,,,,
compatibility,51002,err2,matched_decoder,15,0.010342481546103954,,,,
compatibility,51002,err2,matched_decoder,16,0.15205064415931702,,,,
compatibility,51002,err2,matched_decoder,17,0.155909925699234,,,,
compatibility,51002,err2,matched_decoder,18,0.21598337590694427,,,,
compatibility,51002,err2,matched_decoder,19,0.04036559537053108,,,,
compatibility,51002,err2,matched_decoder,20,0.034579720348119736,,,,
compatibility,51002,err2,matched_decoder,21,0.07270041108131409,,,,
compatibility,51002,err2,matched_decoder,22,0.4666604697704315,,,,
compatibility,51002,err2,matched_decoder,23,0.008570533245801926,,,,
compatibility,51002,err2,matched_decoder,24,0.1282976120710373,,,,
compatibility,51002,err2,matched_decoder,25,0.13014517724514008,,,,
compatibility,51002,err2,matched_decoder,26,0.23347504436969757,,,,
compatibility,51002,err2,matched_decoder,27,0.06041707843542099,,,,
compatibility,51002,err2,random_content,0,0.08594685792922974,,,,
compatibility,51002,err2,random_content,1,0.2241961658000946,,,,
compatibility,51002,err2,random_content,2,0.06555142998695374,,,,
compatibility,51002,err2,random_content,3,0.011802123859524727,,,,
compatibility,51002,err2,random_content,4,0.22626851499080658,,,,
compatibility,51002,err2,random_content,5,0.04408790543675423,,,,
compatibility,51002,err2,random_content,6,0.0860111340880394,,,,
compatibility,51002,err2,random_content,7,0.07396727800369263,,,,
compatibility,51002,err2,random_content,8,0.06225337088108063,,,,
compatibility,51002,err2,random_content,9,0.11989490687847137,,,,
compatibility,51002,err2,random_content,10,0.03766190633177757,,,,
compatibility,51002,err2,random_content,11,0.05149689316749573,,,,
compatibility,51002,err2,random_content,12,0.005121852271258831,,,,
compatibility,51002,err2,random_content,13,0.03337487578392029,,,,
compatibility,51002,err2,random_content,14,0.3178626596927643,,,,
compatibility,51002,err2,random_content,15,0.005125828552991152,,,,
compatibility,51002,err2,random_content,16,0.037377502769231796,,,,
compatibility,51002,err2,random_content,17,0.05382417514920235,,,,
compatibility,51002,err2,random_content,18,0.18741002678871155,,,,
compatibility,51002,err2,random_content,19,0.23988735675811768,,,,
compatibility,51002,err2,random_content,20,0.04577033966779709,,,,
compatibility,51002,err2,random_content,21,0.24614422023296356,,,,
compatibility,51002,err2,random_content,22,0.2789436876773834,,,,
compatibility,51002,err2,random_content,23,0.004085054155439138,,,,
compatibility,51002,err2,random_content,24,0.052241913974285126,,,,
compatibility,51002,err2,random_content,25,0.040299996733665466,,,,
compatibility,51002,err2,random_content,26,0.10944925248622894,,,,
compatibility,51002,err2,random_content,27,0.21755321323871613,,,,
compatibility,51002,err2,no_plasticity,0,0.005534099414944649,,,,
compatibility,51002,err2,no_plasticity,1,0.18582777678966522,,,,
compatibility,51002,err2,no_plasticity,2,0.0002828664146363735,,,,
compatibility,51002,err2,no_plasticity,3,0.0007775772246532142,,,,
compatibility,51002,err2,no_plasticity,4,0.36866509914398193,,,,
compatibility,51002,err2,no_plasticity,5,0.002187924925237894,,,,
compatibility,51002,err2,no_plasticity,6,0.029435498639941216,,,,
compatibility,51002,err2,no_plasticity,7,0.2975054681301117,,,,
compatibility,51002,err2,no_plasticity,8,4.7917576011968777e-05,,,,
compatibility,51002,err2,no_plasticity,9,0.1823054999113083,,,,
compatibility,51002,err2,no_plasticity,10,0.0016645226860418916,,,,
compatibility,51002,err2,no_plasticity,11,0.0010215286165475845,,,,
compatibility,51002,err2,no_plasticity,12,0.0019388264045119286,,,,
compatibility,51002,err2,no_plasticity,13,0.0060630845837295055,,,,
compatibility,51002,err2,no_plasticity,14,0.3380378782749176,,,,
compatibility,51002,err2,no_plasticity,15,2.8828817448811606e-05,,,,
compatibility,51002,err2,no_plasticity,16,0.16478528082370758,,,,
compatibility,51002,err2,no_plasticity,17,0.19417743384838104,,,,
compatibility,51002,err2,no_plasticity,18,0.0063241710886359215,,,,
compatibility,51002,err2,no_plasticity,19,0.19261206686496735,,,,
compatibility,51002,err2,no_plasticity,20,0.00010087414557347074,,,,
compatibility,51002,err2,no_plasticity,21,0.448806494474411,,,,
compatibility,51002,err2,no_plasticity,22,0.34914520382881165,,,,
compatibility,51002,err2,no_plasticity,23,0.0012841441202908754,,,,
compatibility,51002,err2,no_plasticity,24,0.028522374108433723,,,,
compatibility,51002,err2,no_plasticity,25,0.013362539000809193,,,,
compatibility,51002,err2,no_plasticity,26,0.0026228209026157856,,,,
compatibility,51002,err2,no_plasticity,27,0.19906258583068848,,,,
cue_schedule,51002,err2,swap,,,1,2,False,0.8295029401779175
cue_schedule,51002,err2,swap,,,2,3,False,0.8433766961097717
cue_schedule,51002,err2,swap,,,3,4,False,0.9086567759513855
cue_schedule,51002,err2,swap,,,4,5,False,0.9250453114509583
cue_schedule,51002,err2,swap,,,5,6,False,0.9046963453292847
cue_schedule,51002,err2,swap,,,6,7,False,0.8362575769424438
cue_schedule,51002,err2,swap,,,7,8,False,0.8131300210952759
cue_schedule,51002,err2,swap,,,8,9,False,0.8060270547866821
cue_schedule,51002,err2,swap,,,9,10,False,0.7886260151863098
cue_schedule,51002,err2,swap,,,10,11,True,0.3997100591659546
cue_schedule,51002,err2,swap,,,11,12,False,0.8089924454689026
cue_schedule,51002,err2,swap,,,12,13,False,0.8013795614242554
cue_schedule,51002,err2,swap,,,13,14,False,0.7944565415382385
cue_schedule,51002,err2,swap,,,14,15,False,0.8213323950767517
cue_schedule,51002,err2,swap,,,15,16,False,0.7959693670272827
cue_schedule,51002,err2,swap,,,16,17,False,0.8081479668617249
cue_schedule,51002,err2,swap,,,17,18,False,0.773796796798706
cue_schedule,51002,err2,swap,,,18,19,False,0.7748964428901672
cue_schedule,51002,err2,swap,,,19,20,False,0.7696648240089417
cue_schedule,51002,err2,swap,,,20,21,True,0.40173041820526123
cue_schedule,51002,err2,swap,,,21,22,False,0.8205734491348267
cue_schedule,51002,err2,swap,,,22,23,False,0.8059214949607849
cue_schedule,51002,err2,swap,,,23,24,False,0.8328831195831299
cue_schedule,51002,err2,swap,,,24,25,False,0.8469516038894653
cue_schedule,51002,err2,swap,,,25,26,False,0.8338114023208618
cue_schedule,51002,err2,swap,,,26,27,False,0.842276930809021
cue_schedule,51002,err2,swap,,,27,28,False,0.8333234190940857
cue_schedule,51002,err2,swap,,,28,29,False,0.8373486995697021
cue_schedule,51002,err2,swap,,,29,30,False,0.8477161526679993
cue_schedule,51002,err2,swap,,,30,31,True,0.4549452066421509
cue_schedule,51002,err2,swap,,,31,32,False,0.8371849656105042
cue_schedule,51002,err2,swap,,,32,33,False,0.8251263499259949
cue_schedule,51002,err2,swap,,,33,34,False,0.8298780918121338
cue_schedule,51002,err2,swap,,,34,35,False,0.8483492136001587
cue_schedule,51002,err2,swap,,,35,36,False,0.8303161859512329
cue_schedule,51002,err2,swap,,,36,37,False,0.8407115340232849
cue_schedule,51002,err2,swap,,,37,38,False,0.8244742751121521
cue_schedule,51002,err2,swap,,,38,39,False,0.8421453833580017
cue_schedule,51002,err2,swap,,,39,40,False,0.8338369727134705
cue_schedule,51002,err2,no_swap,,,1,2,False,0.8295029401779175
cue_schedule,51002,err2,no_swap,,,2,3,False,0.8433766961097717
cue_schedule,51002,err2,no_swap,,,3,4,False,0.9086567759513855
cue_schedule,51002,err2,no_swap,,,4,5,False,0.9250453114509583
cue_schedule,51002,err2,no_swap,,,5,6,False,0.9046963453292847
cue_schedule,51002,err2,no_swap,,,6,7,False,0.8362575769424438
cue_schedule,51002,err2,no_swap,,,7,8,False,0.8131300210952759
cue_schedule,51002,err2,no_swap,,,8,9,False,0.8060270547866821
cue_schedule,51002,err2,no_swap,,,9,10,False,0.7886260151863098
cue_schedule,51002,err2,no_swap,,,10,11,False,0.7849128842353821
cue_schedule,51002,err2,no_swap,,,11,12,False,0.8275279998779297
cue_schedule,51002,err2,no_swap,,,12,13,False,0.8331478238105774
cue_schedule,51002,err2,no_swap,,,13,14,False,0.8235206007957458
cue_schedule,51002,err2,no_swap,,,14,15,False,0.8146247863769531
cue_schedule,51002,err2,no_swap,,,15,16,False,0.8225305080413818
cue_schedule,51002,err2,no_swap,,,16,17,False,0.8417513966560364
cue_schedule,51002,err2,no_swap,,,17,18,False,0.8207376599311829
cue_schedule,51002,err2,no_swap,,,18,19,False,0.8293669819831848
cue_schedule,51002,err2,no_swap,,,19,20,False,0.8155391812324524
cue_schedule,51002,err2,no_swap,,,20,21,False,0.8327800035476685
cue_schedule,51002,err2,no_swap,,,21,22,False,0.8260043263435364
cue_schedule,51002,err2,no_swap,,,22,23,False,0.8160387277603149
cue_schedule,51002,err2,no_swap,,,23,24,False,0.8379065990447998
cue_schedule,51002,err2,no_swap,,,24,25,False,0.8475003242492676
cue_schedule,51002,err2,no_swap,,,25,26,False,0.8362029194831848
cue_schedule,51002,err2,no_swap,,,26,27,False,0.8573840260505676
