repetition,seed,dim_ca1,num_cue_patterns,bit_kind,plasticity,train_noise,test_noise,ae_name,mtl_name,evolution_fitness,input_cosine,ae_cosine,mtl_cosine,ae_mse,mtl_mse
10,73210,50,5,0,err2,0.05,0.1,ae_27:8:0:44:00,mtl_27:8:1:41:54.json,0.1558044285580516,0.2477681714296341,0.3706099118893035,0.3059406001535244,0.11682475358247757,0.13340209424495697
11,73211,50,5,0,err2,0.05,0.1,ae_27:8:0:44:00,mtl_27:8:1:41:54.json,0.1558044285580516,0.24902524745464324,0.37880111558549107,0.316271435378585,0.11510030925273895,0.13335859775543213
0,73200,50,5,0,btsp,0.05,0.0,ae_27:8:0:44:00,mtl_27:8:1:43:5.json,0.12762678746283054,0.9999999973773956,0.9376953797340393,0.7746084628105163,0.014300190843641758,0.07666528224945068
1,73201,50,5,0,btsp,0.05,0.0,ae_27:8:0:44:00,mtl_27:8:1:43:5.json,0.12762678746283054,1.0000000007152556,0.9390943274497986,0.7931652126386761,0.013587468303740025,0.04955415055155754
2,73202,50,5,0,btsp,0.05,0.0,ae_27:8:0:44:00,mtl_27:8:1:43:5.json,0.12762678746283054,0.9999999949932098,0.9391458902359009,0.802082750082016,0.013701464049518108,0.057184454053640366
3,73203,50,5,0,btsp,0.05,0.0,ae_27:8:0:44:00,mtl_27:8:1:43:5.json,0.12762678746283054,1.0000000014305115,0.9393156759738922,0.7591811678409577,0.013907741755247116,0.07089932262897491
4,73204,50,5,0,btsp,0.05,0.0,ae_27:8:0:44:00,mtl_27:8:1:43:5.json,0.12762678746283054,0.9999999985694885,0.9405884408950805,0.8264303994551301,0.013769521377980709,0.04883211851119995
5,73205,50,5,0,btsp,0.05,0.0,ae_27:8:0:44:00,mtl_27:8:1:43:5.json,0.12762678746283054,1.0000000011920929,0.9344871628284455,0.8121509939776733,0.01430534292012453,0.04509435594081879
6,73206,50,5,0,btsp,0.05,0.0,ae_27:8:0:44:00,mtl_27:8:1:43:5.json,0.12762678746283054,0.9999999990463256,0.9400948741436005,0.7680393540374935,0.013715246692299843,0.07706492394208908
7,73207,50,5,0,btsp,0.05,0.0,ae_27:8:0:44:00,mtl_27:8:1:43:5.json,0.12762678746283054,0.9999999976158143,0.9373928599357605,0.8159099020063877,0.01449504029005766,0.048671189695596695
8,73208,50,5,0,btsp,0.05,0.0,ae_27:8:0:44:00,mtl_27:8:1:43:5.json,0.12762678746283054,1.000000002861023,0.9379988858699798,0.7899925753530115,0.013796797953546047,0.06620965152978897
9,73209,50,5,0,btsp,0.05,0.0,ae_27:8:0:44:00,mtl_27:8:1:43:5.json,0.12762678746283054,1.0000000009536743,0.9342276797294616,0.7722016254812479,0.014994381926953793,0.06591074913740158
10,73210,50,5,0,btsp,0.05,0.0,ae_27:8:0:44:00,mtl_27:8:1:43:5.json,0.12762678746283054,0.9999999949932098,0.9381125569343567,0.8067527689719572,0.01373706292361021,0.04772011563181877
11,73211,50,5,0,btsp,0.05,0.0,ae_27:8:0:44:00,mtl_27:8:1:43:5.json,0.12762678746283054,0.9999999973773956,0.9346639628410339,0.7805877663828432,0.014868964441120625,0.07173874974250793
0,73200,50,5,0,btsp,0.05,0.01,ae_27:8:0:44:00,mtl_27:8:1:43:5.json,0.12762678746283054,0.9999999973773956,0.9376953797340393,0.7746084628105163,0.014300190843641758,0.07666528224945068
1,73201,50,5,0,btsp,0.05,0.01,ae_27:8:0:44:00,mtl_27:8:1:43:5.json,0.12762678746283054,1.0000000007152556,0.9390943274497986,0.7931652126386761,0.013587468303740025,0.04955415055155754
2,73202,50,5,0,btsp,0.05,0.01,ae_27:8:0:44:00,mtl_27:8:1:43:5.json,0.12762678746283054,0.9999999949932098,0.9391458902359009,0.802082750082016,0.013701464049518108,0.057184454053640366
3,73203,50,5,0,btsp,0.05,0.01,ae_27:8:0:44:00,mtl_27:8:1:43:5.json,0.12762678746283054,1.0000000014305115,0.9393156759738922,0.7591811678409577,0.013907741755247116,0.07089932262897491
4,73204,50,5,0,btsp,0.05,0.01,ae_27:8:0:44:00,mtl_27:8:1:43:5.json,0.12762678746283054,0.9999999985694885,0.9405884408950805,0.8264303994551301,0.013769521377980709,0.04883211851119995
5,73205,50,5,0,btsp,0.05,0.01,ae_27:8:0:44:00,mtl_27:8:1:43:5.json,0.12762678746283054,1.0000000011920929,0.9344871628284455,0.8121509939776733,0.01430534292012453,0.04509435594081879
6,73206,50,5,0,btsp,0.05,0.01,ae_27:8:0:44:00,mtl_27:8:1:43:5.json,0.12762678746283054,0.9999999990463256,0.9400948741436005,0.7680393540374935,0.013715246692299843,0.07706492394208908
7,73207,50,5,0,btsp,0.05,0.01,ae_27:8:0:44:00,mtl_27:8:1:43:5.json,0.12762678746283054,0.9999999976158143,0.9373928599357605,0.8159099020063877,0.01449504029005766,0.048671189695596695
8,73208,50,5,0,btsp,0.05,0.01,ae_27:8:0:44:00,mtl_27:8:1:43:5.json,0.12762678746283054,1.000000002861023,0.9379988858699798,0.7899925753530115,0.013796797953546047,0.06620965152978897
9,73209,50,5,0,btsp,0.05,0.01,ae_27:8:0:44:00,mtl_27:8:1:43:5.json,0.12762678746283054,1.0000000009536743,0.9342276797294616,0.7722016254812479,0.014994381926953793,0.06591074913740158
10,73210,50,5,0,btsp,0.05,0.01,ae_27:8:0:44:00,mtl_27:8:1:43:5.json,0.12762678746283054,0.9999999949932098,0.9381125569343567,0.8067527689719572,0.01373706292361021,0.04772011563181877
11,73211,50,5,0,btsp,0.05,0.01,ae_27:8:0:44:00,mtl_27:8:1:43:5.json,0.12762678746283054,0.9999999973773956,0.9346639628410339,0.7805877663828432,0.014868964441120625,0.07173874974250793
0,73200,50,5,0,btsp,0.05,0.02,ae_27:8:0:44:00,mtl_27:8:1:43:5.json,0.12762678746283054,0.8351650767326355,0.9263617913722992,0.6920772681236267,0.017345985397696495,0.09423862397670746
1,73201,50,5,0,btsp,0.05,0.02,ae_27:8:0:44:00,mtl_27:8:1:43:5.json,0.12762678746283054,0.8293117349147796,0.9208288474082946,0.7321192503646016,0.017014333978295326,0.06270226836204529
2,73202,50,5,0,btsp,0.05,0.02,ae_27:8:0:44:00,mtl_27:8:1:43:5.json,0.12762678746283054,0.8357473161220551,0.9196192457675934,0.747654532790184,0.01810014434158802,0.07434716075658798
3,73203,50,5,0,btsp,0.05,0.02,ae_27:8:0:44:00,mtl_27:8:1:43:5.json,0.12762678746283054,0.832772340297699,0.9255391731262207,0.7110631618350745,0.01717514917254448,0.08328573405742645
4,73204,50,5,0,btsp,0.05,0.02,ae_27:8:0:44:00,mtl_27:8:1:43:5.json,0.12762678746283054,0.8403320777416229,0.9212217183113098,0.6901768254041671,0.018441129475831985,0.10129714757204056
5,73205,50,5,0,btsp,0.05,0.02,ae_27:8:0:44:00,mtl_27:8:1:43:5.json,0.12762678746283054,0.8255099041461944,0.9201122620105744,0.6917885676035658,0.017198825255036354,0.0643903911113739
6,73206,50,5,0,btsp,0.05,0.02,ae_27:8:0:44:00,mtl_27:8:1:43:5.json,0.12762678746283054,0.8338636815547943,0.9273111457824708,0.689332929007709,0.016852719709277153,0.09491882473230362
7,73207,50,5,0,btsp,0.05,0.02,ae_27:8:0:44:00,mtl_27:8:1:43:5.json,0.12762678746283054,0.8348611834049224,0.9169955945014954,0.6968947341069579,0.019229719415307045,0.07608303427696228
8,73208,50,5,0,btsp,0.05,0.02,ae_27:8:0:44:00,mtl_27:8:1:43:5.json,0.12762678746283054,0.8330378119945526,0.9183105063438416,0.7406597650581971,0.01808999851346016,0.07303155958652496
9,73209,50,5,0,btsp,0.05,0.02,ae_27:8:0:44:00,mtl_27:8:1:43:5.json,0.12762678746283054,0.8322988021373748,0.9177957620620728,0.7157853049635887,0.018919099122285843,0.08570505678653717
10,73210,50,5,0,btsp,0.05,0.02,ae_27:8:0:44:00,mtl_27:8:1:43:5.json,0.12762678746283054,0.8328869533538819,0.9256440720558167,0.7499253779379651,0.016495730727910995,0.061563897877931595
11,73211,50,5,0,btsp,0.05,0.02,ae_27:8:0:44:00,mtl_27:8:1:43:5.json,0.12762678746283054,0.8350050375461578,0.9176417956352234,0.6643356879698112,0.018567819148302078,0.11641017347574234
0,73200,50,5,0,btsp,0.05,0.03,ae_27:8:0:44:00,mtl_27:8:1:43:5.json,0.12762678746283054,0.8351650767326355,0.9263617913722992,0.6920772681236267,0.017345985397696495,0.09423862397670746
1,73201,50,5,0,btsp,0.05,0.03,ae_27:8:0:44:00,mtl_27:8:1:43:5.json,0.12762678746283054,0.8293117349147796,0.9208288474082946,0.7321192503646016,0.017014333978295326,0.06270226836204529
2,73202,50,5,0,btsp,0.05,0.03,ae_27:8:0:44:00,mtl_27:8:1:43:5.json,0.12762678746283054,0.8357473161220551,0.9196192457675934,0.747654532790184,0.01810014434158802,0.07434716075658798
3,73203,50,5,0,btsp,0.05,0.03,ae_27:8:0:44:00,mtl_27:8:1:43:5.json,0.12762678746283054,0.832772340297699,0.9255391731262207,0.7110631618350745,0.01717514917254448,0.08328573405742645
4,73204,50,5,0,btsp,0.05,0.03,ae_27:8:0:44:00,mtl_27:8:1:43:5.json,0.12762678746283054,0.8403320777416229,0.9212217183113098,0.6901768254041671,0.018441129475831985,0.10129714757204056
5,73205,50,5,0,btsp,0.05,0.03,ae_27:8:0:44:00,mtl_27:8:1:43:5.json,0.12762678746283054,0.8255099041461944,0.9201122620105744,0.6917885676035658,0.017198825255036354,0.0643903911113739
6,73206,50,5,0,btsp,0.05,0.03,ae_27:8:0:44:00,mtl_27:8:1:43:5.json,0.12762678746283054,0.8338636815547943,0.9273111457824708,0.689332929007709,0.016852719709277153,0.09491882473230362
7,73207,50,5,0,btsp,0.05,0.03,ae_27:8:0:44:00,mtl_27:8:1:43:5.json,0.12762678746283054,0.8348611834049224,0.9169955945014954,0.6968947341069579,0.019229719415307045,0.07608303427696228
8,73208,50,5,0,btsp,0.05,0.03,ae_27:8:0:44:00,mtl_27:8:1:43:5.json,0.12762678746283054,0.8330378119945526,0.9183105063438416,0.7406597650581971,0.01808999851346016,0.07303155958652496
9,73209,50,5,0,btsp,0.05,0.03,ae_27:8:0:44:00,mtl_27:8:1:43:5.json,0.12762678746283054,0.8322988021373748,0.9177957620620728,0.7157853049635887,0.018919099122285843,0.08570505678653717
10,73210,50,5,0,btsp,0.05,0.03,ae_27:8:0:44:00,mtl_27:8:1:43:5.json,0.12762678746283054,0.8328869533538819,0.9256440720558167,0.7499253779379651,0.016495730727910995,0.061563897877931595
11,73211,50,5,0,btsp,0.05,0.03,ae_27:8:0:44:00,mtl_27:8:1:43:5.json,0.12762678746283054,0.8350050375461578,0.9176417956352234,0.6643356879698112,0.018567819148302078,0.11641017347574234
0,73200,50,5,0,btsp,0.05,0.04,ae_27:8:0:44:00,mtl_27:8:1:43:5.json,0.12762678746283054,0.6703301824331284,0.8727482383549213,0.5675686525702477,0.026326457038521767,0.12720036506652832
1,73201,50,5,0,btsp,0.05,0.04,ae_27:8:0:44:00,mtl_27:8:1:43:5.json,0.12762678746283054,0.6586234921216965,0.868478774513118,0.619810534324497,0.025379467755556107,0.08435432612895966
2,73202,50,5,0,btsp,0.05,0.04,ae_27:8:0:44:00,mtl_27:8:1:43:5.json,0.12762678746283054,0.6714946626424789,0.8787475371062755,0.6185971019566059,0.02569972164928913,0.11215442419052124
3,73203,50,5,0,btsp,0.05,0.04,ae_27:8:0:44:00,mtl_27:8:1:43:5.json,0.12762678746283054,0.6655447037220001,0.8788004729580134,0.5697958571091294,0.026029197499155998,0.12054392695426941
4,73204,50,5,0,btsp,0.05,0.04,ae_27:8:0:44:00,mtl_27:8:1:43:5.json,0.12762678746283054,0.6806641825437546,0.87506227106601,0.5746841310011223,0.027496976777911186,0.13624104857444763
5,73205,50,5,0,btsp,0.05,0.04,ae_27:8:0:44:00,mtl_27:8:1:43:5.json,0.12762678746283054,0.6510198291540146,0.8689572042562067,0.56327588101523,0.02573123760521412,0.09324250370264053
6,73206,50,5,0,btsp,0.05,0.04,ae_27:8:0:44:00,mtl_27:8:1:43:5.json,0.12762678746283054,0.667727386713028,0.8714428533762694,0.5729598883874715,0.02680305391550064,0.1306414008140564
7,73207,50,5,0,btsp,0.05,0.04,ae_27:8:0:44:00,mtl_27:8:1:43:5.json,0.12762678746283054,0.6697223908901214,0.8614190309941768,0.5740770338512957,0.028734805062413216,0.10275904089212418
8,73208,50,5,0,btsp,0.05,0.04,ae_27:8:0:44:00,mtl_27:8:1:43:5.json,0.12762678746283054,0.6660756427049637,0.869594427190721,0.6270532780466601,0.027017204090952873,0.10215488076210022
9,73209,50,5,0,btsp,0.05,0.04,ae_27:8:0:44:00,mtl_27:8:1:43:5.json,0.12762678746283054,0.6645976281166077,0.8637750756926834,0.5998447975106538,0.027767209336161613,0.11230403929948807
10,73210,50,5,0,btsp,0.05,0.04,ae_27:8:0:44:00,mtl_27:8:1:43:5.json,0.12762678746283054,0.6657739380598068,0.8654129327321425,0.6472958507463336,0.026494281366467476,0.08533496409654617
11,73211,50,5,0,btsp,0.05,0.04,ae_27:8:0:44:00,mtl_27:8:1:43:5.json,0.12762678746283054,0.6700101019144058,0.8615797206107527,0.5371288594081998,0.028585586696863174,0.15087108314037323
0,73200,50,5,0,btsp,0.05,0.05,ae_27:8:0:44:00,mtl_27:8:1:43:5.json,0.12762678746283054,0.6703301824331284,0.8727482383549213,0.5675686525702477,0.026326457038521767,0.12720036506652832
1,73201,50,5,0,btsp,0.05,0.05,ae_27:8:0:44:00,mtl_27:8:1:43:5.json,0.12762678746283054,0.6586234921216965,0.868478774513118,0.619810534324497,0.025379467755556107,0.08435432612895966
2,73202,50,5,0,btsp,0.05,0.05,ae_27:8:0:44:00,mtl_27:8:1:43:5.json,0.12762678746283054,0.6714946626424789,0.8787475371062755,0.6185971019566059,0.02569972164928913,0.11215442419052124
3,73203,50,5,0,btsp,0.05,0.05,ae_27:8:0:44:00,mtl_27:8:1:43:5.json,0.12762678746283054,0.6655447037220001,0.8788004729580134,0.5697958571091294,0.026029197499155998,0.12054392695426941
4,73204,50,5,0,btsp,0.05,0.05,ae_27:8:0:44:00,mtl_27:8:1:43:5.json,0.12762678746283054,0.6806641825437546,0.87506227106601,0.5746841310011223,0.027496976777911186,0.13624104857444763
5,73205,50,5,0,btsp,0.05,0.05,ae_27:8:0:44:00,mtl_27:8:1:43:5.json,0.12762678746283054,0.6510198291540146,0.8689572042562067,0.56327588101523,0.02573123760521412,0.09324250370264053
6,73206,50,5,0,btsp,0.05,0.05,ae_27:8:0:44:00,mtl_27:8:1:43:5.json,0.12762678746283054,0.667727386713028,0.8714428533762694,0.5729598883874715,0.02680305391550064,0.1306414008140564
7,73207,50,5,0,btsp,0.05,0.05,ae_27:8:0:44:00,mtl_27:8:1:43:5.json,0.12762678746283054,0.6697223908901214,0.8614190309941768,0.5740770338512957,0.028734805062413216,0.10275904089212418
8,73208,50,5,0,btsp,0.05,0.05,ae_27:8:0:44:00,mtl_27:8:1:43:5.json,0.12762678746283054,0.6660756427049637,0.869594427190721,0.6270532780466601,0.027017204090952873,0.10215488076210022
9,73209,50,5,0,btsp,0.05,0.05,ae_27:8:0:44:00,mtl_27:8:1:43:5.json,0.12762678746283054,0.6645976281166077,0.8637750756926834,0.5998447975106538,0.027767209336161613,0.11230403929948807
10,73210,50,5,0,btsp,0.05,0.05,ae_27:8:0:44:00,mtl_27:8:1:43:5.json,0.12762678746283054,0.6657739380598068,0.8654129327321425,0.6472958507463336,0.026494281366467476,0.08533496409654617
11,73211,50,5,0,btsp,0.05,0.05,ae_27:8:0:44:00,mtl_27:8:1:43:5.json,0.12762678746283054,0.6700101019144058,0.8615797206107527,0.5371288594081998,0.028585586696863174,0.15087108314037323
0,73200,50,5,0,btsp,0.05,0.06,ae_27:8:0:44:00,mtl_27:8:1:43:5.json,0.12762678746283054,0.5054952681064606,0.7456819188259542,0.4422215699646622,0.048164188861846924,0.1688212901353836
1,73201,50,5,0,btsp,0.05,0.06,ae_27:8:0:44:00,mtl_27:8:1:43:5.json,0.12762678746283054,0.49793523049354554,0.7510731334513985,0.4924606886189431,0.04574558511376381,0.1050499901175499
2,73202,50,5,0,btsp,0.05,0.06,ae_27:8:0:44:00,mtl_27:8:1:43:5.json,0.12762678746283054,0.5072419877052308,0.7439446806283667,0.49480675856024026,0.047589849680662155,0.15138715505599976
3,73203,50,5,0,btsp,0.05,0.06,ae_27:8:0:44:00,mtl_27:8:1:43:5.json,0.12762678746283054,0.5003170485496521,0.7447264979048632,0.450299795162864,0.04836544767022133,0.1610124260187149
4,73204,50,5,0,btsp,0.05,0.06,ae_27:8:0:44:00,mtl_27:8:1:43:5.json,0.12762678746283054,0.5229962691068649,0.7698328289017081,0.4640366933541372,0.04585684463381767,0.17559343576431274
5,73205,50,5,0,btsp,0.05,0.06,ae_27:8:0:44:00,mtl_27:8:1:43:5.json,0.12762678746283054,0.48252973580360414,0.7080261202184484,0.46317810732172804,0.050578631460666656,0.12126041203737259
6,73206,50,5,0,btsp,0.05,0.06,ae_27:8:0:44:00,mtl_27:8:1:43:5.json,0.12762678746283054,0.5035910741090774,0.7162557863285766,0.4539074360448867,0.05042741075158119,0.16156083345413208
7,73207,50,5,0,btsp,0.05,0.06,ae_27:8:0:44:00,mtl_27:8:1:43:5.json,0.12762678746283054,0.5065835819244385,0.7312801862964406,0.4554626364177093,0.04943417012691498,0.1357080340385437
8,73208,50,5,0,btsp,0.05,0.06,ae_27:8:0:44:00,mtl_27:8:1:43:5.json,0.12762678746283054,0.5031134530305862,0.742424626220949,0.4925212182672694,0.048524562269449234,0.13478435575962067
9,73209,50,5,0,btsp,0.05,0.06,ae_27:8:0:44:00,mtl_27:8:1:43:5.json,0.12762678746283054,0.49889643704891207,0.7280294855493121,0.46553110793139785,0.04948022589087486,0.14170077443122864
10,73210,50,5,0,btsp,0.05,0.06,ae_27:8:0:44:00,mtl_27:8:1:43:5.json,0.12762678746283054,0.5066609009504318,0.7439594435915351,0.5190243164887651,0.04850616306066513,0.11419031023979187
11,73211,50,5,0,btsp,0.05,0.06,ae_27:8:0:44:00,mtl_27:8:1:43:5.json,0.12762678746283054,0.507015148639679,0.721020079895854,0.43428719125129284,0.051222823560237885,0.1882418543100357
0,73200,50,5,0,btsp,0.05,0.07,ae_27:8:0:44:00,mtl_27:8:1:43:5.json,0.12762678746283054,0.5054952681064606,0.7456819188259542,0.4422215699646622,0.048164188861846924,0.1688212901353836
1,73201,50,5,0,btsp,0.05,0.07,ae_27:8:0:44:00,mtl_27:8:1:43:5.json,0.12762678746283054,0.49793523049354554,0.7510731334513985,0.4924606886189431,0.04574558511376381,0.1050499901175499
2,73202,50,5,0,btsp,0.05,0.07,ae_27:8:0:44:00,mtl_27:8:1:43:5.json,0.12762678746283054,0.5072419877052308,0.7439446806283667,0.49480675856024026,0.047589849680662155,0.15138715505599976
3,73203,50,5,0,btsp,0.05,0.07,ae_27:8:0:44:00,mtl_27:8:1:43:5.json,0.12762678746283054,0.5003170485496521,0.7447264979048632,0.450299795162864,0.04836544767022133,0.1610124260187149
4,73204,50,5,0,btsp,0.05,0.07,ae_27:8:0:44:00,mtl_27:8:1:43:5.json,0.12762678746283054,0.5229962691068649,0.7698328289017081,0.4640366933541372,0.04585684463381767,0.17559343576431274
5,73205,50,5,0,btsp,0.05,0.07,ae_27:8:0:44:00,mtl_27:8:1:43:5.json,0.12762678746283054,0.48252973580360414,0.7080261202184484,0.46317810732172804,0.050578631460666656,0.12126041203737259
6,73206,50,5,0,btsp,0.05,0.07,ae_27:8:0:44:00,mtl_27:8:1:43:5.json,0.12762678746283054,0.5035910741090774,0.7162557863285766,0.4539074360448867,0.05042741075158119,0.16156083345413208
7,73207,50,5,0,btsp,0.05,0.07,ae_27:8:0:44:00,mtl_27:8:1:43:5.json,0.12762678746283054,0.5065835819244385,0.7312801862964406,0.4554626364177093,0.04943417012691498,0.1357080340385437
8,73208,50,5,0,btsp,0.05,0.07,ae_27:8:0:44:00,mtl_27:8:1:43:5.json,0.12762678746283054,0.5031134530305862,0.742424626220949,0.4925212182672694,0.048524562269449234,0.13478435575962067
9,73209,50,5,0,btsp,0.05,0.07,ae_27:8:0:44:00,mtl_27:8:1:43:5.json,0.12762678746283054,0.49889643704891207,0.7280294855493121,0.46553110793139785,0.04948022589087486,0.14170077443122864
10,73210,50,5,0,btsp,0.05,0.07,ae_27:8:0:44:00,mtl_27:8:1:43:5.json,0.12762678746283054,0.5066609009504318,0.7439594435915351,0.5190243164887651,0.04850616306066513,0.11419031023979187
11,73211,50,5,0,btsp,0.05,0.07,ae_27:8:0:44:00,mtl_27:8:1:43:5.json,0.12762678746283054,0.507015148639679,0.721020079895854,0.43428719125129284,0.051222823560237885,0.1882418543100357
0,73200,50,5,0,btsp,0.05,0.08,ae_27:8:0:44:00,mtl_27:8:1:43:5.json,0.12762678746283054,0.3633270298242569,0.5479953556675464,0.3733912368007004,0.08297758549451828,0.20148439705371857
1,73201,50,5,0,btsp,0.05,0.08,ae_27:8:0:44:00,mtl_27:8:1:43:5.json,0.12762678746283054,0.3519136457443237,0.5533935798858293,0.38982586217299103,0.07947013527154922,0.1240992397069931
2,73202,50,5,0,btsp,0.05,0.08,ae_27:8:0:44:00,mtl_27:8:1:43:5.json,0.12762678746283054,0.36032265681028364,0.559897619090043,0.39035246190987527,0.0788152813911438,0.19279561936855316
3,73203,50,5,0,btsp,0.05,0.08,ae_27:8:0:44:00,mtl_27:8:1:43:5.json,0.12762678746283054,0.35642273741960523,0.5443790754838846,0.37408124416321514,0.0818374902009964,0.19144339859485626
4,73204,50,5,0,btsp,0.05,0.08,ae_27:8:0:44:00,mtl_27:8:1:43:5.json,0.12762678746283054,0.377328363776207,0.5690294608380646,0.3689501144820824,0.07902880758047104,0.21519656479358673
5,73205,50,5,0,btsp,0.05,0.08,ae_27:8:0:44:00,mtl_27:8:1:43:5.json,0.12762678746283054,0.33937298619747164,0.5192751503190957,0.3785041398261674,0.08221708983182907,0.1486930400133133
6,73206,50,5,0,btsp,0.05,0.08,ae_27:8:0:44:00,mtl_27:8:1:43:5.json,0.12762678746283054,0.3581214367747307,0.5351253770438489,0.3617393262796104,0.08104562759399414,0.20356184244155884
7,73207,50,5,0,btsp,0.05,0.08,ae_27:8:0:44:00,mtl_27:8:1:43:5.json,0.12762678746283054,0.364778114259243,0.5500647719963454,0.37974124700017275,0.08130006492137909,0.16239409148693085
8,73208,50,5,0,btsp,0.05,0.08,ae_27:8:0:44:00,mtl_27:8:1:43:5.json,0.12762678746283054,0.3574846093058586,0.549041002240614,0.39898370812647044,0.08204557746648788,0.16910143196582794
9,73209,50,5,0,btsp,0.05,0.08,ae_27:8:0:44:00,mtl_27:8:1:43:5.json,0.12762678746283054,0.3465285856127739,0.5185585200679489,0.3595221202624962,0.08432555943727493,0.1758614033460617
10,73210,50,5,0,btsp,0.05,0.08,ae_27:8:0:44:00,mtl_27:8:1:43:5.json,0.12762678746283054,0.3622145414352417,0.5609118815525435,0.41247322214301674,0.08101476728916168,0.14502647519111633
11,73211,50,5,0,btsp,0.05,0.08,ae_27:8:0:44:00,mtl_27:8:1:43:5.json,0.12762678746283054,0.35602020227909087,0.5299857573481277,0.355318761093542,0.08580678701400757,0.2266063690185547
0,73200,50,5,0,btsp,0.05,0.09,ae_27:8:0:44:00,mtl_27:8:1:43:5.json,0.12762678746283054,0.3633270298242569,0.5479953556675464,0.3733912368007004,0.08297758549451828,0.20148439705371857
1,73201,50,5,0,btsp,0.05,0.09,ae_27:8:0:44:00,mtl_27:8:1:43:5.json,0.12762678746283054,0.3519136457443237,0.5533935798858293,0.38982586217299103,0.07947013527154922,0.1240992397069931
2,73202,50,5,0,btsp,0.05,0.09,ae_27:8:0:44:00,mtl_27:8:1:43:5.json,0.12762678746283054,0.36032265681028364,0.559897619090043,0.39035246190987527,0.0788152813911438,0.19279561936855316
3,73203,50,5,0,btsp,0.05,0.09,ae_27:8:0:44:00,mtl_27:8:1:43:5.json,0.12762678746283054,0.35642273741960523,0.5443790754838846,0.37408124416321514,0.0818374902009964,0.19144339859485626
4,73204,50,5,0,btsp,0.05,0.09,ae_27:8:0:44:00,mtl_27:8:1:43:5.json,0.12762678746283054,0.377328363776207,0.5690294608380646,0.3689501144820824,0.07902880758047104,0.21519656479358673
5,73205,50,5,0,btsp,0.05,0.09,ae_27:8:0:44:00,mtl_27:8:1:43:5.json,0.12762678746283054,0.33937298619747164,0.5192751503190957,0.3785041398261674,0.08221708983182907,0.1486930400133133
6,73206,50,5,0,btsp,0.05,0.09,ae_27:8:0:44:00,mtl_27:8:1:43:5.json,0.12762678746283054,0.3581214367747307,0.5351253770438489,0.3617393262796104,0.08104562759399414,0.20356184244155884
7,73207,50,5,0,btsp,0.05,0.09,ae_27:8:0:44:00,mtl_27:8:1:43:5.json,0.12762678746283054,0.364778114259243,0.5500647719963454,0.37974124700017275,0.08130006492137909,0.16239409148693085
8,73208,50,5,0,btsp,0.05,0.09,ae_27:8:0:44:00,mtl_27:8:1:43:5.json,0.12762678746283054,0.3574846093058586,0.549041002240614,0.39898370812647044,0.08204557746648788,0.16910143196582794
9,73209,50,5,0,btsp,0.05,0.09,ae_27:8:0:44:00,mtl_27:8:1:43:5.json,0.12762678746283054,0.3465285856127739,0.5185585200679489,0.3595221202624962,0.08432555943727493,0.1758614033460617
10,73210,50,5,0,btsp,0.05,0.09,ae_27:8:0:44:00,mtl_27:8:1:43:5.json,0.12762678746283054,0.3622145414352417,0.5609118815525435,0.41247322214301674,0.08101476728916168,0.14502647519111633
11,73211,50,5,0,btsp,0.05,0.09,ae_27:8:0:44:00,mtl_27:8:1:43:5.json,0.12762678746283054,0.35602020227909087,0.5299857573481277,0.355318761093542,0.08580678701400757,0.2266063690185547
0,73200,50,5,0,btsp,0.05,0.1,ae_27:8:0:44:00,mtl_27:8:1:43:5.json,0.12762678746283054,0.2541587815284729,0.37885251503670586,0.31216609248053284,0.11603103578090668,0.23336941003799438
1,73201,50,5,0,btsp,0.05,0.1,ae_27:8:0:44:00,mtl_27:8:1:43:5.json,0.12762678746283054,0.23889204955101012,0.3917308579552919,0.3211335535729304,0.10744267702102661,0.14231693744659424
2,73202,50,5,0,btsp,0.05,0.1,ae_27:8:0:44:00,mtl_27:8:1:43:5.json,0.12762678746283054,0.2444033145904541,0.3896317373239435,0.31663326661102476,0.11309172213077545,0.22770538926124573
3,73203,50,5,0,btsp,0.05,0.1,ae_27:8:0:44:00,mtl_27:8:1:43:5.json,0.12762678746283054,0.24952841341495513,0.3874260521158576,0.3237225320935249,0.114151231944561,0.21219219267368317
4,73204,50,5,0,btsp,0.05,0.1,ae_27:8:0:44:00,mtl_27:8:1:43:5.json,0.12762678746283054,0.2596604472398758,0.3827296487079002,0.30929657918494197,0.11521485447883606,0.24703578650951385
5,73205,50,5,0,btsp,0.05,0.1,ae_27:8:0:44:00,mtl_27:8:1:43:5.json,0.12762678746283054,0.2322162252664566,0.3563658004119061,0.31476603612536563,0.11624529212713242,0.1693221926689148
6,73206,50,5,0,btsp,0.05,0.1,ae_27:8:0:44:00,mtl_27:8:1:43:5.json,0.12762678746283054,0.24765178894996642,0.36179422797984445,0.31059373044827954,0.11668350547552109,0.22967109084129333
7,73207,50,5,0,btsp,0.05,0.1,ae_27:8:0:44:00,mtl_27:8:1:43:5.json,0.12762678746283054,0.25397263514995577,0.37493262165505437,0.32497073797136544,0.11590491235256195,0.18943168222904205
8,73208,50,5,0,btsp,0.05,0.1,ae_27:8:0:44:00,mtl_27:8:1:43:5.json,0.12762678746283054,0.24185575282573699,0.3710916624063393,0.33219530497863886,0.11679010093212128,0.20019374787807465
